# 0.131933, 0.0931994, 0.0827377, 0.0865592, 0.00681544, 0.00544404, 0.132263, 0.17282, 0.164233, 0.151818, 0.156449, 0.156914, 0.169325, 0.155585, 0.16852, 0.157154, 0.155076, 0.167721, 0.158456, 0.159289, 0.16453, 0.168888, 0.16904, 0.148101, 0.161539, 0.153115, 0.172541, 0.147561, 0.152639, 0.168862, 0.156523, 0.175491, 0.152019, 0.153243, 0.142965, 0.162741, 0.151878, 0.163273, 0.161427, 0.163489, 0.0280377, 0.0267271, 0.170308, 0.156832, 0.124371, 0.142102, 0.165061, 0.0935703, 0.216795, 0.150436, 0.217157, 0.107614, 0.146347, 0.172721, 0.138855, 0.160929, 0.16279, 0.198914, 0.173972, 0.112425, 0.127727, 0.187227, 0.162224, 0.124864, 0.133824, 0.164985, 0.149687, 0.185939, 0.314976, 0.109017, 0.183966, 0.109926, 0.188205, 0.162624
105.346,0.950655,0.0681975,6,63,0,-71.0142,-0.872362,0.129116,-0.177441,-0.368845,-0.244166,0.181842,0.407372,0.323318,0.461416,0.177984,0.343442,0.581185,0.527578,0.0726454,0.590522,0.497134,0.527098,0.0282277,0.478099,0.23451,0.393721,0.47674,0.377348,0.545767,0.426581,0.628182,0.826128,0.766179,0.634506,1.12199,-0.0894764,0.867068,0.317494,0.321558,0.412369,0.672154,0.443394,0.700604,0.731127,0.419068,1.55089,0.763604,4.13447,16.6764,2.75642,4.08356,4.56383,0.885869,13.1176,5.21881,8.20315,2.43254,3.37691,7.01985,4.2155,7.93924,3.74199,6.33236,6.32564,3.3032,2.93459,13.6456,4.20726,6.74594,3.12813,10.0165,2.18048,3.07769,19.0932,0.827531,10.6494,3.24165,4.43547,5.85618,0.631193,0.215109,0.399518,0.675161,0.744731,0.270847,0.864525,0.903788,0.602123,0.273805,0.61945,0.707489,-0.0291274,-0.13561,-0.416844,-0.305277,0.0321583,-0.50127,0.242203,0.180439,-0.0270349,0.0512045,-1.18877,0.0746036,-0.649153,-0.643273,-0.991948,-0.387428,-1.2357,0.0561101,-0.205279,-0.414928,0.34724,0.446429,0.401428,0.337342,0.321971,0.432699,0.296395,0.288273,0.353858,0.431973,0.349907,0.330154,0.507281,0.533851,0.602728,0.575732,0.491961,0.622758,0.439744,0.455012,0.506758,0.487202,0.766522,0.481358,0.65682,0.655493,0.729472,0.595663,0.774815,0.485976,0.55114,0.602269
108.002,0.966263,0.0681975,6,63,0,-74.2972,0.0756875,0.241374,-0.499392,-0.853432,-0.075905,0.0182155,0.160259,0.279101,0.330512,0.00148407,0.305379,0.135386,0.339836,-0.0912331,0.540324,0.386048,0.35914,-0.00646497,-0.105214,0.378614,0.233368,0.615521,-0.124374,0.275515,-0.102811,0.430728,0.647987,0.19232,0.339356,0.569061,0.24413,0.305008,-0.172147,0.188956,0.0549858,0.177974,0.0706308,0.600444,0.313331,0.520665,1.32493,1.10074,12.4218,4.64065,4.83198,7.29836,3.02758,0.878416,3.12513,4.5526,29.4321,1.02612,5.93736,5.89786,3.7433,8.92601,3.50525,8.42686,5.81583,2.77277,2.74046,9.36134,6.32077,1.39758,1.79083,5.03174,5.27832,7.8614,29.3547,0.871095,8.96012,2.44777,16.9534,10.4566,0.778151,0.407885,0.717671,0.55946,0.802202,0.365242,1.02036,0.907326,0.777323,0.464738,0.333588,0.92051,-0.110377,0.212865,-0.545246,-0.16303,-0.437719,-0.0177379,0.254167,-0.163749,-0.0402777,0.100519,-0.566127,-0.486492,-0.941167,-0.617814,-0.81178,-0.658251,-0.881556,-0.0684266,-0.484602,-0.207117,0.314719,0.399419,0.327906,0.363672,0.309555,0.409691,0.264957,0.287547,0.314897,0.385862,0.417368,0.284854,0.527566,0.446984,0.633032,0.540668,0.607715,0.504434,0.436798,0.540846,0.510068,0.474891,0.637869,0.61928,0.719335,0.649721,0.692489,0.658867,0.707145,0.5171,0.618834,0.551595
114.897,0.970956,0.0681975,6,63,0,-76.5691,-0.635879,-0.015205,-0.179067,-0.524232,-0.213597,0.185123,0.251988,0.14577,0.087187,0.0825023,0.376483,0.270043,0.488761,0.410064,0.416798,0.286172,0.473747,0.134593,0.303198,0.387783,0.192656,0.328777,0.390362,0.198042,0.159765,0.012138,0.18212,-0.0745315,0.442774,0.677793,0.265505,0.185767,0.308546,0.317409,0.33779,0.145032,0.269483,0.162628,0.210545,0.381416,1.48451,0.615095,4.00473,3.59918,3.99148,8.02297,4.36989,1.12672,7.88199,2.65851,15.7224,2.7475,2.62819,9.23306,5.65995,3.79438,3.84291,10.9605,4.31125,3.28633,1.99185,7.41146,7.48672,4.53251,2.09109,4.68539,2.38465,6.29548,24.4135,0.809602,8.7452,1.58366,3.26323,9.80651,0.339003,0.218275,0.528833,0.455549,0.782022,0.686747,0.759791,0.745209,0.642675,0.452721,0.530148,0.904842,0.00431001,-0.0253453,-0.148883,-0.390936,-0.00371376,-0.872486,-0.147136,-0.431422,0.0195724,-0.129464,-0.718371,-0.477597,-0.559287,-0.522789,-0.938964,-0.778054,-1.24765,-0.423385,-0.604786,-0.370373,0.416052,0.445647,0.370789,0.388042,0.313884,0.334757,0.318692,0.321866,0.344642,0.388714,0.370482,0.288056,0.498922,0.506336,0.537152,0.596508,0.500928,0.705263,0.536718,0.606213,0.495107,0.532321,0.672248,0.61718,0.636288,0.6278,0.71889,0.685261,0.776892,0.604293,0.64675,0.591549
112.851,0.914269,0.0681975,6,63,0,-70.0805,-0.652403,0.328615,-0.15906,-0.494187,-0.13739,0.162553,0.299394,0.159457,0.570261,0.279881,0.290728,0.249403,0.287709,0.18285,0.484825,0.209926,0.329561,0.307007,-0.062765,0.448195,0.310651,0.252048,-0.000750927,0.388324,0.334093,0.561107,0.657329,0.661099,0.163404,0.226385,0.214775,0.514722,0.0137923,0.395633,0.0949727,0.201628,0.442338,0.393954,0.475362,0.285968,1.43303,0.691334,4.54158,4.66383,4.16358,3.76162,3.92482,1.19883,8.8038,3.77345,12.0234,2.05279,1.81174,8.54858,5.09678,3.72016,4.78399,10.1346,6.20239,3.30046,1.85655,11.1992,3.23142,3.30076,1.21462,5.65645,3.87525,4.13076,37.1871,0.943223,12.7042,1.8895,3.99965,6.89719,1.00115,0.636128,0.657639,0.637639,0.745255,0.629733,0.97436,0.774103,0.707134,0.780548,0.352129,1.04969,0.0326647,-0.132569,-0.547921,-0.190835,0.0721011,-0.295174,0.288706,0.231222,-0.309125,-0.536654,-0.731501,-0.138437,-0.857842,-0.414748,-1.08317,-0.662068,-0.890415,-0.296408,-0.319024,-0.511025,0.268715,0.346122,0.34127,0.34578,0.321856,0.347571,0.274012,0.315592,0.330232,0.314202,0.412866,0.259284,0.491835,0.533094,0.633653,0.547565,0.481983,0.573262,0.428321,0.442451,0.576672,0.631034,0.675134,0.534554,0.70221,0.602226,0.747093,0.659725,0.708976,0.573564,0.579086,0.625047
104.811,0.985453,0.0681975,6,63,0,-75.5531,-0.756001,0.433839,0.0253529,-0.571725,-0.0320455,0.105254,0.421864,0.228092,0.268447,0.120747,0.196749,0.664765,0.500878,0.247425,0.699324,0.19096,0.643431,0.304724,0.55742,0.664481,0.321561,0.332833,0.274952,0.390202,0.150424,0.0493389,0.48897,0.128718,0.674075,0.955648,0.217865,0.576251,0.245273,0.174298,0.295979,0.399013,0.221351,0.649385,0.36547,0.638504,1.21464,0.846056,4.96917,3.06585,2.77529,2.99021,3.00498,1.07411,6.66645,3.1144,12.9771,2.41423,3.0675,10.2291,7.07624,4.76913,7.36609,8.52059,7.57853,2.16382,2.99172,6.34814,4.95554,2.84312,1.32165,5.34874,7.05122,4.22145,42.4648,0.689152,9.90977,2.59757,3.19421,6.12564,0.391667,0.226557,0.305046,0.778035,0.630315,0.374375,0.836223,0.345268,0.754214,0.437891,0.676909,0.827494,-0.082639,-0.0962378,-0.259373,-0.151584,-0.250046,-0.691763,0.0636296,-0.378249,0.15716,0.303634,-0.92846,-0.367028,-0.883643,-0.872991,-0.971766,-0.660712,-1.08246,-0.43725,-0.678089,-0.473001,0.403316,0.443602,0.424325,0.314743,0.347439,0.407484,0.302331,0.41453,0.319904,0.392244,0.336952,0.304175,0.520648,0.524041,0.564482,0.537824,0.562188,0.666359,0.484098,0.593451,0.460791,0.424669,0.716763,0.590741,0.707577,0.705368,0.725471,0.65942,0.746959,0.607603,0.663312,0.616094
109.824,0.994751,0.0681975,6,63,0,-74.9352,-0.849221,0.501757,0.192,-0.114685,-0.184774,0.121179,0.384365,0.202981,0.526941,0.287445,0.437944,0.129541,0.439308,0.413059,0.747763,0.2775,0.42941,0.311422,-0.000434568,0.197754,0.548279,0.27404,0.295019,0.30036,0.374099,0.759065,0.697396,0.572584,0.29368,0.0645478,0.446216,0.714782,0.0736388,0.420236,0.424585,0.246636,0.405674,0.216942,0.52448,0.368207,1.39813,0.904505,14.9255,10.8984,3.23509,8.23187,7.11695,1.27906,18.6279,3.93125,19.2389,0.930826,3.2353,3.38904,3.91224,8.69384,3.94748,10.4292,5.98336,1.91491,4.23929,8.61786,2.87839,2.69682,1.51875,8.84369,5.0438,5.23893,18.6701,0.713396,10.1386,1.53045,6.33007,5.79206,0.804688,0.464807,0.629648,0.349926,0.752907,0.712317,1.10438,0.734505,0.635454,0.646532,0.255802,0.704952,0.316216,-0.10143,-0.20163,-0.239311,0.163547,0.0415686,0.343438,0.233682,-0.102584,-0.624984,-0.443162,0.0247419,-0.715354,-0.383814,-0.679186,-0.629117,-0.906036,-0.32826,-0.258059,-0.320402,0.309024,0.385846,0.34759,0.4134,0.320188,0.329087,0.248919,0.324207,0.346275,0.343772,0.436396,0.330715,0.421598,0.525336,0.550237,0.559544,0.459204,0.489609,0.414975,0.441844,0.525624,0.651351,0.609012,0.493815,0.671583,0.594793,0.663557,0.652289,0.712188,0.581336,0.564159,0.579422
96.6587,0.851938,0.0681975,6,63,0,-67.9557,-0.774066,0.531315,-0.00705308,-0.270285,-0.114355,0.0807351,0.287716,0.296796,0.600779,0.446257,-0.0064607,0.237865,0.440908,0.366406,0.754057,0.200466,0.392214,0.0641549,0.145816,0.804803,0.074128,0.245866,0.222859,0.302398,0.10512,0.237792,0.561414,0.536508,-0.0775357,0.580411,-0.0915665,0.740302,0.147906,0.34252,0.199042,0.0747873,0.324634,-0.0553601,0.698799,0.454398,1.43708,0.865493,5.01194,8.57121,3.91655,7.11266,2.84662,0.906039,4.83409,3.38438,8.91823,1.47961,7.23339,19.4211,4.35738,4.58264,4.94289,7.97246,2.64745,5.79899,1.56494,19.2856,3.93875,7.09919,1.88294,10.9652,2.52068,9.23138,29.5696,0.641437,7.8509,2.69699,5.17645,12.8752,0.767918,0.551269,0.107427,0.369503,0.630236,0.546859,0.970011,0.478547,0.514978,0.266796,0.299643,1.11395,-0.426649,-0.343664,-0.447407,-0.394494,-0.382345,-0.580631,-0.0148036,-0.0361296,-0.685674,-0.214966,-1.07832,-0.111602,-0.776716,-0.585682,-0.926132,-0.897792,-0.929232,-0.829102,-0.216091,-0.408097,0.31693,0.36557,0.473169,0.408661,0.347457,0.366593,0.274878,0.382595,0.374027,0.433694,0.425645,0.247136,0.605073,0.58508,0.610023,0.597364,0.594438,0.641213,0.503701,0.509031,0.665004,0.553536,0.746175,0.527872,0.684972,0.642374,0.71629,0.710495,0.716919,0.696165,0.553813,0.600631
99.2685,0.967366,0.0681975,6,63,0,-58.1802,-0.499743,0.273474,0.111449,-0.584709,-0.048664,0.094238,0.335714,0.265174,0.24163,0.00112853,0.228031,0.447436,0.720466,-0.0825698,0.414052,0.383124,0.504399,0.351271,-0.0610422,0.76351,0.519519,0.0222871,-0.00922403,0.335812,0.511573,-0.0110172,0.34259,0.238649,0.693866,0.936453,-0.0669417,0.626031,0.168099,0.144185,0.190737,0.210939,0.461461,0.158769,0.405866,0.612314,1.09445,0.910187,2.98767,5.93086,5.30168,8.53953,5.23362,0.748922,6.75691,3.97876,7.47768,1.60453,4.31626,11.335,6.03258,3.997,3.59349,8.1612,4.34961,4.34071,2.26821,9.68558,5.32187,8.99809,1.7268,9.89821,3.1901,9.05222,29.6768,0.490122,8.1002,2.22884,8.31156,13.0809,0.429315,0.162375,0.393054,0.620013,0.917592,0.11078,0.622509,0.61802,0.673199,0.554064,0.120977,1.01162,0.430168,-0.104833,-0.230582,0.103123,0.427887,-0.415186,0.221136,0.0588369,0.498947,0.601973,-1.00712,-0.137,-0.74564,-0.711196,-0.868228,-0.663327,-0.652269,-0.690762,-0.44385,-0.274986,0.39429,0.459495,0.402982,0.349779,0.285449,0.472333,0.349211,0.350232,0.337781,0.364922,0.469793,0.266662,0.394086,0.526184,0.557391,0.474242,0.394631,0.602331,0.44494,0.485295,0.377788,0.353892,0.732456,0.534197,0.678228,0.670665,0.704377,0.660007,0.657522,0.666136,0.609176,0.568317
114.4,0.995397,0.0681975,6,63,0,-69.0924,-0.869315,0.3507,0.048246,-0.414032,-0.0835538,0.161255,0.420938,0.233087,0.400182,0.362678,0.482513,0.541125,0.375219,0.44961,0.928368,0.132732,0.477858,0.0154192,0.386919,0.443201,0.106021,0.78925,0.492429,0.328324,-0.0590788,0.566922,0.681135,0.502903,0.300917,0.678235,0.259031,0.594362,0.409161,0.445141,0.362062,0.360395,0.34866,0.537372,0.650696,0.718361,1.32051,0.893204,5.84527,11.8519,5.66255,10.393,4.6291,1.2304,7.75291,3.67125,13.4079,0.952802,4.73328,5.4608,5.74446,5.26651,2.89117,7.12813,4.73673,2.21997,2.34,9.34353,3.92412,6.08813,3.39061,11.5718,3.26804,9.80841,51.2696,0.800809,7.12048,2.24567,5.14344,14.3628,0.590118,0.507221,0.63354,0.705123,0.581367,0.649273,1.15397,0.403727,0.63537,0.231295,0.567128,0.736894,-0.203418,0.414963,-0.0431131,-0.226671,-0.35879,-0.281402,0.316576,0.038694,-0.189232,-0.0509855,-0.777698,-0.13931,-0.582174,-0.446544,-0.878072,-0.563714,-0.985503,-0.343722,-0.231262,-0.227581,0.356608,0.375845,0.346708,0.330677,0.358618,0.343153,0.239765,0.400417,0.346294,0.442433,0.3619,0.323684,0.55068,0.397723,0.510777,0.556426,0.588748,0.56989,0.42151,0.490328,0.547167,0.512744,0.685184,0.534771,0.641568,0.609817,0.706423,0.637312,0.728199,0.585094,0.557559,0.556651
112.798,0.878674,0.0681975,6,63,0,-77.0865,-0.868498,0.463816,0.158477,-0.539365,-0.0720006,0.147109,0.469509,0.191104,0.554555,0.227504,0.335279,0.519028,0.407942,0.450822,0.473274,0.602776,0.676267,0.275453,0.299967,0.780093,0.674861,0.464364,0.373547,0.306446,0.344534,0.455797,0.328768,0.291139,0.394931,0.689747,0.185626,0.62802,0.406387,0.438818,0.529028,0.689763,0.601188,0.310677,0.545333,0.774705,1.56924,0.872381,3.98334,8.70826,4.83592,11.5047,4.06527,1.42021,9.80245,2.72992,12.2223,1.11097,3.05638,6.98626,5.48365,4.13145,2.43676,3.87826,6.08105,1.51254,2.48804,12.1635,7.26842,4.16543,4.37729,4.9728,2.91246,5.52061,62.7134,0.8544,7.74355,1.67597,8.95842,16.889,0.793055,0.426887,0.540251,0.735176,0.660412,0.697704,0.742508,0.911127,0.886826,0.536306,0.530085,1.108,0.430178,0.1638,-0.0741252,-0.157991,0.108233,-0.277711,0.0365868,-0.0950641,-0.013625,0.0670247,-0.993417,-0.273569,-0.733539,-0.607087,-0.833447,-0.384082,-0.842314,-0.734252,-0.492189,-0.326105,0.311513,0.39487,0.368129,0.32406,0.340647,0.332321,0.322456,0.286769,0.291765,0.369047,0.370497,0.248243,0.394084,0.459141,0.518523,0.539416,0.472968,0.568985,0.490854,0.523748,0.503406,0.48325,0.729762,0.567969,0.675581,0.647276,0.697083,0.594857,0.698952,0.675738,0.620622,0.580811
106.451,0.962434,0.0681975,6,63,0,-72.5236,-0.502624,-0.177169,-0.474781,-0.772399,-0.221738,0.129618,0.64293,0.170815,0.880598,0.429878,0.563005,0.712316,0.603292,0.621963,0.663963,0.774309,0.823589,0.419404,0.447791,0.924318,0.924214,0.711357,0.484396,0.711712,0.417492,0.64462,0.526522,0.593709,0.566347,0.891805,0.42874,0.589755,0.469732,0.581172,0.453844,0.84003,0.729308,0.31925,0.794732,0.785944,1.53718,0.739654,8.04082,15.1116,3.69665,4.12097,6.43874,1.0425,6.84094,4.80685,11.837,2.04016,5.23369,4.0555,3.53912,7.23004,7.56442,21.7593,6.89537,7.09441,1.60631,10.5732,7.65048,1.93443,1.31865,11.8891,3.15006,9.02309,9.55224,0.552836,14.2572,4.27748,7.26753,4.66214,0.887876,0.316689,0.467026,0.650756,0.653593,0.655055,0.765893,0.996706,0.74482,0.495519,0.429254,1.20695,0.40961,0.0246581,-0.331921,-0.156233,-0.0712978,-0.405119,-0.134363,-0.0333032,-0.129504,-0.140178,-0.788452,-0.41983,-0.626994,-0.549426,-1.00483,-0.376616,-0.978902,-0.484913,-0.310052,-0.190314,0.291548,0.421483,0.38532,0.342819,0.34218,0.341851,0.317368,0.26959,0.321951,0.378594,0.394304,0.230242,0.399006,0.493836,0.582227,0.538979,0.517817,0.599917,0.53354,0.508325,0.532331,0.534987,0.687499,0.603443,0.651807,0.634002,0.732007,0.593057,0.72689,0.618907,0.576898,0.547436
111.57,0.985465,0.0681975,6,63,0,-76.2643,-0.696223,-0.135637,-0.489158,-0.879698,-0.001311,0.194336,0.732546,0.090782,0.743976,0.742872,0.669137,0.869884,0.912546,0.688082,0.933901,0.541306,0.796123,0.631094,0.743002,0.634996,0.555776,0.691704,0.66722,0.66879,0.750792,0.757803,0.937405,0.867881,0.894986,0.8276,0.642966,0.816246,0.722071,0.726954,0.582162,0.502539,0.616536,0.847134,0.563025,0.654636,1.25408,1.01448,7.61242,6.91545,3.06317,9.27914,3.80994,0.860722,5.16294,4.51045,18.1115,1.24224,3.14061,4.76291,5.85685,4.18219,1.54971,2.91476,7.57402,1.66306,2.92907,12.9304,6.06898,3.0522,2.08562,4.4225,1.4511,1.93275,77.3734,0.653579,4.2411,2.14859,6.40511,16.1382,0.690458,0.688642,0.615009,0.815959,0.859283,0.634717,0.880942,0.48906,0.742096,0.577984,0.689332,0.583106,-0.0461591,0.0887514,-0.130069,-0.128805,0.14901,-0.428006,0.334605,0.0717114,0.0984095,-0.164534,-0.545472,0.0161752,-0.465655,-0.267402,-0.801274,-0.492327,-0.768376,-0.338863,-0.431179,-0.532378,0.333931,0.334335,0.350917,0.306622,0.297489,0.346442,0.292983,0.380115,0.322546,0.359397,0.334182,0.358218,0.511538,0.477827,0.532472,0.532157,0.462816,0.605397,0.417121,0.48208,0.475417,0.541041,0.633085,0.495956,0.614355,0.566455,0.690247,0.620654,0.683169,0.583914,0.606155,0.630038
117.126,0.96332,0.0681975,6,63,0,-78.611,-0.612594,0.578187,0.0861146,0.11032,-0.30704,0.0137555,0.331331,0.162298,0.568443,0.23391,0.439137,0.219516,0.260825,0.316203,0.56154,0.372575,0.26932,0.335448,0.128885,0.428638,0.281343,0.437594,-0.0149328,0.297324,0.301828,0.276046,0.353178,0.344239,0.361534,0.626486,0.228473,0.640019,0.0158649,0.222365,0.299066,0.463839,0.445831,-0.00408941,0.547742,0.239585,1.54615,0.669212,4.64873,9.9003,4.08722,3.15873,5.09796,1.22702,10.1629,3.93451,12.1176,1.60035,5.78677,7.73219,3.67293,11.2908,6.78719,16.4882,4.68228,4.08108,2.39873,9.76758,7.34522,3.12474,2.15886,9.37802,6.18033,12.6859,6.91627,0.743055,16.9794,2.47466,4.03126,3.69039,0.822518,0.321175,0.550232,0.378271,0.574474,0.606022,0.946679,0.924524,0.404245,0.684842,0.347214,1.06399,-0.101475,-0.183523,-0.649806,-0.409039,-0.0452453,-0.350594,-0.232195,-0.0285045,-0.10653,-0.141292,-0.525175,-0.157607,-0.570973,-0.577102,-0.623232,-0.454778,-0.822001,-0.185819,-0.21598,-0.180444,0.305229,0.420389,0.365811,0.406544,0.360205,0.352967,0.279553,0.284037,0.400293,0.335181,0.414058,0.256547,0.525347,0.545753,0.656967,0.600857,0.511309,0.586762,0.557789,0.507126,0.526607,0.535264,0.628357,0.53932,0.638988,0.6404,0.650953,0.611775,0.694661,0.546321,0.553786,0.544989
118.564,0.938386,0.0681975,6,63,0,-80.4554,-0.790086,0.144221,0.0248254,-0.390108,-0.228125,0.111811,0.53759,0.156835,0.747724,0.489332,0.592366,0.537628,0.507455,0.399507,0.756686,0.567317,0.470104,0.597429,0.385205,0.732041,0.498712,0.555922,0.23645,0.43728,0.428563,0.406408,0.497405,0.592158,0.664131,0.703049,0.450776,0.61516,0.369638,0.436974,0.391277,0.530208,0.542112,0.190908,0.717324,0.504467,1.53126,0.730989,4.33215,7.07217,5.00098,5.59984,4.79337,1.45173,7.67284,3.84066,10.0547,1.50756,3.74682,6.8173,8.85191,3.84387,1.72717,6.63543,9.24424,2.17448,2.59232,10.4788,12.2786,2.29687,2.82858,4.60155,2.60313,3.17733,39.6289,1.07435,5.48975,2.60389,11.3391,16.2138,0.722558,0.34023,0.460969,0.441642,0.526552,0.400899,0.828898,0.763466,0.356412,0.643084,0.333481,0.990158,0.144961,0.0251197,-0.406164,-0.258449,0.10137,-0.43327,-0.00683946,0.144301,0.145454,-0.139902,-0.713002,-0.378111,-0.670203,-0.659255,-0.999395,-0.654547,-1.10529,-0.547946,-0.352348,-0.411439,0.32683,0.415754,0.386756,0.39135,0.371321,0.401096,0.303878,0.317894,0.411828,0.34455,0.417394,0.270881,0.463823,0.49372,0.600168,0.564255,0.474679,0.606654,0.50171,0.463987,0.463701,0.534919,0.671064,0.593417,0.661549,0.659093,0.73094,0.658034,0.751249,0.633659,0.587187,0.601433
117.215,0.82259,0.0681975,6,63,0,-79.6003,-0.646788,-0.00900412,-0.171834,-0.760212,-0.130389,0.146466,0.563571,0.220964,0.37697,0.333403,0.447931,0.708521,0.771312,0.512907,0.683506,0.320684,0.811369,0.0531457,0.391155,0.48062,0.508526,0.527048,0.664956,0.549564,0.291139,0.647393,0.826659,0.551136,0.492577,0.735296,0.2208,0.679196,0.524486,0.65937,0.496535,0.184498,0.599267,0.87911,0.408941,0.709563,1.56039,0.752568,5.06019,7.50743,3.5525,10.5471,6.43522,1.4163,8.07041,3.64215,5.56718,1.60207,4.52261,6.84987,3.75651,4.91046,3.06185,18.2466,6.63718,2.07822,2.33418,10.7266,9.70974,3.37059,3.58585,8.62826,3.26731,3.89503,21.9034,1.05865,11.2312,2.82126,7.79506,8.62291,0.406182,0.291777,0.416425,0.697254,0.825823,0.557299,0.768376,0.476392,0.789982,0.122836,0.405187,0.671747,0.172784,0.0901093,0.0815522,-0.0641992,-0.0294228,-0.213763,0.4049,0.0790482,-0.0199894,-0.0451726,-1.0117,-0.290733,-0.637177,-0.451965,-0.948209,-0.977435,-0.992213,-0.110518,-0.687214,-0.381262,0.399828,0.427569,0.397373,0.332421,0.304529,0.364173,0.31683,0.383104,0.312172,0.469329,0.400067,0.338106,0.456911,0.477488,0.479623,0.516044,0.507355,0.553238,0.400136,0.480248,0.504997,0.511291,0.733353,0.572176,0.654115,0.611106,0.720755,0.726599,0.729525,0.527602,0.665347,0.594178
112.089,0.987505,0.0681975,6,63,0,-81.1559,-0.369081,0.32059,-0.366451,-0.47183,-0.175917,0.0324216,0.415851,0.212987,0.665936,0.236948,0.680445,0.243886,0.199785,0.127785,0.642069,0.601912,0.495268,0.176023,0.236229,0.554825,0.515525,0.639236,0.207834,0.43815,0.133308,0.525939,0.458198,0.453829,0.724857,0.467991,0.392346,0.769576,-0.0385712,0.33803,0.175282,0.169861,0.654119,0.258188,0.72801,0.561868,1.39858,1.09402,6.83086,10.9471,3.6389,2.87591,2.99,0.748585,7.55417,5.86441,38.6525,1.35493,3.4415,4.88653,6.4514,10.721,3.4553,5.00645,4.1653,3.76434,3.67993,8.2798,5.72545,2.7836,0.959338,5.79171,2.88953,7.33634,33.5918,0.579141,8.67841,2.22478,7.28681,7.22194,0.880892,0.35633,0.813481,0.404228,0.448873,0.36322,0.932117,0.987532,0.641956,0.445591,0.430704,0.988233,-0.064076,-0.0768978,-0.540721,-0.351365,-0.425813,-0.266979,-0.237455,-0.144541,0.0718744,-0.381252,-0.543508,-0.142394,-0.878852,-0.599535,-0.881739,-0.835971,-0.600875,-0.349987,-0.189075,-0.18284,0.292993,0.411848,0.307149,0.400297,0.389629,0.41018,0.282495,0.2714,0.344804,0.390409,0.393958,0.271261,0.516014,0.519215,0.63198,0.586949,0.604873,0.566351,0.559086,0.536072,0.482039,0.594175,0.632628,0.535539,0.706584,0.64555,0.707182,0.697616,0.645856,0.586615,0.547128,0.545583
105.131,0.979055,0.0681975,6,63,0,-78.8185,-1.4234,0.660677,0.3886,0.213185,-0.238778,0.107819,0.684727,0.189246,0.90215,0.626518,1.049,0.724118,0.621415,0.400743,0.962912,0.982624,0.868976,0.524319,0.555345,0.992437,0.70909,0.818872,0.479243,0.599294,0.376502,0.89641,0.510687,0.651201,1.01966,0.699812,0.395569,0.966995,0.16153,0.383222,0.528323,0.338103,0.855821,0.436455,0.888317,0.73627,1.2837,0.720918,6.70972,6.19322,3.88924,10.7336,5.93555,1.22216,8.18747,2.34419,8.35162,1.54214,5.94784,9.35165,4.1839,4.76029,3.21432,14.8049,4.00661,2.25352,2.46057,20.086,7.29661,3.42906,2.86863,5.89982,2.41517,6.00416,34.2259,0.735802,8.68486,2.60617,4.51916,8.48985,0.752262,0.346907,0.787925,0.500102,0.517857,0.278653,0.91495,1.06439,0.626429,0.44856,0.37766,1.13906,0.0773806,0.00184224,-0.445605,-0.38115,-0.227409,-0.216279,-0.278545,-0.0697952,0.224533,-0.425516,-0.815887,-0.0844185,-0.920201,-0.766745,-0.91141,-0.904524,-0.852625,-0.330233,-0.233851,-0.215738,0.320329,0.414133,0.312614,0.377517,0.373354,0.430784,0.285988,0.256472,0.348321,0.389703,0.406691,0.242493,0.480665,0.499539,0.609594,0.594151,0.556609,0.55386,0.569189,0.517442,0.444101,0.604802,0.693363,0.521092,0.715083,0.682816,0.713289,0.711878,0.701118,0.581816,0.558198,0.553726
102.762,0.808593,0.0681975,6,63,0,-62.8606,-0.905948,0.768849,-0.0128168,-0.292422,-0.166574,0.00151103,0.755478,0.256684,0.724196,0.459723,0.298656,1.0761,1.18534,0.738788,0.976903,0.439915,0.810528,0.442155,0.58323,0.781891,0.764322,0.627275,0.746383,0.682881,0.92811,0.575454,1.33968,0.742849,0.44975,1.30751,0.54867,0.95414,0.725903,1.1008,0.53366,0.693994,0.702064,0.811715,0.594298,0.865131,1.42156,0.908494,6.94143,8.64874,2.93227,8.50475,5.13586,1.10675,9.19082,2.36029,13.3815,1.35903,3.92843,10.1262,5.43094,5.505,2.20942,13.6468,3.77167,2.43912,2.67638,12.961,12.48,3.69873,2.38319,3.52343,2.90338,9.05217,69.385,0.664644,4.65229,3.55055,10.334,7.07042,0.719796,0.364826,0.216687,1.01999,1.21326,0.753779,1.04361,0.597116,0.741488,0.489467,0.559438,0.98434,-0.0943594,-0.360688,-0.24309,-0.345377,0.0888201,-0.397649,0.371112,-0.104415,-0.449227,0.251889,-0.797978,-0.428269,-0.530247,-0.276655,-0.898531,-0.748103,-0.917585,-0.224658,-0.763767,-0.300523,0.327438,0.409792,0.446039,0.26503,0.229125,0.319998,0.260455,0.355004,0.322679,0.380019,0.363678,0.272031,0.523572,0.589207,0.560475,0.585496,0.47781,0.598123,0.408272,0.52608,0.610455,0.437359,0.689542,0.60546,0.629541,0.568726,0.710647,0.678765,0.71455,0.555929,0.682171,0.57457
