# 0.080744, 0.0775417, 0.965414, 0.096333, 0.0943617, 0.0962058, 0.0928643, 0.0878089, 0.0875215, 0.090443, 0.0819028, 0.0944523, 0.0895497, 0.0929407, 0.0896276, 0.089103, 0.0955771, 0.0920458, 0.0895374, 0.0918389, 0.0908507, 0.0848476, 0.0871767, 0.0863361, 0.110414, 0.0891241, 0.0916318, 0.0880451, 0.0894721, 0.0837531, 0.0921913, 0.0890191, 0.0911599, 0.0938285, 0.0914962, 0.028721, 0.0250453, 0.205933, 0.206742, 0.151236, 0.214767, 0.168302, 0.125021, 0.155841, 0.137527, 0.136224, 0.115407, 0.148788, 0.190638, 0.230074, 0.176563, 0.120597, 0.139261, 0.129577, 0.192927, 0.144177, 0.146389, 0.20241, 0.282474, 0.119633, 0.182851, 0.186398, 0.143546, 0.153586, 0.104296, 0.10285, 0.136933, 0.117316, 0.0892748
127.677,0.999814,0.0314133,7,127,0,-93.2379,0.105908,-0.556283,0.094106,-0.737255,-0.696307,-0.612171,-0.717631,-0.686852,-0.43402,-0.423496,-0.526057,-0.573379,-0.606231,-0.482458,-0.477745,-0.571412,-0.48717,-0.303301,-0.581616,-0.565496,-0.653246,-0.708658,-0.591749,-0.574688,-0.598941,-0.552888,-0.459149,-0.586517,-0.408328,-0.618108,-0.454126,-0.469844,-0.507559,-0.529387,-0.525791,1.4004,0.982803,15.4359,29.1364,5.52001,9.72713,14.9991,6.59893,5.12507,6.10967,10.759,1.85925,4.24222,11.3683,21.2897,7.22943,7.26372,7.92666,5.7145,9.43331,12.49,6.51731,14.8875,25.8937,1.10874,6.36411,12.0401,9.52082,3.51341,1.62075,5.28189,6.09372,1.72803,0.737724,-0.631346,-0.590398,-0.506262,-0.611722,-0.580944,-0.328112,-0.317587,-0.420149,-0.467471,-0.500322,-0.37655,-0.371837,-0.465504,-0.381261,-0.197392,-0.475707,-0.459587,-0.547337,-0.60275,-0.485841,-0.468779,-0.493033,-0.446979,-0.353241,-0.480609,-0.302419,-0.5122,-0.348217,-0.363936,-0.40165,-0.423479,-0.419882,0.652795,0.643456,0.62393,0.648334,0.641285,0.5813,0.578736,0.603519,0.614785,0.622535,0.593041,0.591903,0.614319,0.594177,0.549188,0.616734,0.612916,0.633518,0.646285,0.619126,0.615095,0.620821,0.609921,0.587403,0.617892,0.575034,0.625322,0.586185,0.589993,0.599084,0.604315,0.603455
122.193,0.963698,0.0314133,7,127,0,-90.3726,0.292072,-0.706059,0.101915,-0.735405,-0.613355,-0.607459,-0.525489,-0.509038,-0.698238,-0.791071,-0.485096,-0.701107,-0.788389,-0.640756,-0.76078,-0.683805,-0.88667,-0.688782,-0.625319,-0.840035,-0.838876,-0.703325,-0.683356,-0.586909,-0.922119,-0.640732,-0.734876,-0.781612,-0.669604,-0.782171,-0.639344,-0.544623,-0.676812,-0.674163,-0.559253,1.90722,0.67072,10.0987,3.60058,15.1128,9.97242,3.97793,2.1043,13.3847,6.33206,5.24829,1.43408,13.5505,7.12019,15.7853,19.0071,4.51964,5.4022,5.36915,7.1626,7.03335,7.74985,9.62577,9.82796,1.60553,7.12638,16.917,4.91135,10.4578,1.47254,2.51011,5.23507,1.523,1.23887,-0.443333,-0.321283,-0.315387,-0.233417,-0.216965,-0.406166,-0.498998,-0.193024,-0.409035,-0.496317,-0.348683,-0.468708,-0.391732,-0.594597,-0.396709,-0.333246,-0.547963,-0.546804,-0.411253,-0.391283,-0.294837,-0.630047,-0.34866,-0.442804,-0.489539,-0.377531,-0.490099,-0.347272,-0.252551,-0.384739,-0.38209,-0.267181,0.609053,0.579637,0.578199,0.558091,0.55403,0.600168,0.622224,0.548107,0.600856,0.621593,0.586298,0.615078,0.5967,0.644419,0.597897,0.582549,0.633663,0.633394,0.601388,0.596592,0.57318,0.6525,0.586293,0.608927,0.619998,0.593278,0.62013,0.585956,0.562804,0.595016,0.594377,0.566401
124.394,0.999376,0.0314133,7,127,0,-90.1487,0.195592,-0.598962,0.105763,-0.605993,-0.682424,-0.713834,-0.63472,-0.787657,-0.561953,-0.630134,-0.766649,-0.468431,-0.492374,-0.678691,-0.509869,-0.490383,-0.521587,-0.570011,-0.709533,-0.449744,-0.551478,-0.598648,-0.531475,-0.722126,-0.917346,-0.587667,-0.587769,-0.622677,-0.580003,-0.487757,-0.624447,-0.697794,-0.496994,-0.563717,-0.700062,1.18745,0.992192,15.289,30.9008,4.68395,11.8098,14.5356,4.47869,5.78492,6.23056,9.10604,1.49896,4.0479,12.6317,22.5202,8.3841,6.01821,6.92553,4.3536,9.18574,8.11686,6.95533,15.7196,24.7757,1.17964,7.57259,12.1862,9.48801,3.56631,1.4527,5.49996,6.22806,1.56821,0.656364,-0.410401,-0.486832,-0.518242,-0.439128,-0.592065,-0.366362,-0.434542,-0.571058,-0.27284,-0.296783,-0.4831,-0.314277,-0.294792,-0.325996,-0.374419,-0.513942,-0.254152,-0.355886,-0.403056,-0.335883,-0.526534,-0.721754,-0.392075,-0.392178,-0.427085,-0.384412,-0.292165,-0.428856,-0.502202,-0.301402,-0.368126,-0.50447,0.601184,0.61936,0.626737,0.608051,0.643839,0.59058,0.606958,0.639007,0.56779,0.573656,0.61848,0.577929,0.573169,0.580785,0.592526,0.62573,0.563198,0.588044,0.599422,0.58319,0.628674,0.672993,0.596782,0.596807,0.605177,0.594937,0.572526,0.6056,0.622977,0.574785,0.591006,0.623509
125.021,0.993493,0.0314133,7,127,0,-85.7648,0.130277,-0.548987,0.100711,-0.596484,-0.5168,-0.520732,-0.600585,-0.424302,-0.565037,-0.536687,-0.464019,-0.699673,-0.650401,-0.488901,-0.63541,-0.720082,-0.501027,-0.542884,-0.378309,-0.715917,-0.643289,-0.551583,-0.72763,-0.518377,-0.675722,-0.677247,-0.57614,-0.591295,-0.502996,-0.6518,-0.456993,-0.348497,-0.469422,-0.450401,-0.492337,1.78801,0.679812,14.4398,3.94333,16.5815,13.5748,4.22987,3.04327,14.4402,6.40008,5.1898,1.37146,13.2257,6.74894,15.5053,19.1401,5.11848,3.97407,6.88775,8.54736,10.8088,7.99363,6.30947,12.3418,1.40286,7.62079,16.77,5.02364,10.9659,1.4764,2.585,4.70669,1.52482,1.21858,-0.466207,-0.386523,-0.390455,-0.470308,-0.294025,-0.43476,-0.406409,-0.333741,-0.569396,-0.520124,-0.358624,-0.505133,-0.589805,-0.37075,-0.412607,-0.248032,-0.58564,-0.513012,-0.421306,-0.597352,-0.3881,-0.545445,-0.54697,-0.445863,-0.461017,-0.372719,-0.521523,-0.326716,-0.21822,-0.339145,-0.320124,-0.36206,0.614486,0.595445,0.596392,0.615457,0.572981,0.60701,0.600227,0.582669,0.638624,0.627177,0.588707,0.623665,0.64332,0.59164,0.601713,0.561692,0.642364,0.625512,0.603796,0.64505,0.595825,0.633078,0.633432,0.609655,0.613256,0.592116,0.627504,0.58096,0.55434,0.583983,0.579354,0.589539
120.407,0.997824,0.0314133,7,127,0,-90.4306,0.0646688,-0.447527,0.141199,-0.568243,-0.443269,-0.426011,-0.560854,-0.484969,-0.576155,-0.384252,-0.428945,-0.43397,-0.171834,-0.431424,-0.627216,-0.621259,-0.531578,-0.432842,-0.552007,-0.394578,-0.405017,-0.483847,-0.426006,-0.534788,-0.664467,-0.298287,-0.602026,-0.463021,-0.382427,-0.378507,-0.479303,-0.397524,-0.485008,-0.0651575,-0.310534,1.39472,0.916027,12.021,7.06595,14.3085,8.49904,6.23587,3.12577,8.57681,2.68738,6.70396,2.10913,4.18632,22.1623,9.88985,7.25437,3.49142,4.61645,4.08473,10.6344,6.17135,4.89724,10.7769,16.0001,1.21154,6.91498,15.038,6.07738,4.36175,2.68827,3.38614,2.33608,1.73404,0.814477,-0.503574,-0.3786,-0.361342,-0.496185,-0.4203,-0.511486,-0.319583,-0.364276,-0.369302,-0.107166,-0.366755,-0.562547,-0.55659,-0.46691,-0.368173,-0.487339,-0.329909,-0.340348,-0.419178,-0.361338,-0.470119,-0.599798,-0.233618,-0.537357,-0.398352,-0.317758,-0.313839,-0.414634,-0.332855,-0.420339,-0.000488643,-0.245865,0.623299,0.593535,0.589365,0.621562,0.603555,0.625155,0.579223,0.590075,0.59129,0.526766,0.590675,0.637042,0.635663,0.614652,0.591017,0.619479,0.581737,0.584275,0.603287,0.589364,0.615412,0.64561,0.55814,0.631197,0.598292,0.578778,0.577822,0.602199,0.582454,0.603564,0.500122,0.561158
123.296,0.990203,0.0314133,7,127,0,-84.8919,0.0612111,-0.516998,0.0705254,-0.533477,-0.458265,-0.412391,-0.500259,-0.52657,-0.644223,-0.453082,-0.58209,-0.552954,-0.556347,-0.505235,-0.602768,-0.61453,-0.528697,-0.553009,-0.439318,-0.376626,-0.419522,-0.653703,-0.60854,-0.546642,-0.636951,-0.504949,-0.599712,-0.507482,-0.454678,-0.377891,-0.566148,-0.584271,-0.456316,-0.318459,-0.492722,1.22825,1.02785,15.3145,13.5422,7.33864,13.9191,8.28497,2.68944,13.2358,2.71552,5.51973,1.47644,2.19722,7.10893,30.5173,12.1058,4.55234,3.87987,7.94859,7.8617,6.2582,4.1919,13.6507,21.1207,0.645699,8.66692,8.40576,6.47709,2.77457,0.98983,1.72031,3.30377,1.95921,0.50472,-0.472266,-0.397054,-0.35118,-0.439048,-0.465359,-0.583012,-0.391871,-0.520879,-0.491743,-0.495135,-0.444024,-0.541557,-0.553319,-0.467486,-0.491798,-0.378107,-0.315415,-0.358311,-0.592492,-0.547329,-0.485431,-0.57574,-0.443738,-0.538501,-0.446271,-0.393467,-0.31668,-0.504937,-0.52306,-0.395105,-0.257247,-0.431511,0.61592,0.59798,0.586904,0.608032,0.614285,0.64176,0.596733,0.627353,0.620517,0.621315,0.609218,0.632175,0.634905,0.614789,0.62053,0.593416,0.578206,0.588632,0.643937,0.633516,0.619029,0.640087,0.609149,0.631464,0.609752,0.597117,0.578515,0.623619,0.627863,0.597511,0.56396,0.606234
126.852,0.958381,0.0314133,7,127,0,-81.3354,0.393316,-0.789408,0.103923,-0.798772,-0.67399,-0.818376,-0.851245,-0.651863,-0.613177,-0.743522,-0.721379,-0.725482,-0.725539,-0.911764,-0.720269,-0.920084,-0.853954,-0.85549,-0.675777,-0.937038,-0.88224,-0.792633,-0.624477,-0.912947,-0.822003,-0.712982,-0.737635,-0.813745,-0.85121,-0.893248,-0.659942,-0.730523,-0.728508,-0.804878,-0.673645,1.87963,0.862618,11.3748,8.06328,10.0511,8.44636,7.12914,4.50623,5.6775,12.3439,8.76049,1.37852,19.5856,8.61668,7.8468,12.7602,6.29358,8.17358,3.14915,9.12259,12.2096,6.6751,10.2115,10.2338,2.08725,5.64775,19.6523,6.27378,9.51965,1.8991,6.05062,8.68522,1.02862,1.44994,-0.405456,-0.280674,-0.42506,-0.457929,-0.258547,-0.21986,-0.350206,-0.328063,-0.332166,-0.332223,-0.518448,-0.326953,-0.526767,-0.460638,-0.462174,-0.282461,-0.543722,-0.488924,-0.399316,-0.231161,-0.519631,-0.428687,-0.319665,-0.344319,-0.420429,-0.457894,-0.499932,-0.266626,-0.337207,-0.335192,-0.411562,-0.280329,0.599998,0.569711,0.604693,0.612523,0.564279,0.554745,0.586668,0.581288,0.582286,0.5823,0.626785,0.581018,0.628729,0.613166,0.61353,0.570149,0.632678,0.619853,0.598523,0.557534,0.627061,0.60556,0.579243,0.585239,0.603586,0.612514,0.622443,0.566264,0.583512,0.583022,0.601462,0.569627
130.818,0.97005,0.0314133,7,127,0,-95.95,0.299841,-0.849507,0.0858758,-0.897351,-0.983345,-0.826833,-0.842242,-1.01488,-0.902942,-0.848519,-0.813798,-0.916785,-0.749665,-0.723013,-0.830288,-0.676787,-0.803388,-0.760817,-0.837856,-0.854045,-0.705976,-0.904782,-0.870307,-0.783365,-0.917236,-0.724493,-0.885506,-0.91075,-0.764912,-0.634952,-0.900935,-0.786577,-0.855144,-0.746931,-0.901935,1.67346,0.759045,17.4421,16.9468,9.16897,13.7074,8.24016,1.79924,8.71279,4.39709,7.5205,1.47826,3.86724,11.2629,14.3369,14.8473,7.99042,6.09665,4.21356,8.18789,8.51187,10.2797,15.3078,18.741,1.12548,11.5449,7.4224,10.1814,4.49969,1.43746,3.83642,4.22678,2.50588,0.720853,-0.59751,-0.683505,-0.526993,-0.542401,-0.715039,-0.603101,-0.548678,-0.513957,-0.616944,-0.449825,-0.423172,-0.530447,-0.376946,-0.503547,-0.460976,-0.538015,-0.554204,-0.406135,-0.604942,-0.570466,-0.483524,-0.617395,-0.424652,-0.585665,-0.610909,-0.465071,-0.335112,-0.601094,-0.486736,-0.555303,-0.44709,-0.602094,0.645086,0.66452,0.628781,0.632371,0.671514,0.646365,0.633829,0.625734,0.649523,0.610598,0.604242,0.629587,0.593136,0.623293,0.613246,0.631351,0.63511,0.600161,0.646786,0.638871,0.61858,0.649626,0.604596,0.64237,0.648148,0.614217,0.583003,0.645907,0.619337,0.635365,0.609947,0.646135
134.526,0.999798,0.0314133,7,127,0,-102.738,0.340313,-0.837953,0.0855991,-0.917571,-0.807496,-0.869276,-0.827823,-0.733692,-0.686087,-0.81967,-0.842846,-0.818705,-0.794355,-0.922203,-0.786999,-0.977991,-0.950189,-0.811447,-0.773782,-0.776665,-1.00244,-0.807465,-0.778558,-0.913988,-0.932478,-0.893009,-0.835529,-0.802975,-0.84895,-0.999187,-0.74276,-0.769166,-0.745611,-0.817378,-0.633738,1.66867,0.777054,22.0874,13.7722,11.3101,10.6809,9.74216,2.5151,8.80007,3.24641,6.86173,1.3001,3.50201,7.25034,17.7758,14.8167,7.15294,6.2569,2.86965,9.27272,7.15708,5.57777,20.6529,12.2059,1.29314,9.77364,11.9601,8.6281,5.94027,1.90274,4.4583,7.03437,2.74225,0.793136,-0.577258,-0.467183,-0.528963,-0.48751,-0.393379,-0.345774,-0.479357,-0.502533,-0.478392,-0.454042,-0.58189,-0.446686,-0.637678,-0.609876,-0.471134,-0.433469,-0.436352,-0.662128,-0.467152,-0.438245,-0.573675,-0.592165,-0.552696,-0.495216,-0.462662,-0.508637,-0.658874,-0.402447,-0.428853,-0.405298,-0.477065,-0.293425,0.640436,0.614717,0.629241,0.61952,0.597096,0.585593,0.617596,0.623054,0.617368,0.6116,0.641502,0.609851,0.654228,0.647913,0.615652,0.606702,0.607389,0.659738,0.614709,0.607841,0.639611,0.643862,0.634761,0.621334,0.613646,0.624487,0.659007,0.599275,0.6056,0.59996,0.617055,0.572835
125.375,0.993508,0.0314133,7,127,0,-97.75,0.337129,-0.741428,0.145994,-0.815816,-1.00221,-0.869513,-0.912591,-0.953907,-0.536,-0.868206,-0.714711,-0.686324,-0.746985,-0.806939,-0.83692,-0.650019,-0.801044,-0.862044,-0.713796,-0.488589,-0.682996,-0.893999,-0.795155,-0.682722,-1.14801,-0.456651,-0.850265,-0.797132,-0.721399,-0.606557,-0.68661,-0.629802,-0.657694,-0.590531,-0.724464,1.6693,0.952481,8.21419,10.1284,7.56129,12.6405,6.7148,5.26186,10.2691,12.5496,6.44649,1.6427,16.4224,10.4615,16.4312,9.48412,4.10445,7.05713,8.28474,8.59091,13.4249,7.69008,6.89782,23.5446,1.11717,5.2512,17.3194,5.20216,6.38175,1.14675,3.79448,5.05057,0.732985,1.11534,-0.478687,-0.665078,-0.532384,-0.575462,-0.616779,-0.198871,-0.531078,-0.377582,-0.349195,-0.409856,-0.46981,-0.499791,-0.312891,-0.463915,-0.524915,-0.376667,-0.15146,-0.345867,-0.55687,-0.458026,-0.345593,-0.810882,-0.119522,-0.513137,-0.460003,-0.38427,-0.269428,-0.349482,-0.292674,-0.320565,-0.253402,-0.387335,0.617438,0.6604,0.630039,0.640023,0.649486,0.549555,0.629734,0.59329,0.586422,0.601053,0.615339,0.62241,0.577591,0.613942,0.628296,0.593069,0.537793,0.585615,0.635728,0.612546,0.585548,0.692297,0.529845,0.625541,0.613015,0.594903,0.566952,0.586492,0.572651,0.579462,0.563014,0.595641
115.381,0.983309,0.0314133,7,127,0,-79.8439,0.125804,-0.521156,0.164604,-0.656085,-0.813316,-0.672456,-0.708464,-0.830265,-0.414005,-0.691823,-0.650767,-0.530692,-0.659495,-0.57233,-0.568012,-0.434617,-0.610453,-0.333759,-0.536477,-0.181724,-0.394377,-0.752495,-0.626768,-0.526387,-0.64099,-0.0325988,-0.572888,-0.578603,-0.572987,-0.401275,-0.536093,-0.683707,-0.558894,-0.456609,-0.53514,1.55303,0.838874,14.6316,6.50886,9.80546,8.94913,4.38748,2.988,5.55616,3.19377,7.94949,1.31383,3.29841,7.79364,11.4696,6.85074,4.1981,3.64501,3.98672,8.70464,10.2269,9.80969,21.9717,18.2,1.35214,5.09426,13.726,11.0185,7.62626,1.68631,4.47438,7.90562,1.56312,0.963892,-0.530281,-0.687512,-0.546652,-0.582661,-0.704462,-0.288201,-0.566019,-0.524963,-0.404888,-0.533691,-0.446526,-0.442208,-0.308813,-0.484649,-0.207955,-0.410674,-0.0559204,-0.268573,-0.626691,-0.500964,-0.400584,-0.515186,0.093205,-0.447084,-0.4528,-0.447183,-0.275471,-0.410289,-0.557904,-0.43309,-0.330805,-0.409336,0.629549,0.665413,0.633359,0.641679,0.669176,0.571556,0.637844,0.628308,0.599861,0.630344,0.609813,0.608785,0.576595,0.618845,0.551802,0.601249,0.513976,0.566743,0.651739,0.622686,0.598828,0.626021,0.476716,0.609946,0.611305,0.609969,0.568435,0.601157,0.635967,0.606611,0.581955,0.600929
111.293,0.998301,0.0314133,7,127,0,-80.1706,0.16974,-0.559256,0.190406,-0.749212,-0.633413,-0.611207,-0.573508,-0.396496,-0.274969,-0.273149,-0.372347,-0.573197,-0.376502,-0.397585,-0.55102,-0.695077,-0.673715,-0.738927,-0.331519,-0.751237,-0.88735,-0.526516,-0.557938,-0.722915,-0.948621,-0.456468,-0.495847,-0.642284,-0.395284,-0.584788,-0.518402,-0.327198,-0.195347,-0.38899,-0.506239,1.59149,0.678683,13.9034,5.40134,7.53171,13.8454,5.56757,2.95174,6.02324,8.66599,6.2216,1.40246,2.79914,4.49621,18.9883,7.23754,7.48373,7.41573,7.06558,17.411,8.3709,13.8487,6.72919,14.8202,1.56902,5.13969,12.8598,10.5845,2.91273,1.34945,2.64137,6.54138,1.58197,0.901888,-0.579471,-0.463673,-0.441467,-0.403768,-0.226756,-0.105229,-0.103409,-0.202607,-0.403457,-0.206762,-0.227845,-0.38128,-0.525337,-0.503975,-0.569186,-0.161779,-0.581497,-0.71761,-0.356776,-0.388198,-0.553174,-0.77888,-0.286727,-0.326107,-0.472544,-0.225544,-0.415048,-0.348661,-0.157457,-0.0256062,-0.21925,-0.336499,0.640946,0.613885,0.608608,0.599593,0.556447,0.526283,0.525829,0.550479,0.599518,0.551507,0.556716,0.594182,0.628395,0.623393,0.638575,0.540357,0.641412,0.67208,0.58826,0.595849,0.634872,0.685439,0.571195,0.580812,0.615986,0.556148,0.602298,0.586293,0.539283,0.506401,0.554594,0.58334
112.206,0.999764,0.0314133,7,127,0,-81.2599,0.0519963,-0.452404,0.158005,-0.607533,-0.562533,-0.337546,-0.513805,-0.674457,-0.128902,-0.572841,-0.720273,-0.41243,-0.348058,-0.55823,-0.608832,-0.557104,-0.60918,-0.422575,-0.323344,-0.210904,-0.408884,-0.345347,-0.343007,-0.406268,-0.785535,-0.579852,-0.458993,-0.38493,-0.52998,-0.551391,-0.35616,-0.497495,-0.476055,-0.402217,-0.125679,1.61862,0.967996,15.716,20.8532,12.8815,8.379,7.89635,4.21798,11.1912,3.39125,11.5938,1.57532,11.9276,15.1471,13.7874,19.2553,4.65799,3.22393,1.95551,2.79919,5.97635,4.5863,18.7741,18.277,1.45557,11.4541,11.4104,3.61003,8.21733,1.85831,5.11207,3.58186,2.19575,1.03539,-0.555536,-0.510536,-0.28555,-0.461808,-0.62246,-0.0769057,-0.520844,-0.668276,-0.360433,-0.296061,-0.506234,-0.556836,-0.505108,-0.557184,-0.370579,-0.271348,-0.158908,-0.356887,-0.293351,-0.291011,-0.354271,-0.733539,-0.527855,-0.406997,-0.332934,-0.477984,-0.499394,-0.304163,-0.445498,-0.424058,-0.350221,-0.0736831,0.635419,0.624932,0.570906,0.613443,0.650778,0.519217,0.627345,0.661117,0.589145,0.573479,0.623923,0.63572,0.623659,0.635801,0.591599,0.567424,0.539644,0.588287,0.572816,0.572244,0.587653,0.675581,0.628983,0.600368,0.582473,0.617272,0.622317,0.57546,0.609568,0.604454,0.586671,0.518412
118.034,0.996188,0.0314133,7,127,0,-79.7825,0.0982172,-0.578272,0.110886,-0.628093,-0.718654,-0.773734,-0.571474,-0.341505,-0.725267,-0.556522,-0.393101,-0.692373,-0.671986,-0.566474,-0.439655,-0.510885,-0.637661,-0.597183,-0.452578,-0.616841,-0.617083,-0.650539,-0.610728,-0.667888,-0.728805,-0.458186,-0.670678,-0.457311,-0.421801,-0.460078,-0.491499,-0.489319,-0.535042,-0.330295,-0.481065,1.64065,0.792662,14.9713,28.4857,4.99272,10.3064,5.61114,3.72908,11.0561,1.91412,10.2662,1.44864,13.3354,10.2195,11.2012,14.7319,4.65414,3.68084,3.25366,5.71794,6.90024,4.99027,21.7185,38.8311,1.42846,5.60634,6.65802,4.28485,5.80216,1.96847,6.51336,3.9059,2.21764,1.05887,-0.529875,-0.620437,-0.675517,-0.473256,-0.243288,-0.62705,-0.458305,-0.294884,-0.594156,-0.573769,-0.468257,-0.341438,-0.412668,-0.539444,-0.498965,-0.35436,-0.518624,-0.518866,-0.552322,-0.51251,-0.569671,-0.630588,-0.359969,-0.572461,-0.359094,-0.323583,-0.361861,-0.393282,-0.391102,-0.436825,-0.232077,-0.382847,0.629454,0.650318,0.662737,0.616154,0.560524,0.65182,0.612612,0.573191,0.644318,0.639632,0.614971,0.58454,0.601727,0.631683,0.622216,0.587675,0.626826,0.626883,0.634674,0.625395,0.638687,0.652623,0.589033,0.639331,0.588821,0.580197,0.589491,0.597072,0.596548,0.607502,0.55776,0.59456
134.031,0.996307,0.0314133,7,127,0,-95.5933,0.0779252,-0.483423,0.0958586,-0.519961,-0.424358,-0.455204,-0.463402,-0.422928,-0.369597,-0.548473,-0.487747,-0.368314,-0.451785,-0.549065,-0.507161,-0.525816,-0.50469,-0.367046,-0.539332,-0.40437,-0.398254,-0.47726,-0.531175,-0.439613,-0.472136,-0.339088,-0.314589,-0.517834,-0.485824,-0.536897,-0.58283,-0.401713,-0.427539,-0.618982,-0.491534,1.5005,1.01269,7.83514,5.27992,10.1404,12.3963,7.09634,5.16195,6.5292,10.1212,7.6266,1.31922,6.74917,9.59874,15.5077,6.16207,3.99864,8.75563,8.31706,9.03014,11.2449,7.76668,5.21693,4.98181,1.29626,10.0713,21.8157,7.4872,6.78203,1.12047,2.67588,6.31331,1.25335,0.834634,-0.442036,-0.346433,-0.377279,-0.385477,-0.345003,-0.291671,-0.470548,-0.409822,-0.290389,-0.37386,-0.47114,-0.429235,-0.447891,-0.426765,-0.289121,-0.461406,-0.326445,-0.320328,-0.399335,-0.45325,-0.361687,-0.39421,-0.261163,-0.236664,-0.439909,-0.407899,-0.458972,-0.504905,-0.323788,-0.349614,-0.541057,-0.413609,0.608744,0.585752,0.593217,0.595193,0.585405,0.572405,0.615513,0.601045,0.572091,0.592391,0.615653,0.605691,0.610138,0.605101,0.571781,0.613348,0.580894,0.579404,0.598528,0.611412,0.589449,0.597296,0.564922,0.558891,0.608237,0.600584,0.61277,0.623611,0.580247,0.586524,0.632058,0.601953
133.487,0.934414,0.0314133,7,127,0,-91.6787,0.110159,-0.491273,0.086756,-0.510366,-0.556713,-0.48776,-0.563818,-0.543564,-0.585981,-0.478379,-0.485821,-0.632686,-0.479373,-0.44249,-0.549847,-0.532354,-0.622476,-0.515627,-0.366665,-0.450284,-0.522166,-0.501658,-0.488367,-0.584215,-0.545021,-0.452673,-0.672136,-0.509402,-0.490871,-0.535869,-0.39454,-0.401476,-0.570786,-0.287344,-0.47846,1.42507,0.915995,7.22348,4.76735,7.21702,11.4292,8.95255,5.53982,3.49283,8.43946,8.92936,1.42586,10.0232,8.67158,19.0773,5.7677,4.24015,7.21524,6.95252,4.95971,8.45426,9.59665,5.41324,6.55271,1.09663,10.6783,16.7966,4.43972,5.69454,1.41184,2.6261,8.49224,0.832815,0.67568,-0.400207,-0.446554,-0.377601,-0.453659,-0.433405,-0.475822,-0.368221,-0.375662,-0.522527,-0.369214,-0.332331,-0.439688,-0.422196,-0.512318,-0.405468,-0.256506,-0.340125,-0.412007,-0.391499,-0.378208,-0.474057,-0.434862,-0.342514,-0.561977,-0.399244,-0.380712,-0.42571,-0.284381,-0.291318,-0.460628,-0.177185,-0.368301,0.598737,0.60982,0.593294,0.611509,0.606686,0.616761,0.591029,0.592827,0.627739,0.591269,0.582327,0.608185,0.604009,0.62535,0.600001,0.563777,0.584221,0.601569,0.596644,0.593441,0.616343,0.607034,0.584801,0.63691,0.598506,0.594045,0.604849,0.57062,0.572319,0.613163,0.544181,0.591048
122.807,0.99546,0.0314133,7,127,0,-95.0892,0.0620118,-0.476083,0.122638,-0.574975,-0.404728,-0.491803,-0.666041,-0.551278,-0.549507,-0.392776,-0.350223,-0.588219,-0.368234,-0.509294,-0.503158,-0.453217,-0.566162,-0.591621,-0.281317,-0.428455,-0.480524,-0.564856,-0.555009,-0.697061,-0.586409,-0.338795,-0.481379,-0.51024,-0.390172,-0.550647,-0.342564,-0.33518,-0.357879,-0.298365,-0.365398,1.55938,0.923127,6.53343,10.5962,7.86018,13.1199,17.273,1.98486,9.90849,11.2036,3.61074,2.5877,5.0733,6.47015,7.17044,21.1967,7.52987,7.99956,4.24091,7.36659,10.5997,11.191,22.7752,8.84753,0.933202,8.02365,17.9149,13.1631,4.95725,1.02022,5.04119,4.99948,2.55927,0.651829,-0.512963,-0.342717,-0.429791,-0.604029,-0.489266,-0.487495,-0.330765,-0.288211,-0.526207,-0.306222,-0.447282,-0.441147,-0.391205,-0.50415,-0.529609,-0.219305,-0.366443,-0.418512,-0.502844,-0.492997,-0.635049,-0.524397,-0.276783,-0.419368,-0.448228,-0.32816,-0.488635,-0.280553,-0.273168,-0.295867,-0.236353,-0.303386,0.625501,0.58485,0.605824,0.646577,0.619934,0.619516,0.581945,0.571558,0.628598,0.575963,0.609993,0.608532,0.596573,0.623434,0.629392,0.554608,0.590599,0.603127,0.623127,0.620812,0.653633,0.628175,0.568757,0.603332,0.610218,0.581312,0.619785,0.569682,0.567871,0.573432,0.558815,0.57527
