lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0635456
# Diagonal elements of inverse mass matrix:
# 0.145699, 0.108267, 0.0945206, 0.116033, 0.0227169, 0.0162077, 0.152104, 0.0222273, 0.249991, 0.216469, 0.2632, 0.244628, 0.253136, 0.242267, 0.175677, 0.245397, 0.207544, 0.396563, 0.247815, 0.308337, 0.212626, 0.25367, 0.32488, 0.221188, 0.290259, 0.298091, 0.303064, 0.271386, 0.318137, 0.228178, 0.235646, 0.341584, 0.316089, 0.286311, 0.300574, 0.281232, 0.334527, 0.26759, 0.289435, 0.329783, 0.00650655
218.068,0.838113,0.0635456,6,63,0,-194.245,-0.476677,0.136829,0.0388933,-0.50267,-0.424385,0.198212,-0.321214,0.561554,-2.22229,-0.387096,0.0704127,-0.576959,0.0876048,0.736864,-0.0890598,0.0712888,-1.26617,0.613125,-1.14623,0.0369894,-1.16644,-1.09934,0.0220021,-0.365112,-0.898313,-1.69298,-0.811745,-0.91043,0.204315,-0.32982,0.367693,2.11646,0.173142,0.58855,0.223637,-0.787351,-2.10166,0.112267,0.686456,-2.03608,8.52129,-1.56915,-0.53859,-0.281674,-0.645208,-0.27202,0.0925745,-0.371226,-0.281182,-1.03224,0.0230883,-0.964886,-0.300443,-0.976232,-0.938552,-0.308859,-0.526245,-0.825665,-1.27192,-0.777053,-0.83247,-0.206481,-0.506426,-0.114735,0.867293,-0.223986,0.00928803,-0.19563,-0.763354,-1.50141,-0.25817,0.0642677,-1.46458,-1.32199,-0.518523,-0.524703,-0.264719,-0.0284178,0.24597,-0.318717,0.407507,-0.557983,0.526227,-0.341081,-0.00817798,-1.3623,-0.964197,-1.08779,-0.668997,-1.11797,-1.56422,-1.44244,-0.841895,-0.540326,-0.941157,-1.18836,0.186537,-1.2616,-1.32743,-1.54501,-1.67476,-3.08144,-1.51022,-1.4311,-3.12572,0.789513,0.626802,0.628247,0.565796,0.507104,0.438816,0.579012,0.39951,0.635986,0.371397,0.584453,0.502044,0.796133,0.723961,0.747966,0.661279,0.753611,0.826958,0.808832,0.698864,0.631888,0.719333,0.766447,0.453501,0.779302,0.790415,0.824192,0.84221,0.956121,0.819094,0.807073,0.957941
221.098,0.99776,0.0635456,6,127,0,-200.5,-0.342532,0.403404,-0.297211,-0.364615,-0.420877,0.12158,-0.404675,0.599463,-2.39376,-1.28021,0.249587,-0.880536,-0.734637,0.157775,-0.942051,0.385361,-1.1901,1.40475,-1.00946,0.0743497,-1.01817,-0.245384,-1.19014,1.70528,-0.510373,-1.01099,-0.613647,-0.0494252,-0.11719,0.469925,-0.6692,1.32,-0.784493,-0.428927,0.0629895,-1.65553,-0.926528,-0.382471,0.516807,-1.77728,9.81729,-1.83965,-1.17211,-0.255056,-0.932524,-0.845063,-0.310095,-0.9694,-0.173665,-1.1181,0.43742,-1.00981,-0.360105,-1.01503,-0.551773,-1.11812,0.617577,-0.710625,-1.01073,-0.772534,-0.434303,-0.474926,-0.122972,-0.805836,0.386616,-0.87495,-0.661801,-0.366915,-1.3971,-0.960095,-0.633952,-0.0948683,-1.47009,-1.27161,-0.829293,-0.0981655,-0.307255,-0.205563,0.0899563,-0.594407,0.757256,-0.324843,1.33431,-0.143236,0.327656,-1.67848,-0.932771,-2.09619,0.195434,-1.20609,-1.50619,-1.638,-0.799214,-1.16158,-0.83468,-1.68147,-0.174396,-1.78987,-1.72336,-1.51603,-2.11187,-2.26296,-1.68654,-1.38876,-2.85339,0.781018,0.696205,0.524522,0.576215,0.551211,0.477526,0.644376,0.319242,0.580504,0.208447,0.535748,0.418811,0.842703,0.717637,0.890533,0.451296,0.769606,0.818496,0.837262,0.689806,0.761619,0.697344,0.843099,0.543489,0.856912,0.848562,0.819953,0.892051,0.905763,0.843769,0.800395,0.945494
222.551,0.809632,0.0635456,6,127,0,-202.276,-0.239152,0.350717,-0.407805,-0.752167,-0.366855,0.0320441,-0.322671,0.537659,-2.18814,-0.812285,-0.613622,-0.429463,-0.546649,0.380456,-0.588493,0.670873,-1.33916,0.111883,-0.846665,-0.938541,-0.601738,-0.106908,-0.484708,0.807725,-0.595926,-1.20412,-0.612979,0.0578071,0.78156,0.341461,-0.476585,2.78281,-0.416734,-0.0481941,0.385577,-1.15464,-1.2803,-0.309792,0.200079,-1.43582,8.94091,-1.49914,-0.759403,-0.65259,-0.553576,-0.616582,-0.118116,-0.639079,0.0380294,-1.04268,-0.262516,-0.777888,-0.827286,-0.646201,-0.380151,-0.583279,0.111609,-0.643076,-0.970078,-0.652245,-0.291591,0.0975413,-0.139082,-0.578911,1.17353,-0.546732,-0.348583,-0.115362,-0.943474,-1.01104,-0.489234,-0.215097,-1.09465,-1.01944,-0.476011,-0.45733,-0.0979185,-0.000659352,0.141232,-0.327643,0.760106,-0.366671,0.577759,-0.111899,-0.169297,-1.38775,-0.949436,-1.52514,-0.419609,-1.16427,-1.49127,-1.49595,-0.846854,-0.738163,-0.922698,-1.79102,0.16173,-1.86702,-1.64883,-1.56585,-2.01536,-2.52161,-1.85559,-1.79178,-2.67534,0.734864,0.616805,0.612381,0.52446,0.500165,0.46475,0.581186,0.318623,0.590654,0.359448,0.527946,0.542223,0.800233,0.721002,0.821294,0.60339,0.762108,0.816269,0.81697,0.699907,0.676594,0.715592,0.857053,0.459655,0.866113,0.838732,0.827191,0.882401,0.925643,0.864782,0.857146,0.935556
215.885,0.995907,0.0635456,5,63,0,-199.606,-0.259897,0.26805,-0.521293,-0.925175,-0.26894,-0.0378848,-0.165595,0.514361,-1.84799,-0.47475,-0.590984,-0.187954,-0.438779,0.370802,-0.823176,1.41716,-0.842822,0.471619,-1.34343,-0.626234,-0.61632,-0.0563957,0.199773,0.721642,-0.466721,-0.957402,-0.101835,0.615035,0.498921,0.4932,-0.359588,2.94263,-0.617696,0.206802,0.00657097,-1.26102,-0.913974,-0.2485,0.568323,-1.77964,9.34767,-1.11613,-0.409788,-0.469574,-0.262272,-0.391286,0.0251311,-0.589005,0.563339,-0.59911,0.0769873,-0.856603,-0.487705,-0.482606,-0.194603,-0.0628397,0.20559,-0.405658,-0.658046,-0.217975,0.150755,0.0910305,0.0880881,-0.350553,1.34798,-0.483314,-0.0592241,-0.162215,-0.814217,-0.635708,-0.293414,0.126729,-1.08097,-0.899476,-0.337046,-0.400066,-0.124619,-0.0133914,0.0188702,-0.495704,0.896303,-0.238541,0.619355,-0.564757,-0.0789721,-1.39452,-1.0416,-1.06022,-0.552129,-1.09465,-1.34704,-1.1434,-0.685967,-0.951282,-0.854662,-1.75886,0.0251413,-2.0323,-1.47077,-1.74528,-2.11973,-2.20144,-1.8148,-1.54885,-2.69811,0.710842,0.583473,0.598703,0.531114,0.503348,0.495283,0.621449,0.289811,0.559354,0.349928,0.637553,0.519733,0.801313,0.739159,0.742733,0.634629,0.749257,0.793645,0.758303,0.665069,0.721373,0.701544,0.853067,0.493715,0.884147,0.813174,0.851356,0.892806,0.900379,0.859941,0.824747,0.936915
215.277,0.925642,0.0635456,6,63,0,-202.151,-0.605961,0.211711,0.355536,0.0565544,-0.681694,0.143004,-0.58819,0.531396,-1.64487,-0.0313151,0.674055,-0.184874,0.153361,0.906543,0.265348,1.51224,-0.510909,1.42026,-1.31778,0.134721,-0.961401,-0.619692,0.659636,0.485566,-0.633843,-1.51327,-0.015981,-0.211853,0.0560057,-0.191361,0.188955,2.91043,-0.771872,0.437733,0.502523,-1.13135,-1.0735,-0.590017,0.700459,-0.946605,10.3406,-1.46227,-0.60483,-0.229999,-0.686431,-0.506694,-0.106456,-0.447185,0.215409,-0.859685,0.166529,-1.28845,-0.516599,-1.09907,-0.917492,-0.237662,-0.330162,-0.925012,-1.39234,-0.596682,-0.700768,-0.558428,-0.689878,-0.48778,0.958402,-0.998359,-0.35558,-0.321151,-1.18938,-1.15864,-0.901722,-0.215969,-1.09121,-1.08898,-0.59633,-0.468727,-0.274366,0.0362596,-0.0591759,-0.386572,1.12254,-0.121615,1.12638,-0.485546,0.104522,-1.44181,-0.856666,-1.03608,-0.282061,-0.941746,-1.40907,-1.21271,-0.613886,-0.992668,-1.11079,-1.36401,0.537853,-1.99214,-1.47903,-1.64033,-1.80505,-2.67294,-2.06456,-1.76965,-2.73579,0.74819,0.644816,0.615082,0.568164,0.490936,0.51479,0.595457,0.245541,0.530366,0.24483,0.619057,0.473893,0.808735,0.701964,0.738092,0.570051,0.719452,0.80362,0.770777,0.648827,0.729615,0.752276,0.79641,0.368687,0.879969,0.814427,0.83758,0.858762,0.935411,0.887411,0.854414,0.939106
220.097,0.945295,0.0635456,6,63,0,-194.58,-0.600308,0.218652,-0.243438,-0.797477,-0.428451,0.197079,-0.303982,0.586306,-1.70839,-0.724953,0.518703,-0.992724,0.283679,0.460393,-0.140301,0.236364,-1.31357,1.44334,-0.264086,0.383217,-0.291855,0.190007,-0.960359,1.32544,0.195075,-0.355126,-0.506084,-0.0571524,0.0842075,0.857014,0.30784,2.5642,0.866364,0.615824,0.66748,-0.438273,-0.116477,0.737291,1.51464,-1.6841,7.67573,-1.30562,-0.729027,0.000137072,-0.886022,-0.137659,-0.0340507,-0.386241,-0.1654,-1.07414,0.542259,-0.458818,-0.0792996,-0.475098,-0.19258,-0.867046,0.473132,-0.189608,-0.512195,-0.600702,-0.337491,-0.254611,0.198491,-0.123493,1.19943,0.203973,0.0570797,0.087366,-0.560944,-0.372273,0.128296,0.584063,-1.29138,-1.09767,-0.750351,-0.283772,-0.546504,0.0697258,0.0761977,-0.374813,0.485272,-0.63692,1.01167,0.126348,0.177215,-1.26967,-0.626304,-2.05521,-0.0757884,-0.886477,-1.20906,-1.67423,-0.754838,-0.999487,-0.645205,-1.61949,0.0970283,-1.25871,-1.7015,-1.68703,-1.89317,-2.3765,-1.54784,-1.33772,-3.37749,0.749824,0.679255,0.570471,0.633324,0.482576,0.48096,0.592621,0.381008,0.654057,0.266654,0.468455,0.455812,0.780685,0.651651,0.886473,0.518938,0.708163,0.770133,0.842139,0.680232,0.730958,0.655929,0.834725,0.475762,0.778804,0.84573,0.843833,0.869117,0.915018,0.824601,0.792115,0.966994
213.979,0.927199,0.0635456,6,63,0,-192.161,0.267648,-0.658832,-0.296691,-0.759559,-0.631519,0.196911,-0.714099,0.490933,-1.81137,0.245735,0.893413,-0.493374,-0.13042,1.88012,0.430459,1.48401,-0.0229604,2.52855,-0.743447,0.994108,-1.38375,-0.78654,0.0438311,0.668147,-0.731305,-2.03984,-1.4384,-0.790393,0.246693,-0.560062,0.138764,2.27893,-0.609845,0.0903899,0.306355,-1.20764,-1.21188,-0.188965,0.422186,-1.75624,11.2042,-1.60336,-0.593459,-0.275492,-0.956312,-0.778126,0.208913,-0.502772,0.0144504,-0.725371,0.52725,-1.07908,-0.226057,-1.39343,-1.10024,-0.69258,-0.386083,-1.07312,-1.71553,-1.42026,-1.10213,-0.592989,-0.989052,-0.645975,0.404703,-1.01349,-0.669723,-0.563698,-1.30697,-1.30905,-0.806868,-0.506833,-1.5763,-1.21907,-0.547104,-0.522601,-0.471664,-0.301088,0.355627,-0.40814,0.957725,-0.00314529,1.3905,-0.23236,0.323395,-1.44356,-0.712074,-1.22928,-0.0741393,-0.885674,-1.52808,-1.78799,-0.689827,-0.663451,-1.1116,-1.37622,0.16103,-1.7882,-1.69343,-1.70429,-1.79583,-2.69483,-1.80263,-1.86467,-3.08277,0.771899,0.633463,0.627756,0.615777,0.574709,0.412019,0.600642,0.277334,0.500786,0.199328,0.55783,0.419849,0.809005,0.670859,0.773693,0.518526,0.707997,0.821725,0.856681,0.665928,0.660035,0.752426,0.798383,0.459829,0.856707,0.844675,0.846094,0.85764,0.936721,0.858469,0.86584,0.956176
221.264,0.975843,0.0635456,6,63,0,-195.726,-0.518587,0.0174312,-0.0724198,-0.603031,-0.279299,0.3105,-0.37218,0.549539,-1.15316,-0.424248,0.937015,0.0458696,1.35728,0.576405,0.565184,0.792224,-0.998454,2.38888,-0.254765,0.64322,-0.955144,-0.510003,-1.22312,0.42794,-0.321041,-0.652621,-0.0966001,-0.736739,-0.849722,0.402824,-0.232881,1.84341,-0.28237,0.389424,0.179822,-1.06224,-0.593589,0.110232,0.964891,-2.1639,8.16091,-1.00588,-0.605321,0.142746,-0.346973,0.373698,-0.0554235,-0.0615898,0.0631774,-0.92087,0.940604,-0.512183,-0.0187059,-0.897069,-0.652447,-1.04433,-0.137011,-0.548605,-0.730821,-0.425266,-0.777047,-0.839136,-0.150813,-0.500158,0.640847,-0.527354,-0.158177,-0.273361,-0.955923,-0.69838,-0.311603,0.158065,-1.56133,-0.940663,-0.689556,-0.294691,-0.0139539,0.256526,0.128139,-0.124474,0.599031,-0.706191,0.99424,-0.0190317,-0.103852,-1.27399,-0.612113,-1.85986,-0.353799,-1.04387,-1.22608,-1.16606,-0.726038,-1.00164,-0.55976,-1.50377,0.075842,-1.32722,-1.51499,-1.45846,-1.85278,-2.21533,-1.43264,-1.12311,-3.13165,0.719233,0.665868,0.573144,0.503488,0.436218,0.468009,0.531078,0.354565,0.669559,0.270076,0.504758,0.52594,0.781425,0.648423,0.865281,0.587539,0.739595,0.773132,0.762433,0.673935,0.73138,0.636397,0.818136,0.481049,0.79038,0.819799,0.811296,0.864453,0.901617,0.807313,0.754565,0.95818
212.379,0.781442,0.0635456,6,63,0,-198.455,-0.425605,0.13383,0.0526002,-0.469152,-0.362326,0.276245,-0.816974,0.563362,-1.62545,-0.122816,0.743043,-0.50791,0.135625,1.48859,-0.124288,1.33923,0.30667,2.20598,-1.13983,1.66047,-0.307744,-0.453083,0.573357,1.18144,-0.363706,-1.50101,-0.722624,-0.282296,-0.0917943,0.133704,0.269538,2.30181,0.244025,-0.39214,0.357231,-0.909219,-0.589441,-0.380668,0.510271,-0.851251,10.4988,-1.73269,-0.886164,-0.398373,-1.10311,-0.740568,0.0216418,-0.886994,-0.0625021,-0.644208,0.425789,-1.45911,0.118472,-0.990346,-1.07222,-0.493967,-0.151396,-1.02187,-1.66259,-1.22407,-0.976009,-0.868688,-0.741651,-0.665127,0.479778,-0.6795,-1.03789,-0.615724,-1.32919,-1.14904,-1.03143,-0.529507,-1.29654,-1.41628,-0.763638,-0.607487,-0.56585,-0.534213,0.365018,-0.736769,0.737891,-0.133909,0.853729,-0.714113,0.366375,-1.21218,-0.879323,-1.15823,-0.165495,-1.27067,-1.91139,-1.7914,-0.769259,-0.938918,-1.00503,-1.53335,0.0539839,-1.40997,-2.23776,-1.71938,-2.05893,-2.55665,-2.05199,-1.75781,-2.77339,0.804755,0.682143,0.647367,0.637805,0.630465,0.409745,0.676289,0.323465,0.533427,0.298651,0.671309,0.409417,0.770684,0.706682,0.761012,0.54128,0.780857,0.871175,0.857099,0.683361,0.718881,0.732047,0.822497,0.486507,0.803762,0.903589,0.84805,0.886847,0.928019,0.886149,0.852935,0.941221
219.901,0.97961,0.0635456,6,127,0,-196.595,-0.465533,0.17172,0.0925022,-0.490885,-0.347192,0.249479,-0.683607,0.548604,-1.45032,0.00763965,0.886743,-0.708757,0.31473,1.47392,-0.0218429,1.26345,0.207416,2.23588,-0.962983,1.43572,-0.462185,-0.470687,0.392652,1.24106,-0.355736,-1.70184,-0.555187,-0.604316,-0.462776,-0.0597857,0.112571,2.14444,0.276704,-0.31512,0.436806,-1.13278,-0.632017,-0.315621,0.799849,-0.666387,10.3622,-1.47926,-0.679416,-0.197137,-1.07243,-0.510945,0.124993,-0.69559,0.00952866,-0.569818,0.543003,-1.2119,0.104033,-0.937164,-0.941828,-0.468197,-0.0027579,-0.878765,-1.61724,-0.988185,-1.01514,-0.937488,-0.716406,-0.621851,0.492838,-0.531806,-0.856483,-0.443974,-1.30506,-1.03033,-0.856758,-0.244807,-1.04919,-1.20551,-0.591459,-0.411741,-0.602293,-0.327434,0.409347,-0.581092,0.73181,-0.110286,0.938843,-0.542704,0.327356,-1.18057,-0.803045,-1.12032,-0.0471012,-1.13278,-1.87125,-1.54742,-0.863083,-1.05084,-0.999619,-1.56807,-0.0446594,-1.36126,-2.10527,-1.6158,-2.11857,-2.47818,-1.94896,-1.53606,-2.56339,0.769504,0.6437,0.601505,0.646181,0.581135,0.399069,0.641319,0.324798,0.527544,0.281134,0.632441,0.418884,0.765049,0.690625,0.754049,0.511773,0.756351,0.866603,0.824541,0.703304,0.740937,0.730984,0.827509,0.511163,0.795964,0.891414,0.834215,0.892695,0.922598,0.875333,0.822892,0.928468
218.752,0.995895,0.0635456,6,63,0,-202.482,-1.05479,-0.155596,-0.0102893,-0.133452,-0.54937,0.381684,-0.23526,0.541316,-0.901357,0.60768,1.60467,-0.0301212,1.46921,1.2279,1.39538,0.689996,-0.886652,1.93042,-0.550319,0.654269,-0.832904,-0.153502,0.276592,0.642457,0.229391,0.0421158,-0.0820954,-1.11665,-0.000829182,1.09633,-0.180077,1.70274,-0.537524,0.375066,0.513923,-0.897625,-0.537438,0.605133,1.23977,-2.33811,9.31582,-0.723179,0.0936872,0.633372,-0.251565,0.560049,0.429423,0.520083,0.138247,-0.715219,0.809709,-0.533156,0.118907,-0.686124,-0.318353,-0.0855358,0.112513,-0.111086,-0.212462,-0.279699,-0.83972,-0.235709,0.358199,-0.332738,0.686462,-0.52623,-0.0322304,0.0429355,-0.721159,-0.526184,0.092309,0.435848,-1.50091,-1.04858,-0.52569,-0.451682,-0.279275,0.104944,0.107736,-0.057297,0.509503,-0.746644,0.690576,-0.245893,-0.273204,-1.55916,-0.599724,-1.59224,-0.445551,-0.987839,-1.08921,-1.63941,-1.10009,-0.916047,-0.577833,-1.51792,0.13494,-1.53971,-1.68309,-1.49922,-1.69636,-2.49202,-1.32386,-1.29529,-3.57174,0.740502,0.628477,0.611039,0.569369,0.473788,0.473092,0.51432,0.37531,0.678447,0.333905,0.561165,0.567879,0.826233,0.645593,0.83093,0.609581,0.728661,0.748234,0.837455,0.750277,0.714236,0.640569,0.820232,0.466316,0.823423,0.843314,0.817458,0.845059,0.92358,0.789823,0.785042,0.972662
213.736,0.980789,0.0635456,6,63,0,-197.928,-0.018884,-0.36985,-0.432834,-0.288587,-0.735571,0.0542244,-0.698303,0.482328,-1.74614,0.101235,1.51097,-0.0468274,-0.512135,1.85631,0.453627,1.36415,-0.52806,0.785618,-0.713979,0.317814,0.386626,-0.0681737,0.531703,1.66382,-0.394209,-1.6312,1.0853,0.9885,2.12584,0.826972,-0.184661,2.16256,-0.186309,-0.0138789,0.458325,-2.13902,-1.07155,-0.433079,0.999715,-0.97906,9.96698,-1.54052,-0.649475,0.0304782,-0.720889,-0.94532,0.197045,-0.479506,-0.0403331,-0.953002,-0.319378,-1.04268,-0.545012,-0.511823,-0.731185,-0.441848,0.104202,-0.888441,-1.48508,-0.174834,-0.221522,0.327048,-0.299432,-0.78737,0.344758,-0.788165,-0.704997,-0.47724,-1.73001,-1.21514,-0.907189,-0.216113,-1.17053,-1.20114,-0.703709,-0.190442,-0.439746,-0.322781,0.0845732,-0.47751,0.775001,-0.220007,0.753007,-0.339802,0.161873,-1.16323,-1.04722,-1.48487,-0.125478,-1.088,-1.68463,-1.02105,-0.509439,-0.523175,-1.03519,-1.54757,-0.0238337,-1.77529,-1.63188,-1.7154,-2.20906,-2.56376,-1.97666,-1.70731,-2.65972,0.768727,0.66901,0.547467,0.608199,0.580002,0.478869,0.61716,0.315398,0.554781,0.320166,0.584143,0.45962,0.76192,0.74024,0.815306,0.531328,0.748005,0.843517,0.735176,0.624675,0.62789,0.73792,0.824563,0.505958,0.855115,0.836428,0.847536,0.90106,0.928492,0.878324,0.846487,0.934608
222.757,0.896476,0.0635456,6,63,0,-197.194,-0.360916,-0.0603837,-0.228461,-0.0697625,-0.655032,0.201692,-0.616575,0.467502,-2.20876,-0.351908,1.30334,-0.146712,0.129614,1.45106,0.682391,1.30533,-1.34183,1.78803,-1.00346,0.064457,-0.121432,0.290667,1.3239,1.77025,0.00206512,-1.02766,0.399931,-0.352217,1.21742,1.18461,-0.361496,1.78967,0.114356,0.356321,0.00156189,-2.2366,-0.435711,-0.0572317,0.332485,-1.60354,10.2871,-1.64917,-0.781092,-0.00726267,-0.685163,-0.55598,0.0617967,-0.297556,-0.00633189,-1.24388,0.219332,-1.08569,-0.586441,-0.673345,-0.480687,0.00234995,0.211019,-0.615609,-1.09701,-0.429606,-0.781237,-0.0474307,-0.0627699,-0.785575,0.220099,-0.563113,-0.449994,-0.615845,-1.66219,-0.82027,-0.643331,-0.461138,-1.36623,-1.26868,-0.751113,-0.279123,-0.203123,-0.0767328,0.19332,-0.217503,0.95141,-0.512869,1.09917,-0.228099,-0.0320831,-1.28714,-0.642426,-1.11358,-0.0272273,-0.980436,-1.46183,-1.37028,-0.917938,-0.684871,-0.75168,-1.46601,0.0418005,-1.29222,-1.43227,-1.72191,-2.09225,-2.1781,-1.59917,-1.79253,-2.84924,0.780516,0.679421,0.569331,0.550607,0.519174,0.45182,0.554162,0.278601,0.625479,0.249895,0.556779,0.50802,0.783663,0.655302,0.752797,0.506806,0.727195,0.811813,0.797426,0.714622,0.664825,0.679545,0.81245,0.489551,0.784523,0.807254,0.848374,0.890148,0.898265,0.831902,0.857237,0.94528
223.668,0.999486,0.0635456,6,127,0,-207.579,-1.00086,-0.0868166,-0.0897318,-0.345512,-0.530909,0.13332,0.0677282,0.508048,-1.29505,0.375398,0.771546,-0.520611,0.344443,1.84834,0.311788,0.605291,-0.419387,1.46993,-0.892807,0.892791,-0.397427,-0.213981,-1.02224,0.560449,-0.0538522,-0.919889,-0.637319,0.23135,0.276751,0.326893,0.0650552,2.39882,-0.413244,-0.240414,0.751249,-1.12869,-0.772885,0.280377,1.48007,-2.1143,8.98269,-0.590219,0.258448,0.45971,-0.196767,0.242722,1.00677,0.226131,0.375245,-0.145341,0.814522,-0.385861,0.521309,-0.134184,-0.0409843,-0.451619,0.352463,0.0403687,-0.39962,-0.256061,0.185265,0.208331,0.233805,0.100779,1.28644,-0.14222,-0.0544134,0.449399,-0.505702,-0.324935,0.210173,0.819674,-1.00644,-1.05819,-0.493616,-0.506844,-0.612584,-0.115053,0.306859,-0.485347,0.344988,-0.32921,0.78143,-0.497288,0.224412,-1.27472,-0.845277,-1.96899,-0.483686,-0.868223,-1.30821,-1.63138,-0.598735,-0.981523,-0.967612,-1.47817,0.0843218,-1.79078,-1.84786,-1.47453,-1.88173,-2.42277,-1.592,-1.28689,-3.20573,0.742344,0.620958,0.624066,0.64853,0.528732,0.423882,0.61901,0.414598,0.581567,0.314012,0.621822,0.444131,0.78155,0.699576,0.877503,0.618618,0.704376,0.787214,0.836359,0.645367,0.72741,0.724643,0.814297,0.478932,0.857023,0.863875,0.813745,0.86781,0.918547,0.830897,0.78362,0.961049
224.672,0.993191,0.0635456,6,63,0,-203.881,-0.0810862,0.411404,-0.333586,-0.240983,-0.321236,0.112632,-0.798481,0.501816,-2.05814,-1.20214,0.45153,-0.471227,0.607161,1.09157,-0.0955722,0.718436,-1.15132,2.03448,-0.797216,0.101967,-0.502999,0.372655,0.504472,1.51196,0.100905,-0.583346,-0.0552864,-0.226603,0.551069,0.843805,-0.569004,2.13289,-0.339368,-0.407433,-0.728641,-1.25393,-1.44864,-0.678496,-0.548102,-2.0817,10.4625,-1.83129,-1.40173,-0.571896,-1.03495,-0.493798,-0.250715,-0.84644,-0.437958,-1.37623,0.222453,-1.19854,-0.747312,-1.05089,-0.611477,-0.545329,-0.0397542,-0.747845,-1.09121,-0.826224,-0.912193,-0.521946,-0.375046,-1.08402,0.271835,-0.968781,-1.00294,-1.16412,-1.42772,-1.52543,-1.13896,-1.07353,-1.84311,-1.09404,-0.836384,-0.168291,-0.234183,0.27816,0.378154,-0.256533,0.596099,-0.467082,1.19087,-0.213593,0.0614809,-1.46382,-0.78899,-1.21823,-0.268507,-1.05239,-1.39576,-1.41318,-1.07743,-0.932749,-0.824811,-1.51485,0.100976,-1.40977,-1.59551,-1.80369,-1.73577,-2.30219,-1.70486,-1.8236,-2.68126,0.749142,0.697703,0.541974,0.55828,0.430905,0.406572,0.563784,0.355237,0.614693,0.233104,0.553196,0.484635,0.812117,0.687614,0.771752,0.566726,0.741234,0.801511,0.804267,0.746007,0.717633,0.695257,0.819779,0.474777,0.803729,0.831391,0.858598,0.850149,0.909058,0.846168,0.860997,0.935912
226.588,0.992297,0.0635456,6,63,0,-207.887,-0.622927,-0.195378,-0.24998,-0.381234,-0.522388,0.0823089,-0.0579921,0.586794,-1.64268,0.664485,0.98313,-0.466997,0.23949,1.05545,0.473269,0.921567,-0.578275,1.1717,-0.440884,0.406656,-0.568426,0.107151,-0.623248,0.455671,-0.71931,-1.11975,-0.639622,-0.0848674,-0.155191,0.266472,-0.329762,1.66607,-0.554191,-0.116701,0.58495,-1.58057,-1.12779,-0.278262,1.4059,-2.46344,8.8435,-1.02191,0.331924,0.518903,-0.332023,0.082539,0.561341,0.21972,0.482778,-0.39732,0.629555,-0.3167,0.180631,-0.391541,0.00488371,-0.423711,0.209393,-0.480079,-0.715054,-0.433318,-0.107792,-0.149057,0.0983721,-0.251494,0.919648,-0.383188,-0.126471,0.285253,-0.98546,-0.719772,-0.221275,0.766985,-1.50352,-1.27932,-0.205026,-0.180223,-0.586994,-0.0175785,0.0268323,-0.277296,0.607179,-0.375195,0.848909,-0.272167,0.140415,-1.36247,-0.684062,-1.71655,-0.462027,-1.17391,-1.40888,-1.58639,-0.776771,-1.21738,-0.932453,-1.53338,-0.04032,-1.78243,-1.57053,-1.33607,-2.06767,-2.46333,-1.72279,-1.03404,-3.34692,0.782334,0.551078,0.544934,0.642675,0.504394,0.493292,0.568883,0.352703,0.592714,0.299662,0.567625,0.464954,0.79616,0.664645,0.847684,0.613495,0.76385,0.80359,0.830107,0.684984,0.771601,0.717573,0.8225,0.510079,0.855997,0.827859,0.791842,0.887721,0.921531,0.848488,0.737698,0.966004
