# 0.130066, 0.131341, 0.094251, 0.529852, 0.480477, 0.495818, 0.771704, 0.558194, 0.351792, 0.842022, 0.402135, 0.486908, 0.755476, 0.875297, 0.595565, 0.529111, 0.571494, 0.296302, 0.447181, 0.490333, 0.440551, 0.408081, 0.823598, 0.486613, 0.811825, 0.321517, 0.65217, 0.506174, 0.43265, 0.343679, 0.549169, 0.552173, 0.541518, 0.436087, 0.430073, 0.0328971, 0.0260006, 0.156354, 0.168918, 0.16793, 0.143459, 0.135119, 0.234644, 0.141231, 0.308421, 0.193274, 0.164795, 0.155794, 0.156328, 0.152348, 0.154367, 0.288619, 0.213765, 0.187055, 0.204581, 0.206654, 0.150938, 0.186227, 0.128295, 0.214876, 0.171514, 0.206782, 0.197023, 0.221549, 0.18954, 0.197748, 0.167224, 0.164557, 0.168848
82.2326,0.860051,0.0707006,6,63,0,-41.3963,-0.702272,0.36308,0.263023,-1.34406,0.294587,0.215587,0.192321,-0.98514,0.616368,2.13469,-0.564723,-0.773943,-0.0323749,0.0536356,1.5855,-0.989219,1.04196,-1.59352,-2.66834,-0.777877,-0.603574,-0.268359,0.515625,-0.682257,2.5907,-0.646753,0.930415,0.296719,-1.18607,-0.52099,1.76744,-0.229686,0.537781,-0.230753,0.3016,1.28594,1.04911,1.03567,0.284029,0.86464,-0.459606,0.937048,0.867344,-0.498233,0.846449,1.1769,-1.88407,-0.941983,-0.0937779,0.246084,0.474974,2.54619,0.20399,0.875488,0.82253,0.781761,-1.57727,0.779132,-0.690309,0.589035,-0.701856,0.557581,1.46709,1.30529,0.201011,1.15209,0.863396,0.840338,0.330521,0.0095617,0.440563,0.419784,0.413665,0.103965,0.525199,0.924551,0.214544,0.159515,0.354564,0.377187,0.780102,0.102892,0.637139,-0.0560519,-0.338754,0.15848,0.204326,0.292495,0.498701,0.18363,1.04449,0.192969,0.6078,0.441124,0.0511155,0.226047,0.827958,0.302667,0.504528,0.302386,0.442407,10.7238,4.87402,8.96246,2.23394,9.66981,8.98792,2.14522,8.79303,12.4365,0.501251,1.34676,3.27907,4.68381,5.95506,52.3091,4.48147,9.06504,8.57513,8.2161,0.69157,8.19347,1.75371,6.71205,1.73259,6.49418,16.8623,14.2298,4.46748,12.117,8.95076,8.73685,5.11765,-0.69271,-0.261709,-0.282488,-0.288607,-0.598307,-0.177073,0.222279,-0.487727,-0.542757,-0.347708,-0.325085,0.0778299,-0.599379,-0.0651325,-0.758324,-1.04103,-0.543792,-0.497946,-0.409777,-0.203571,-0.518642,0.342221,-0.509303,-0.0944715,-0.261148,-0.651156,-0.476225,0.125686,-0.399605,-0.197743,-0.399886,-0.259864,0.66657,0.565056,0.570156,0.571655,0.645269,0.544153,0.444658,0.619571,0.632454,0.586062,0.580563,0.480552,0.645514,0.516277,0.68099,0.739048,0.632694,0.621977,0.601034,0.550718,0.62683,0.41527,0.624643,0.5236,0.564919,0.657271,0.616856,0.46862,0.598593,0.549275,0.59866,0.564603
69.7929,0.895214,0.0707006,6,63,0,-37.1796,0.333238,-0.756719,0.08837,3.1526,-0.864367,-0.91251,1.04425,2.1526,-0.257139,-1.95558,-0.775993,-0.809087,0.193734,1.72308,1.12017,0.12844,-0.090686,-1.2839,-0.254886,-1.05003,0.594031,0.0619275,0.563208,-1.06562,0.0705948,0.900572,-0.916298,0.424492,-0.716971,-0.609631,-0.721143,-0.413722,0.319157,0.198866,0.777733,1.36848,0.9511,-0.182513,0.439287,0.105531,-1.65999,-0.902912,1.46268,-1.58437,1.38742,1.14227,-1.07643,-0.836307,0.689438,0.361309,0.5644,1.08224,1.88449,1.11615,1.55396,1.13704,-0.387976,1.03383,-1.09493,1.83732,-1.57749,1.28286,1.1329,1.72423,0.0910845,-0.156238,-0.106413,0.32933,0.705939,-0.478123,-0.833103,-0.837358,-0.664439,-0.566494,-0.779442,-0.929534,-0.825294,-0.828218,-0.739599,-0.60445,-0.657729,-0.745369,-0.764733,-0.870177,-0.779243,-0.84951,-0.704225,-0.751247,-0.706948,-0.850888,-0.750481,-0.677136,-0.837692,-0.719207,-0.820078,-0.810592,-0.820447,-0.79328,-0.728515,-0.739145,-0.687991,3.30319,5.96722,4.34422,0.81031,1.66482,15.794,0.870734,14.703,11.6451,1.41154,1.77369,7.57005,5.54067,6.72126,10.9989,23.5898,11.3594,17.2264,11.5874,2.71684,10.5039,1.38693,22.5549,0.876451,13.3111,11.5418,20.2548,4.28494,3.38677,3.55113,5.37469,7.68979,-0.144886,-0.499866,-0.50412,-0.331201,-0.233256,-0.446205,-0.596296,-0.492056,-0.49498,-0.406361,-0.271213,-0.324492,-0.412131,-0.431495,-0.53694,-0.446006,-0.516272,-0.370987,-0.418009,-0.373711,-0.51765,-0.417243,-0.343898,-0.504455,-0.385969,-0.48684,-0.477355,-0.487209,-0.460042,-0.395277,-0.405908,-0.354753,0.536158,0.622428,0.623427,0.582052,0.558051,0.609737,0.644808,0.620591,0.621279,0.600215,0.567391,0.580419,0.601599,0.606231,0.6311,0.609689,0.626276,0.591697,0.603007,0.592355,0.626598,0.602823,0.585137,0.623506,0.595312,0.619362,0.617123,0.619449,0.613024,0.597552,0.600106,0.58777
67.9688,0.998651,0.0707006,6,63,0,-33.7242,0.0395813,-0.56428,0.116108,2.89923,-1.09276,-0.293916,0.928376,1.99323,-0.535992,-1.6052,-0.863115,-0.625843,0.388288,1.40712,0.721835,-0.418834,-1.17032,-0.922513,-0.947764,0.199656,0.573247,0.466824,0.75127,-0.825567,-0.170538,0.403734,-1.03189,2.24338,-0.0749083,-0.26327,-0.544875,0.705157,0.190883,-0.659443,-0.510324,1.33752,0.970253,-0.0538986,0.836325,0.204227,-0.779224,-0.644687,1.72785,-1.19597,1.36288,1.7639,-1.18913,-0.935305,-0.250343,0.358757,0.803863,1.99658,1.06555,1.13126,2.20607,0.356727,-0.951123,0.571417,-0.852392,2.38968,-1.47457,1.27906,1.5264,1.70483,0.458204,-0.346709,-0.415709,0.331518,-0.290078,-0.227656,-0.691158,-0.598406,-0.456488,-0.33285,-0.626513,-0.750656,-0.664494,-0.636945,-0.519196,-0.400901,-0.480469,-0.61291,-0.700163,-0.671391,-0.674323,-0.541098,-0.497721,-0.510078,-0.477051,-0.660135,-0.58408,-0.517403,-0.68409,-0.303805,-0.572977,-0.594847,-0.627544,-0.482405,-0.542117,-0.640846,-0.623532,3.61548,8.576,4.64445,1.78868,2.03809,20.3681,1.19378,14.2942,21.0931,1.20173,1.53732,2.98806,5.39572,8.3101,26.4356,10.712,11.4173,32.3937,5.3851,1.5139,6.63222,1.6661,38.7105,0.911024,13.1778,16.752,19.9183,5.94229,2.72134,2.54512,5.25498,2.87506,-0.188075,-0.651576,-0.558824,-0.416906,-0.293268,-0.586931,-0.711074,-0.624913,-0.597364,-0.479615,-0.36132,-0.440887,-0.573328,-0.660581,-0.631809,-0.634741,-0.501517,-0.45814,-0.470496,-0.43747,-0.620553,-0.544499,-0.477822,-0.644509,-0.264223,-0.533396,-0.555266,-0.587963,-0.442824,-0.502535,-0.601265,-0.583951,0.546881,0.657366,0.63618,0.602743,0.572796,0.642661,0.670639,0.651335,0.645053,0.617657,0.58936,0.60847,0.639531,0.659391,0.6529,0.653564,0.622816,0.612573,0.615501,0.607656,0.650344,0.632858,0.617233,0.655772,0.565674,0.630275,0.635356,0.642898,0.608932,0.623055,0.645946,0.641976
84.8545,0.982621,0.0707006,6,63,0,-36.6422,-0.286964,-0.185555,0.150789,0.605585,0.708859,0.116509,0.305661,0.688857,1.13242,0.188926,-2.31112,-1.125,0.25876,0.933316,1.37943,0.0602492,1.82877,-1.05306,-0.814991,-0.359107,0.44487,0.428562,0.0274081,-0.650333,0.458821,-0.837576,-0.053326,-0.79347,-0.593495,-0.154154,0.89267,-0.496105,-0.230014,0.0941191,-2.14754,1.41909,1.11508,1.40627,-0.15465,0.274058,-0.919858,0.377809,0.940034,-0.615094,2.24594,1.50055,-1.74494,-1.03974,0.805772,0.471405,-0.468722,1.46342,0.873023,0.887067,1.02284,1.23789,-0.689946,0.837945,-0.878193,1.31583,-1.35053,1.2283,0.899857,1.45649,0.316506,0.347829,0.389619,-0.0246889,1.03938,-0.0942397,-0.0786672,-0.167987,-0.139465,-0.0816832,-0.0147995,-0.157067,-0.534046,-0.355192,-0.146537,-0.0448216,0.0224471,-0.17647,0.0902023,-0.344345,-0.308446,-0.239704,-0.118474,-0.120933,-0.181422,-0.283618,-0.11637,-0.311852,-0.193596,-0.305201,-0.275047,-0.2088,-0.0509506,-0.260362,-0.220238,-0.171363,-0.509379,19.8298,3.47866,5.61077,1.48198,6.29892,11.7906,2.08177,50.5765,22.0281,0.590584,1.29655,10.1512,6.99185,2.45084,21.1348,10.9417,11.1144,12.9311,16.4353,1.91506,10.522,1.55246,17.9276,0.916819,16.2606,11.274,20.9719,5.88273,6.09183,6.38242,4.02113,13.1718,-0.381204,-0.365632,-0.454951,-0.426429,-0.368648,-0.301764,-0.444032,-0.82101,-0.642156,-0.433501,-0.331786,-0.264517,-0.463435,-0.196762,-0.631309,-0.595411,-0.526669,-0.405438,-0.407897,-0.468387,-0.570582,-0.403334,-0.598816,-0.48056,-0.592166,-0.562012,-0.495764,-0.337915,-0.547326,-0.507203,-0.458327,-0.796343,0.594163,0.590403,0.611816,0.605021,0.591132,0.574874,0.609219,0.694451,0.655241,0.606709,0.582194,0.565746,0.613829,0.549032,0.652786,0.644606,0.628706,0.599994,0.600584,0.615002,0.638898,0.599489,0.645385,0.61788,0.643862,0.636918,0.621463,0.583684,0.633515,0.624151,0.612617,0.689192
76.6138,0.883394,0.0707006,6,63,0,-50.6419,-0.516932,0.0566024,0.141093,0.0118318,-0.340315,0.346369,0.109034,0.0475475,1.42465,1.82282,-1.23419,-0.601218,0.269583,0.926943,-0.19862,0.151193,-1.03122,0.642804,-1.80294,-0.774689,-1.76395,-0.338982,2.53308,-1.73747,-1.24004,-0.213804,0.385695,-2.05318,-0.746931,-1.16971,0.512581,0.533963,0.613104,-0.0982895,-0.587199,1.54237,1.12913,-0.547097,0.838602,0.611223,-1.2095,0.0938336,0.564159,-1.33887,0.966264,0.910002,-1.40951,-0.734173,-0.115822,0.121976,0.698331,0.768883,1.50765,-0.111871,1.73142,0.778054,-1.22941,1.16653,-1.21051,1.57003,-0.772717,0.328541,1.21964,1.48057,0.624442,0.597465,-0.0232374,0.650473,-0.591772,0.0582718,0.00858658,0.105473,0.0719863,0.0633111,0.25761,0.313789,-0.117532,-0.028225,0.0946386,0.187387,0.0285787,0.0779346,-0.0888953,0.147297,-0.197779,-0.0527004,-0.192278,0.00877455,0.414001,-0.188541,-0.118357,0.0264362,0.111021,-0.233086,-0.0487839,-0.108435,0.128924,0.131941,0.143107,0.0427345,-0.0262469,2.52094,12.0524,9.32336,1.19326,5.19826,8.84083,1.03109,13.9212,13.0643,0.95205,2.04092,4.1025,5.36609,10.287,11.14,25.654,4.12084,33.0286,11.2559,1.16674,17.4533,1.19191,27.5263,1.954,6.77567,18.5321,24.8817,9.46356,9.17964,4.55459,9.74585,2.39693,-0.45866,-0.508345,-0.411459,-0.444945,-0.453621,-0.259322,-0.203142,-0.634464,-0.545157,-0.422293,-0.329544,-0.488353,-0.438997,-0.605827,-0.369634,-0.714711,-0.569632,-0.70921,-0.508157,-0.102931,-0.705473,-0.635289,-0.490495,-0.405911,-0.750018,-0.565716,-0.625367,-0.388008,-0.384991,-0.373825,-0.474197,-0.543179,0.612696,0.624418,0.601438,0.609437,0.6115,0.56447,0.550612,0.653501,0.633011,0.604032,0.581649,0.619718,0.60802,0.646988,0.591371,0.671441,0.638678,0.670227,0.624374,0.52571,0.6694,0.653688,0.620223,0.600107,0.679183,0.637774,0.651438,0.595803,0.595076,0.592383,0.616377,0.632552
76.7484,0.99862,0.0707006,6,63,0,-38.8706,-0.393894,-0.0607517,0.220511,0.693398,0.924679,0.0309639,0.898116,-0.186981,-0.660702,-0.329281,-0.864193,-0.783507,2.04202,1.49549,0.527254,0.696918,0.48091,-1.36624,0.936502,-0.278471,0.179648,-0.687021,-0.421403,-1.29122,1.32183,-1.46141,-0.701968,0.445049,0.481261,-1.47087,1.46364,-1.40395,0.27597,0.153914,1.62339,1.55805,1.22568,1.00406,-0.668799,0.373288,-0.864832,-0.611254,0.630031,-0.746617,1.2637,0.917824,-1.40863,-1.02092,0.543262,0.389615,-0.790739,0.92338,-0.313868,1.34087,0.487687,0.802944,-0.581151,0.507247,-0.816391,1.00651,-1.36064,1.20451,0.138837,1.09975,-0.00573318,0.00268524,0.636638,0.203946,1.10171,0.0921504,0.143151,-0.0539238,0.137293,-0.101983,-0.206444,-0.133362,-0.251316,-0.233524,0.389536,0.26902,0.0555138,0.0929265,0.0452943,-0.362023,0.145758,-0.122158,-0.0211373,-0.212248,-0.153676,-0.34548,0.230727,-0.383009,-0.215544,0.0373867,0.0453717,-0.385095,0.261998,-0.370338,0.000102749,-0.026812,0.297223,16.26,2.09242,7.50511,1.6455,2.24533,10.2807,1.90206,22.3526,14.6291,0.844957,1.35898,9.24346,7.65681,1.80193,14.729,3.23281,24.5699,8.63479,12.7077,2.32972,8.84431,1.74616,16.3089,0.896145,20.7884,5.63063,18.2833,4.7163,4.76522,10.3643,6.09839,18.3274,-0.301744,-0.250743,-0.447818,-0.256601,-0.495877,-0.600338,-0.527256,-0.64521,-0.627418,-0.00435754,-0.124874,-0.33838,-0.300967,-0.3486,-0.755917,-0.248136,-0.516052,-0.415031,-0.606142,-0.54757,-0.739374,-0.163167,-0.776903,-0.609438,-0.356507,-0.348522,-0.778989,-0.131896,-0.764231,-0.393791,-0.420706,-0.0966708,0.574869,0.562359,0.61012,0.5638,0.62149,0.645734,0.628843,0.65593,0.651904,0.501089,0.531178,0.583797,0.574679,0.586278,0.680467,0.561718,0.626224,0.602294,0.64706,0.633572,0.676859,0.540702,0.685012,0.647812,0.588195,0.586259,0.685462,0.532926,0.682272,0.597195,0.603652,0.524149
76.3089,0.872059,0.0707006,6,63,0,-36.1604,-0.244571,-0.216125,0.188429,-0.499389,2.35313,0.829737,0.771575,-0.3753,-0.126457,0.878943,-0.73928,-0.742971,1.32678,0.784764,0.646532,0.659417,0.366184,-0.264972,-0.922376,-0.996866,-0.594428,-0.427244,0.761569,0.0567221,2.99618,-0.978975,1.54726,-2.18157,-1.0361,-0.0570149,1.05085,1.39392,1.70902,0.758104,0.267031,1.62229,0.91032,0.158805,-0.598839,0.893746,-1.7787,0.312833,2.02211,-1.66789,0.79484,1.20171,-2.10043,-0.709489,-0.440645,-0.39425,0.722693,1.05513,0.741186,-0.0748878,0.882492,1.37171,-1.59904,0.906098,-1.03046,1.6821,-1.31328,0.60075,1.51799,2.20158,0.622092,0.132576,-0.108169,1.10498,-0.51331,-0.310224,0.227272,-0.0597792,-0.0707386,-0.286843,-0.239953,-0.0505074,-0.355427,-0.356122,0.0338773,-0.0682533,-0.0943003,-0.0918723,-0.147126,-0.266053,-0.389927,-0.403963,-0.328132,-0.29663,-0.0726239,-0.205437,0.34844,-0.400592,0.0754221,-0.627196,-0.411355,-0.226869,-0.0181151,0.0465299,0.105903,-0.0732768,-0.165809,5.85241,2.93632,11.4259,1.00311,6.73333,31.9145,1.10958,10.4421,15.1233,0.748435,2.65496,3.39113,3.53742,9.77838,13.2341,9.94438,4.73092,11.3095,17.6545,1.18135,11.5551,1.98226,23.4188,1.53232,8.75098,20.1691,37.5784,8.92265,5.71434,4.58974,13.8485,3.17407,-0.554795,-0.0172989,-0.30435,-0.31531,-0.531413,-0.484524,-0.295078,-0.599998,-0.600693,-0.210694,-0.312824,-0.338871,-0.336443,-0.391697,-0.510624,-0.634498,-0.648534,-0.572703,-0.541201,-0.317195,-0.450008,0.103869,-0.645163,-0.169149,-0.871767,-0.655926,-0.471439,-0.262686,-0.198041,-0.138668,-0.317848,-0.41038,0.635247,0.504325,0.575506,0.578181,0.629813,0.618816,0.573239,0.645656,0.645815,0.552479,0.577574,0.583916,0.583326,0.596691,0.624953,0.653509,0.65668,0.639387,0.632092,0.57864,0.610641,0.474056,0.65592,0.542187,0.705113,0.658345,0.615724,0.565296,0.549349,0.534612,0.5788,0.601179
82.7737,0.767868,0.0707006,6,63,0,-43.726,0.0931588,-0.44777,0.255607,1.00829,-1.64929,-0.661749,0.224554,0.298873,-0.746984,-0.0254629,-1.96187,-0.751593,1.02976,0.010103,0.0564695,-0.737299,0.448829,-2.53779,-0.951951,-1.06851,-0.346332,-0.0956011,0.826471,-1.55301,-0.680709,-0.760881,-0.941822,1.90808,-0.845409,-1.83111,1.20694,-1.19067,-0.592924,-0.714228,0.629189,1.46054,0.919856,0.391069,0.744225,0.159651,-1.00333,-0.545965,0.517779,-1.19815,2.26631,1.18279,-1.42773,-2.16941,0.504709,0.282125,-0.141301,2.73228,1.35454,1.69558,1.47461,0.550625,-0.971853,0.754959,-1.46458,1.43047,-1.41643,0.715562,1.01463,0.865816,0.272744,0.237467,0.551468,-0.318641,0.722556,-0.190045,-0.869339,-0.616917,-0.390372,-0.371376,-0.638704,-0.454278,-0.949238,-0.639882,-0.184557,-0.445187,-0.433336,-0.636228,-0.333046,-1.09645,-0.691095,-0.720888,-0.536295,-0.472206,-0.236518,-0.84473,-0.621764,-0.642256,-0.688506,0.0399474,-0.663862,-0.915814,-0.139268,-0.752112,-0.599325,-0.630331,-0.286945,6.17351,8.54307,4.98981,1.71194,2.60735,6.93668,1.43106,34.6472,12.7884,1.15862,0.585667,6.85379,5.58484,3.78318,53.1886,14.9771,20.4961,16.7261,7.14946,1.76222,8.62785,1.12001,16.0606,1.17074,8.32078,10.9557,9.55407,5.53685,5.36007,7.15501,3.21375,8.37448,-0.0968864,-0.776181,-0.523759,-0.297214,-0.278217,-0.545545,-0.36112,-0.856079,-0.546723,-0.0913987,-0.352029,-0.340177,-0.54307,-0.239887,-1.00329,-0.597936,-0.627729,-0.443136,-0.379047,-0.14336,-0.751571,-0.528605,-0.549097,-0.595347,0.133106,-0.570703,-0.822655,-0.0461092,-0.658953,-0.506166,-0.537172,-0.193786,0.524203,0.684856,0.628026,0.573761,0.569109,0.633101,0.589311,0.701841,0.633375,0.522834,0.587109,0.584234,0.632526,0.559686,0.731704,0.645184,0.651974,0.609006,0.593643,0.535779,0.679521,0.629158,0.633926,0.644591,0.466772,0.638925,0.6948,0.511525,0.659025,0.623907,0.631154,0.548296
88.2505,0.994887,0.0707006,6,63,0,-50.4107,-0.408732,-0.0196727,0.197913,1.26145,-0.947369,-0.651239,0.150804,0.213959,-0.102498,0.622843,-1.88062,-1.01703,0.71843,-0.517366,0.408373,-1.05132,-0.0327878,-2.20861,-0.592269,-1.06016,-0.094975,-0.650794,1.54323,-2.19148,0.75537,-1.00692,-0.476981,0.178783,-0.47597,-0.938187,1.80728,-1.13341,-0.781233,-1.01762,0.3443,1.6115,0.991706,0.122835,0.829255,-0.268603,-0.84416,-0.200925,0.977994,-1.40437,1.62705,1.13553,-1.44045,-1.74076,0.046659,-0.200506,0.318961,2.58184,1.27278,1.4453,1.2524,1.0308,-0.70293,1.21174,-1.35586,2.01929,-1.12667,0.193827,1.7548,0.801974,0.156698,-0.180726,0.764153,-0.10209,0.419394,0.229985,-0.207169,-0.148562,0.0101734,0.0226727,-0.0399583,0.103596,-0.391872,-0.220957,0.122514,-0.122066,0.0611497,-0.227743,-0.0261618,-0.456785,-0.136891,-0.229493,-0.0384695,-0.148473,0.285753,-0.453395,0.129825,-0.218955,-0.114073,0.0157109,-0.113873,-0.205352,0.338011,-0.243989,-0.174289,-0.221074,0.0484689,5.65939,11.403,3.83867,2.16916,4.10515,13.2154,1.24456,25.155,15.4501,1.20081,0.891525,5.24761,4.10685,6.87448,64.8403,17.7028,21.0061,17.3485,13.9258,2.49528,16.663,1.3059,37.116,1.63914,6.07219,28.5524,11.0986,5.85267,4.18821,10.6901,4.5279,7.59444,-0.178746,-0.615901,-0.557293,-0.398558,-0.386059,-0.44869,-0.305135,-0.800603,-0.629688,-0.286218,-0.530798,-0.347582,-0.636475,-0.434893,-0.865516,-0.545622,-0.638224,-0.447201,-0.557205,-0.122978,-0.862127,-0.278907,-0.627687,-0.522805,-0.393021,-0.522605,-0.614084,-0.0707203,-0.652721,-0.583021,-0.629806,-0.360263,0.544568,0.649286,0.635826,0.598341,0.595334,0.610328,0.575697,0.690104,0.652419,0.57107,0.629669,0.586031,0.653956,0.607042,0.703812,0.633119,0.654352,0.609974,0.635806,0.530706,0.703105,0.569278,0.651965,0.627803,0.59701,0.627757,0.648872,0.517673,0.657623,0.641762,0.652445,0.589104
80.8928,0.808716,0.0707006,6,63,0,-47.845,0.295939,-0.65561,0.277417,-0.0678093,0.244916,0.887387,1.11997,0.798042,-1.36663,0.189523,-1.19083,-0.721608,1.46953,0.867349,1.01592,1.16927,-0.816059,-1.51031,-0.603659,-1.13677,0.522034,0.312282,1.77923,0.317127,0.517138,-0.779923,1.10023,0.42472,-1.88931,-0.89151,0.535228,0.164219,0.756048,0.21635,0.459306,1.53099,0.926196,0.69804,-1.46811,1.05605,-1.43755,-0.229343,0.585465,-1.04698,1.16224,0.632235,-1.76982,-0.956816,-0.376769,-0.124856,0.658858,2.96477,1.13924,1.19551,0.541405,0.25776,-1.57762,0.190054,-0.637508,1.83571,-1.64621,1.36301,1.24552,2.68465,0.226193,1.04573,-0.231829,0.801964,0.30528,-0.674421,-0.587666,-0.409434,-0.344911,-0.434219,-1.03473,-0.603033,-0.985966,-0.855796,-0.247939,-0.414993,-0.373778,-0.331235,-0.881998,-1.0746,-0.823075,-0.970969,-0.510789,-0.568977,-0.162021,-0.567633,-0.512147,-0.871973,-0.350387,-0.537785,-1.17974,-0.902929,-0.507129,-0.610053,-0.445869,-0.595591,-0.528191,8.82434,1.18677,12.2939,1.22084,3.73809,7.9506,1.75291,13.5645,8.30258,0.897438,1.90559,3.26099,4.11793,8.50985,72.0208,13.2786,13.989,7.63268,5.86926,1.0723,5.51251,2.56135,25.3106,1.0063,16.3365,14.6522,55.5621,5.70014,12.1769,3.7295,9.71594,6.13335,-0.378482,-0.291726,-0.113494,-0.0489712,-0.13828,-0.738795,-0.307093,-0.690027,-0.559856,0.0480005,-0.119053,-0.0778384,-0.0352957,-0.586059,-0.778656,-0.527135,-0.67503,-0.214849,-0.273038,0.133918,-0.271694,-0.216208,-0.576034,-0.0544479,-0.241846,-0.883797,-0.60699,-0.211189,-0.314113,-0.14993,-0.299651,-0.232251,0.593507,0.572419,0.528343,0.51224,0.534515,0.676732,0.576176,0.665973,0.636419,0.488002,0.529728,0.51945,0.508823,0.64246,0.68539,0.628815,0.662629,0.553507,0.567839,0.46657,0.567509,0.553842,0.640154,0.513609,0.560169,0.707608,0.647254,0.552602,0.577889,0.537412,0.574357,0.557803
71.3437,0.998406,0.0707006,6,63,0,-32.862,-1.15453,0.759315,0.197494,0.834161,0.181737,-2.02994,-0.188127,-0.783368,0.526677,1.46799,-2.78065,-0.204768,0.517415,1.00281,0.246846,-1.2058,2.24096,-1.77661,-0.0459441,-0.305441,-0.398168,-0.581691,-0.00898794,-1.6108,1.90387,-0.858368,0.651759,-0.136901,0.406214,0.454366,1.87926,-1.13157,0.717178,0.257006,0.549759,1.54818,0.802572,0.0762648,1.46777,0.121513,-1.21093,-0.521848,1.63515,-1.48849,1.51303,1.40766,-2.27679,-1.27911,0.736883,0.438447,0.184514,1.68661,0.475696,0.809503,1.14407,1.49005,-0.885428,1.39546,-1.61162,1.36859,-0.7714,0.591834,1.16447,-0.416264,0.744484,-0.175269,0.406605,0.147942,0.523042,0.924057,0.795207,0.358413,0.722161,0.604604,0.86333,1.04923,0.210152,0.718874,0.861501,0.957363,0.808065,0.521175,1.20189,0.408444,0.750241,0.698992,0.680679,0.644434,0.75754,0.441191,1.13532,0.589792,0.888033,0.732278,0.83954,0.849049,1.13046,0.535835,0.900953,0.810072,0.867889,4.99974,15.2743,5.18465,1.77948,3.09367,17.4703,1.42412,15.8393,14.5549,0.756459,1.68473,8.49587,6.68632,5.45354,18.2069,6.88923,9.00575,11.7797,15.5498,2.31072,14.4131,1.29012,14.1056,2.53216,7.56224,11.9742,3.36725,8.54786,4.08578,6.51761,5.29579,7.15604,-0.230469,-0.359319,-0.796113,-0.432365,-0.549922,-0.291195,-0.10529,-0.944373,-0.435651,-0.293024,-0.197162,-0.34646,-0.63335,0.0473666,-0.746081,-0.404285,-0.455534,-0.473847,-0.510091,-0.396986,-0.713335,-0.0192076,-0.564734,-0.266492,-0.422248,-0.314986,-0.305476,-0.0240664,-0.61869,-0.253572,-0.344454,-0.286636,0.557363,0.588876,0.689142,0.606438,0.634117,0.572289,0.526298,0.719982,0.607222,0.572736,0.549132,0.585759,0.653249,0.488161,0.678324,0.599717,0.611954,0.616294,0.624828,0.597963,0.671138,0.504802,0.637547,0.566231,0.604021,0.578102,0.575781,0.506016,0.649921,0.563056,0.585272,0.571172
73.8308,0.992306,0.0707006,6,63,0,-37.9529,-0.844202,0.464457,0.166022,-0.144641,0.105135,-1.09102,0.102374,-0.766945,0.808324,1.7256,-2.65448,-0.561625,0.960966,1.13246,0.781831,-0.783692,1.01191,-1.4633,-0.447814,-0.225096,-0.705351,-0.195323,-1.00108,-2.09539,2.119,-0.287062,1.09747,-0.483423,-0.211476,0.970905,2.66137,0.349814,0.833108,-1.00614,0.6176,1.4768,0.790473,0.425893,1.16855,-0.272611,-1.35615,-0.587979,1.01449,-1.23533,2.37941,1.20911,-1.69835,-1.3218,0.758718,0.118348,0.753285,1.79369,0.814939,0.876228,0.945294,0.916068,-0.804547,1.10203,-1.30607,1.41456,-0.897708,1.08683,1.11577,-0.928148,0.428974,-0.387389,0.122626,-0.0825232,0.460788,0.440443,0.481911,0.283323,0.481453,0.337127,0.598656,0.750944,0.0237556,0.371214,0.623998,0.652471,0.594258,0.334347,0.632455,0.221516,0.39011,0.427086,0.347353,0.432029,0.298255,0.116576,0.816257,0.416798,0.646661,0.384198,0.429347,0.625648,0.906301,0.522533,0.602771,0.297416,0.566992,6.13159,11.0287,3.53003,1.499,2.75114,9.76422,1.64922,28.7217,11.3881,1.14374,1.54026,7.97684,4.80832,7.94266,18.0774,8.33934,8.75331,9.24448,9.03336,2.31828,10.4638,1.55953,13.3962,2.15369,10.3388,10.578,2.10249,6.14654,3.22385,4.82461,4.10237,6.30307,-0.403758,-0.36229,-0.560879,-0.362749,-0.507075,-0.245546,-0.0932576,-0.820446,-0.472987,-0.220204,-0.191731,-0.249944,-0.509855,-0.211746,-0.622685,-0.454092,-0.417116,-0.496849,-0.412173,-0.545947,-0.727626,-0.0279451,-0.427403,-0.197541,-0.460004,-0.414855,-0.218554,0.0620999,-0.321668,-0.241431,-0.546786,-0.27721,0.59959,0.589595,0.636656,0.589706,0.62412,0.56108,0.523298,0.694331,0.616091,0.55483,0.547786,0.562163,0.624772,0.55274,0.650829,0.611612,0.602793,0.621718,0.601609,0.633195,0.674284,0.506986,0.605253,0.549225,0.613015,0.602251,0.554422,0.48448,0.579731,0.560066,0.63339,0.568862
