# 0.116678, 0.115942, 0.928433, 0.757574, 0.758539, 0.729971, 0.801134, 0.859595, 0.728571, 0.763511, 0.901905, 0.703354, 0.870896, 0.870177, 0.905453, 0.694832, 0.856298, 0.828747, 0.924528, 0.778945, 0.873932, 0.636787, 0.775145, 0.63759, 1.03222, 0.999946, 0.851106, 0.71486, 0.77607, 0.784768, 0.938048, 0.747903, 1.02598, 1.07127, 0.938613, 0.026771, 0.0281214, 0.264744, 0.279597, 0.279804, 0.261356, 0.280733, 0.189382, 0.249363, 0.228636, 0.228439, 0.19487, 0.243135, 0.242452, 0.331295, 0.280176, 0.190099, 0.259894, 0.229907, 0.267623, 0.290202, 0.233464, 0.300375, 0.450999, 0.236423, 0.25756, 0.305855, 0.211841, 0.23101, 0.211663, 0.2084, 0.222177, 0.221693, 0.236725
76.0987,0.897318,0.0806108,6,63,0,-38.7266,-0.0245812,-0.295494,0.149645,-0.366242,-1.69792,-1.39286,-1.29423,-0.541977,-0.388258,0.339919,0.574424,1.06984,0.972146,-0.399028,-0.962686,-0.294578,-0.0757224,-0.946949,0.243681,1.11662,-1.16425,0.134669,-0.94436,-0.435104,-2.13331,-2.38138,-0.589793,-1.0142,-0.58379,-0.350883,0.417114,1.30146,1.77643,0.836913,-0.320264,1.82366,0.684515,1.292,1.28858,0.811363,1.30072,0.597068,-0.900809,0.237967,-0.184929,-1.36162,-2.07942,0.484373,0.0556009,0.80253,1.13031,-0.118927,0.150285,-0.40412,0.269424,0.314444,0.113954,0.188107,1.15854,-2.24292,-0.0623539,-0.600802,-0.255374,-0.891439,-1.77223,-0.596036,0.776981,-1.82754,-2.65276,-0.350301,-0.54958,-0.50393,-0.48917,-0.376599,-0.353595,-0.244627,-0.209535,-0.135398,-0.150017,-0.355207,-0.439556,-0.339576,-0.306826,-0.437201,-0.259029,-0.128397,-0.469719,-0.275342,-0.436813,-0.360606,-0.614734,-0.651857,-0.383754,-0.447264,-0.382856,-0.348002,-0.233075,-0.100738,-0.0296599,-0.170254,-0.34342,15.0001,14.9651,10.7947,15.0899,9.3219,3.3436,7.29039,5.45798,2.43907,1.49223,8.62984,6.43482,10.7296,13.4285,5.71022,6.86569,4.69754,7.44907,7.6822,6.69706,7.04576,13.6905,1.33423,5.93569,4.10583,5.20103,3.36511,1.84144,4.11924,10.5436,1.77303,1.00784,-0.374882,-0.574161,-0.528511,-0.513751,-0.40118,-0.378176,-0.269208,-0.234116,-0.159979,-0.174599,-0.379788,-0.464137,-0.364158,-0.331407,-0.461782,-0.28361,-0.152978,-0.4943,-0.299923,-0.461394,-0.385187,-0.639315,-0.676438,-0.408335,-0.471845,-0.407437,-0.372584,-0.257656,-0.125319,-0.0542411,-0.194835,-0.368001,0.592638,0.639723,0.629136,0.625685,0.598971,0.593433,0.566899,0.558263,0.53991,0.543539,0.593822,0.613995,0.590047,0.582102,0.613437,0.570431,0.53817,0.621119,0.574424,0.613345,0.595123,0.654599,0.662943,0.600689,0.61582,0.600473,0.592083,0.56406,0.531289,0.513557,0.548555,0.590976
79.5762,0.981064,0.0806108,6,63,0,-42.4995,-0.153192,-0.15975,0.237914,-0.523635,-0.395794,-1.94582,-0.305537,-0.949721,0.102531,-1.44849,0.10439,-0.0755461,1.84662,-0.251784,-0.552001,-0.523504,-0.901101,-0.161274,0.830385,-0.0394986,-0.0387658,0.00555843,-1.27962,0.0147813,-1.36884,-0.334393,-0.572628,-1.26975,0.000636572,0.781039,0.868978,1.57526,-0.172049,1.52231,-0.401618,1.90156,0.701879,1.56401,1.41658,1.45689,1.39709,0.232951,-1.01589,0.754735,0.0351312,-1.21349,-1.99734,0.630576,-0.868475,1.22973,1.53834,-0.317328,-0.143652,0.22921,0.22808,0.0985457,0.586376,0.488689,1.28133,-2.12734,0.0546358,0.281153,-0.0926157,-0.549355,-1.40715,-1.37767,0.936996,-1.55565,-2.48201,-0.28433,-0.253915,-0.622687,-0.232442,-0.385702,-0.135357,-0.504367,-0.134914,-0.177724,0.279586,-0.219653,-0.291079,-0.284299,-0.374135,-0.198119,0.0378097,-0.169148,-0.168973,-0.158428,-0.46419,-0.156234,-0.485415,-0.239307,-0.295986,-0.461841,-0.159599,0.0260696,0.0469917,0.215026,-0.200683,0.202428,-0.255301,20.0716,18.0985,18.6178,17.8526,7.88579,3.28225,11.3736,6.8635,2.85718,1.64817,10.4244,3.64004,15.874,19.7132,5.3593,6.05408,7.86511,7.85888,7.17589,10.1059,9.43626,16.4594,1.50445,6.9581,8.15715,6.27488,4.55388,2.49406,2.5462,12.9257,2.24719,1.17291,-0.437522,-0.407107,-0.775879,-0.385633,-0.538894,-0.288549,-0.657558,-0.288106,-0.330916,0.126394,-0.372845,-0.444271,-0.437491,-0.527326,-0.351311,-0.115382,-0.322339,-0.322165,-0.31162,-0.617382,-0.309425,-0.638607,-0.392499,-0.449178,-0.615033,-0.312791,-0.127122,-0.1062,0.061834,-0.353875,0.0492362,-0.408493,0.607668,0.600394,0.684791,0.595231,0.631555,0.571641,0.658712,0.571532,0.581982,0.468444,0.592146,0.609276,0.607661,0.628859,0.586936,0.528814,0.579894,0.579852,0.577281,0.649623,0.576745,0.654439,0.596884,0.610444,0.649088,0.577566,0.531738,0.526525,0.484546,0.587557,0.487693,0.600726
89.8516,0.762765,0.0806108,6,63,0,-52.7082,-0.47502,0.055807,0.169652,-1.37132,-2.97551,-0.738509,-1.04431,0.568677,2.07773,-1.03322,0.0224338,0.326925,1.73542,0.231534,-0.730356,0.154554,-0.959567,0.139378,-0.318564,0.610061,-1.07538,-0.564402,0.370851,-0.709494,-1.60858,1.64122,-0.31917,0.186837,0.33941,-0.227472,2.25968,1.10099,0.913264,1.09805,0.300806,1.78719,0.889118,0.687991,1.06833,0.378947,0.491589,0.497659,-0.835214,0.450421,-0.043301,-0.275906,-1.45325,0.71943,0.773916,1.39522,0.929104,-0.185435,0.424826,0.118739,0.517694,0.379828,0.42384,0.0299221,1.2536,-1.93701,0.614166,1.4491,0.459799,-0.403896,-1.68248,-0.653953,-0.221081,-2.21913,-2.37883,-0.17684,-0.448995,-0.0694826,-0.121363,0.152284,0.408299,-0.119481,0.0596129,0.111271,0.350224,0.0950872,-0.0680995,0.0820274,-0.106986,0.0794528,0.00176187,0.159305,-0.126633,-0.039945,0.118723,-0.0645603,-0.217093,0.334243,0.00165903,0.0875042,0.113389,0.0172159,0.439166,0.242592,0.210744,0.242093,0.106839,11.011,15.4415,8.36555,9.24677,9.29681,2.84223,8.91442,5.74709,4.67337,1.64064,11.3232,11.8852,20.6499,13.6437,5.06483,8.71385,6.63771,9.4639,8.3721,8.70621,6.1337,18.2068,1.06712,10.3115,21.6632,8.98907,4.17069,1.33813,3.33927,4.90682,0.830374,0.720457,-0.651861,-0.924015,-0.544503,-0.596383,-0.322736,-0.0667216,-0.594502,-0.415407,-0.36375,-0.124796,-0.379933,-0.54312,-0.392993,-0.582006,-0.395567,-0.473258,-0.315715,-0.601653,-0.514965,-0.356298,-0.539581,-0.692113,-0.140777,-0.473361,-0.387516,-0.361632,-0.457804,-0.0358538,-0.232428,-0.264276,-0.232927,-0.368181,0.65743,0.71586,0.632859,0.644828,0.579991,0.516674,0.644397,0.602384,0.589948,0.531159,0.593857,0.632538,0.597003,0.641529,0.597622,0.616155,0.57828,0.646034,0.62597,0.588144,0.631715,0.666437,0.535136,0.616179,0.595685,0.589435,0.612493,0.508963,0.557847,0.565687,0.55797,0.591019
84.1504,0.795447,0.0806108,5,31,0,-51.8886,-0.505239,0.0758949,0.15203,-1.55805,-0.666342,-1.26033,-0.314603,-0.293138,0.874923,-0.912913,-1.20423,0.196724,0.880622,-0.94076,-1.1976,0.936876,-0.748426,0.0886374,0.079253,1.74746,-0.590424,-1.84267,-0.050842,-0.117702,-1.21868,3.37028,-0.618317,-1.3891,-0.868569,-0.267331,1.45403,1.64901,1.08173,0.607077,0.932542,1.71754,0.760437,1.00128,0.89457,0.69597,1.00537,0.0448329,-1.20706,0.796231,-0.151934,-0.0371561,-1.46629,0.405402,0.523116,0.699794,1.35336,-0.179425,-0.0697262,0.112476,0.222462,0.161346,0.716741,0.0648237,1.24486,-1.21856,0.219061,1.3256,0.596226,0.190218,-1.25056,-0.840362,-0.546712,-2.12902,-1.81505,-0.160976,-0.0254091,-0.115713,0.0280658,0.0313292,0.208909,-0.0628952,-0.107185,0.105803,0.209776,-0.0671287,-0.106176,0.218328,-0.0378883,0.0893704,0.0879437,0.341561,-0.0138673,-0.204246,0.0681654,0.0580006,-0.10938,0.588278,-0.0181078,-0.135291,-0.0561537,0.0352526,0.296951,0.326593,0.240351,0.168189,0.217669,11.9287,10.999,9.45725,11.9659,5.76401,2.22476,10.2065,4.96297,5.41561,1.82672,7.58235,8.29238,9.48479,15.5909,4.86029,5.28313,6.06826,6.59761,6.29801,9.60781,5.8523,14.3561,2.20539,6.58058,15.2652,8.76645,6.43781,2.15236,2.94026,3.67591,1.10357,1.40117,-0.666215,-0.530648,-0.620952,-0.477174,-0.47391,-0.29633,-0.568134,-0.612424,-0.399437,-0.295464,-0.572368,-0.611416,-0.286911,-0.543128,-0.415869,-0.417296,-0.163678,-0.519107,-0.709485,-0.437074,-0.447239,-0.61462,0.0830388,-0.523347,-0.64053,-0.561393,-0.469987,-0.208289,-0.178646,-0.264888,-0.337051,-0.28757,0.660655,0.629634,0.650435,0.61708,0.616309,0.573545,0.638333,0.648494,0.598552,0.573333,0.639309,0.648264,0.57124,0.63254,0.602494,0.602836,0.540828,0.626939,0.670287,0.607562,0.609983,0.648994,0.479252,0.62793,0.654873,0.636775,0.615381,0.551885,0.544543,0.565838,0.583474,0.571401
80.4888,0.975691,0.0806108,6,63,0,-54.7699,-0.0347765,-0.335456,0.0813845,-0.249258,-0.623163,-0.290669,-0.60926,-0.473473,0.0336042,0.889325,-0.00328467,0.0802048,1.85405,-0.619612,-0.610851,-0.557978,-0.177475,0.751566,0.610808,0.0583952,0.137219,1.71346,0.778063,-1.62532,-0.372855,-0.483368,-0.537608,-0.179191,0.886299,1.14775,-0.738904,-0.455907,0.646848,1.64899,-0.168364,1.51487,0.965181,-0.342399,1.80131,0.677717,0.958876,0.555057,-0.216075,0.0872708,0.351632,0.378371,-1.02113,0.215225,0.902757,1.86929,1.13402,0.80478,0.54498,0.441395,1.45083,0.129278,-0.115172,0.947331,0.0357723,-1.18534,0.321828,0.451059,0.735841,-0.271739,-0.748387,-0.426408,-0.0239977,-1.64001,-1.53365,-0.355742,-0.386172,-0.359112,-0.38504,-0.373989,-0.332721,-0.263079,-0.335723,-0.328928,-0.184565,-0.385883,-0.38517,-0.380867,-0.3499,-0.27429,-0.285746,-0.330703,-0.324288,-0.196007,-0.272134,-0.467732,-0.3658,-0.374794,-0.379209,-0.350039,-0.263325,-0.242047,-0.395591,-0.37256,-0.282812,-0.201253,-0.349158,3.2687,25.8798,8.74944,11.4772,7.77257,3.69255,4.94859,6.38696,6.55394,1.69774,5.59907,10.872,27.6347,13.591,9.89104,7.69734,6.96499,18.4522,5.15335,4.07026,11.35,4.70863,1.4489,6.20585,7.03026,9.25432,3.4994,2.209,3.01412,4.44468,0.934228,1.03523,-0.390518,-0.420948,-0.393888,-0.419817,-0.408766,-0.367497,-0.297855,-0.3705,-0.363705,-0.219341,-0.420659,-0.419946,-0.415643,-0.384676,-0.309067,-0.320522,-0.36548,-0.359065,-0.230783,-0.30691,-0.502508,-0.400577,-0.409571,-0.413985,-0.384816,-0.298101,-0.276823,-0.430368,-0.407336,-0.317589,-0.23603,-0.383935,0.596407,0.60371,0.597218,0.603439,0.600792,0.590854,0.573918,0.59158,0.589937,0.554616,0.603641,0.60347,0.60244,0.595,0.576657,0.579451,0.590366,0.588814,0.557441,0.576131,0.623049,0.598826,0.600985,0.602043,0.595034,0.573978,0.568767,0.605961,0.600449,0.578737,0.558735,0.594822
74.1204,0.769373,0.0806108,6,63,0,-53.6915,-0.2815,-0.00573847,0.237252,-0.933265,-1.09571,-0.148471,-0.154881,-0.106546,-0.0433103,-1.03822,0.510865,-0.926362,-1.20509,0.237483,0.873095,-0.141475,-1.71223,-0.464616,0.113959,1.76149,-1.03006,-2.33238,-1.295,1.08238,-1.45083,2.13963,-0.406714,-0.89244,-0.723842,-0.775152,1.6736,0.585462,0.963704,-0.587424,0.647016,1.53506,0.848861,2.39393,-0.126279,0.622416,0.859221,0.738841,-0.552123,1.336,0.318502,0.630683,-1.26492,0.920144,0.560267,0.772135,1.13328,-0.344252,0.0447579,0.0749217,-0.387476,1.19276,1.28021,1.22453,1.904,-1.40215,0.761536,2.07389,0.0951624,0.841415,-1.70952,-0.0217259,0.683798,-0.76078,-2.06333,-0.227157,-0.265697,-0.0409635,-0.0424843,-0.0310168,-0.0160139,-0.252059,0.115465,-0.22552,-0.291648,0.0506049,0.201405,-0.0393037,-0.411968,-0.11597,0.0212986,0.412179,-0.250123,-0.559099,-0.31298,0.251059,-0.349951,0.501892,-0.102232,-0.217472,-0.177471,-0.189645,0.391326,0.133164,0.222902,-0.145106,0.147767,35.4166,4.16981,7.87277,9.62558,8.69057,2.90487,14.4276,6.08258,7.9282,1.58618,10.1365,7.4682,8.93968,12.1467,3.46545,4.82137,4.94641,3.3406,12.7758,13.7602,13.125,23.3663,1.41175,8.85961,26.9911,5.03213,9.48118,1.08754,4.55681,8.29385,2.43335,0.805402,-0.508657,-0.547197,-0.322463,-0.323984,-0.312517,-0.297514,-0.533559,-0.166035,-0.50702,-0.573148,-0.230895,-0.0800949,-0.320804,-0.693468,-0.39747,-0.260201,0.130679,-0.531623,-0.840599,-0.59448,-0.0304411,-0.631451,0.220392,-0.383732,-0.498972,-0.458971,-0.471145,0.109826,-0.148336,-0.0585977,-0.426606,-0.133732,0.624492,0.633485,0.579925,0.580295,0.577499,0.573835,0.630313,0.541414,0.624108,0.639489,0.557469,0.520013,0.57952,0.666738,0.59808,0.564686,0.467377,0.629861,0.698591,0.644392,0.50761,0.652818,0.445124,0.594773,0.622218,0.61277,0.615655,0.472571,0.537016,0.514645,0.605063,0.533383
81.4806,0.902923,0.0806108,6,63,0,-37.3944,-0.283252,-0.0629419,0.16264,-1.24623,-1.64881,0.240324,-0.290168,-0.23569,-0.558624,-0.663048,-1.25527,0.524618,-1.36796,0.145985,0.0500108,0.373315,-1.36772,0.419934,1.87253,1.05979,-0.890836,-0.369801,-0.0470299,0.573386,-1.36942,0.281402,-0.181704,-0.65717,-0.80154,-0.179122,1.30386,-1.46472,0.0136689,1.93102,-0.378408,1.32675,0.886882,0.879074,0.723326,0.586101,0.814357,1.20632,-0.354957,0.276983,1.07471,-0.0607138,-1.04271,-0.460202,1.3897,1.54592,0.982045,0.529797,1.51324,0.0681876,0.772507,1.3233,0.923517,0.398733,1.57797,-1.24694,-0.288418,1.48817,0.485959,0.303338,-0.790422,-0.278209,0.463873,-1.18338,-1.40434,-0.26563,-0.331105,-0.0238556,-0.110135,-0.101275,-0.153797,-0.17078,-0.2671,0.0223822,-0.285427,-0.0391989,-0.0548081,-0.00222582,-0.285388,0.00535627,0.241607,0.109423,-0.207828,-0.123086,-0.0705909,0.0303138,-0.285665,-0.0171746,-0.0924943,-0.169824,-0.193305,-0.0920743,0.149118,-0.301165,-0.0607188,0.251121,-0.124486,8.2185,7.1582,6.33796,7.76008,10.9859,2.75096,4.81822,9.77567,3.57122,1.4948,2.5058,12.9261,14.8471,9.00438,6.02924,14.4229,4.00374,7.47734,12.1869,8.54891,5.36761,15.2752,1.24716,2.91818,14.1058,5.79933,4.93217,1.86964,2.94472,5.68684,1.31947,1.08467,-0.548882,-0.614357,-0.307108,-0.393387,-0.384527,-0.437049,-0.454032,-0.550352,-0.26087,-0.568679,-0.322451,-0.33806,-0.285478,-0.56864,-0.277896,-0.041645,-0.173829,-0.49108,-0.406339,-0.353843,-0.252938,-0.568917,-0.300427,-0.375746,-0.453076,-0.476557,-0.375326,-0.134134,-0.584417,-0.343971,-0.0321315,-0.407738,0.633876,0.648934,0.576179,0.597098,0.594964,0.607556,0.611598,0.634217,0.56485,0.638458,0.579921,0.583719,0.570889,0.638449,0.56903,0.51041,0.543348,0.620361,0.60021,0.587549,0.5629,0.638513,0.574547,0.592847,0.61137,0.616934,0.592745,0.533483,0.642083,0.585155,0.508032,0.600545
80.145,0.882096,0.0806108,6,63,0,-46.099,-0.165575,-0.234617,0.154323,-0.845672,-0.76319,-1.10791,-0.961051,-0.615459,-0.250213,0.621627,-0.337934,-0.100938,-0.809951,-0.87995,-0.279137,-1.24375,-1.66701,0.696171,1.48364,-0.561741,-0.0642873,1.04113,1.34919,-1.10555,-1.74638,1.97234,1.23409,-1.1813,-0.584218,-1.64462,-0.278021,-0.161608,0.466272,-1.9799,1.05737,1.38615,0.836161,1.20798,1.39777,1.90368,0.903311,0.869512,0.0228008,0.672054,0.482861,0.247459,-1.56788,0.824725,0.789404,1.98509,2.10232,-0.24369,0.315055,0.785139,0.466811,0.221049,0.596894,1.33194,1.40035,-1.16783,1.22995,2.05348,-0.0254631,0.376128,-1.37371,-0.0842737,0.731672,-1.40234,-2.1133,-0.365124,-0.352395,-0.405594,-0.38293,-0.329597,-0.273231,-0.138686,-0.286768,-0.250194,-0.359611,-0.370414,-0.277695,-0.426557,-0.491875,-0.127182,-0.00565763,-0.321307,-0.244538,-0.073947,-0.0264065,-0.405229,-0.504124,0.0697594,-0.0441685,-0.41692,-0.324776,-0.488419,-0.277522,-0.259557,-0.162661,-0.540161,-0.0714405,10.9815,12.8702,19.6472,8.51191,8.27472,4.07641,7.01533,5.98887,4.91882,1.07804,7.97057,7.7386,21.0311,23.1971,3.26216,5.20484,7.71106,5.90903,4.81139,6.58801,12.1809,12.898,1.50631,11.1852,22.2689,3.91518,5.47754,1.26808,3.72731,7.37391,1.23809,0.683239,-0.530699,-0.51797,-0.571169,-0.548505,-0.495172,-0.438806,-0.304261,-0.452343,-0.41577,-0.525187,-0.535989,-0.44327,-0.592132,-0.65745,-0.292757,-0.171233,-0.486882,-0.410114,-0.239522,-0.191982,-0.570804,-0.6697,-0.0958158,-0.209744,-0.582495,-0.490351,-0.653994,-0.443098,-0.425132,-0.328236,-0.705736,-0.237016,0.629646,0.626673,0.639033,0.633789,0.621324,0.607975,0.575484,0.611196,0.602471,0.62836,0.630879,0.609038,0.643854,0.658687,0.572671,0.542704,0.619372,0.601115,0.559596,0.547849,0.638949,0.661436,0.523936,0.552245,0.641641,0.620189,0.65791,0.608997,0.604711,0.58133,0.669458,0.558978
84.4896,0.896884,0.0806108,6,63,0,-50.2571,-0.200546,-0.261365,0.0507297,-0.205378,-0.213077,0.714958,0.112914,-0.669994,0.916975,-0.777294,0.993391,-0.112142,1.76944,-0.174155,0.549522,1.06456,1.07696,-0.15017,-0.440288,1.39946,-0.00489872,-1.1451,-1.50619,0.933518,0.296638,-0.732604,-1.24745,0.852129,0.721919,1.75083,1.06109,0.648992,0.338226,2.19399,0.0046344,1.3032,1.17853,1.16567,0.767867,0.29111,0.916942,0.174733,-0.233578,1.13616,0.0746042,0.502602,-0.970413,0.198316,1.02911,1.38281,0.622469,0.431189,0.751821,-0.107112,0.747122,1.16506,1.00269,1.3487,0.896891,-0.690124,0.772964,1.1237,0.681876,0.878998,-0.254462,0.266181,0.204088,-0.35329,-1.30668,-0.271783,-0.272174,-0.225095,-0.255636,-0.295353,-0.214847,-0.300796,-0.21097,-0.267053,-0.171601,-0.270199,-0.233487,-0.20736,-0.206731,-0.268983,-0.2837,-0.190371,-0.261613,-0.319455,-0.337773,-0.214007,-0.246316,-0.298529,-0.324648,-0.218136,-0.224742,-0.172545,-0.207536,-0.228441,-0.244206,-0.150064,-0.261129,14.5412,9.09893,5.18766,10.8466,4.52279,2.79525,14.0441,4.01936,6.6561,1.17296,4.65025,12.3794,18.7817,7.66604,6.11883,8.92848,3.24451,8.87917,14.5306,11.9999,18.0418,10.5932,1.6321,9.15375,13.8394,8.222,10.3722,2.72729,5.03747,4.68199,2.42744,0.789178,-0.47233,-0.47272,-0.425641,-0.456183,-0.495899,-0.415393,-0.501343,-0.411516,-0.4676,-0.372148,-0.470746,-0.434034,-0.407906,-0.407277,-0.469529,-0.484246,-0.390917,-0.462159,-0.520001,-0.53832,-0.414554,-0.446862,-0.499076,-0.525194,-0.418683,-0.425288,-0.373092,-0.408082,-0.428988,-0.444753,-0.35061,-0.461676,0.615935,0.616027,0.604832,0.612108,0.621495,0.60238,0.622775,0.601451,0.614815,0.591978,0.61556,0.606836,0.600586,0.600435,0.615272,0.61875,0.596503,0.613526,0.627148,0.631421,0.602179,0.609893,0.622242,0.628361,0.603168,0.604748,0.592206,0.600628,0.605632,0.609391,0.586766,0.613412
92.1086,0.992489,0.0806108,6,63,0,-57.7525,-0.0256826,-0.395388,0.158461,-1.26348,0.18042,-0.241017,-0.472756,-0.0570523,1.02601,-0.916339,-0.32215,-1.08355,0.115206,-0.190064,1.3682,-0.832496,-0.394385,0.136013,-0.525419,1.77698,-0.902133,-0.742527,0.0332038,0.920537,-1.20832,-0.261041,-0.858077,-0.402099,1.02493,1.62484,1.64119,1.2136,-0.118522,1.3552,0.785244,1.43601,1.02784,1.1274,1.32043,0.897417,1.12711,0.838186,0.0689511,0.558976,0.540832,-0.0481329,-1.3297,0.33491,0.655518,1.98328,0.808426,-0.0587592,0.0574567,0.395792,0.428242,0.252532,1.21632,1.04073,0.956239,-1.1179,0.685788,1.94192,0.676039,0.648729,-1.46148,-0.0337798,0.00911786,-1.24616,-1.85823,-0.5956,-0.366799,-0.43358,-0.470302,-0.404429,-0.232806,-0.540592,-0.446437,-0.567088,-0.377133,-0.425506,-0.178583,-0.527306,-0.457883,-0.373836,-0.478647,-0.113807,-0.538341,-0.51305,-0.390127,-0.24952,-0.586859,-0.436753,-0.53136,-0.459105,-0.232977,-0.137915,-0.135324,-0.203081,-0.414169,-0.180643,-0.270958,13.3937,16.3332,10.5741,13.3898,9.94955,4.51263,7.46738,7.32942,4.00097,1.07175,5.93129,8.24638,32.2815,9.64982,3.9575,4.45962,6.31431,6.52846,5.44975,14.6756,12.2522,11.2331,1.33241,8.50698,30.9381,8.42216,8.18903,0.935984,4.06043,4.24347,1.16785,0.622536,-0.621283,-0.392482,-0.459263,-0.495984,-0.430112,-0.258488,-0.566275,-0.472119,-0.59277,-0.402815,-0.451189,-0.204265,-0.552989,-0.483565,-0.399518,-0.504329,-0.13949,-0.564023,-0.538732,-0.41581,-0.275202,-0.612542,-0.462436,-0.557042,-0.484788,-0.258659,-0.163598,-0.161007,-0.228764,-0.439852,-0.206325,-0.296641,0.65051,0.59688,0.612839,0.621515,0.6059,0.564265,0.637903,0.615885,0.644001,0.599364,0.610922,0.550889,0.634829,0.618589,0.598572,0.623476,0.534816,0.637383,0.631517,0.60248,0.56837,0.64852,0.613592,0.635768,0.618878,0.564307,0.540809,0.540165,0.556943,0.608224,0.551399,0.573621
88.4527,0.996298,0.0806108,6,63,0,-61.001,-0.000788824,-0.439215,0.116863,-0.465014,-1.71151,-0.559317,0.0475694,-0.651847,1.1161,1.51448,-0.870095,0.567242,1.26161,0.478355,-0.871294,1.49379,0.0674372,-0.0608804,1.94274,-1.19672,-1.4578,-0.913862,-0.21767,-0.537558,0.444473,1.45062,-0.939559,-0.836933,0.178887,0.0288102,-0.110267,0.649799,1.99596,-0.251629,1.08126,1.42932,1.01794,1.28302,0.836894,0.584258,0.118548,0.467742,0.0244088,1.07746,0.408595,0.574273,-0.955058,0.758095,0.489777,1.23963,1.36955,0.126139,0.944133,0.216269,1.41984,0.82354,0.118791,0.813538,0.977425,-1.51415,0.540754,0.803466,0.416756,0.232088,-0.882135,-0.336264,0.721368,-1.16297,-1.62498,-0.493558,-0.639226,-0.504578,-0.433656,-0.515392,-0.308785,-0.262229,-0.540897,-0.372925,-0.291779,-0.383313,-0.541037,-0.264647,-0.431334,-0.44633,-0.212181,-0.579067,-0.609578,-0.546011,-0.464652,-0.502035,-0.387273,-0.269692,-0.549014,-0.537021,-0.41831,-0.435848,-0.452101,-0.363278,-0.205962,-0.468621,-0.312856,15.4152,9.78865,7.56895,4.71143,6.72242,4.2809,12.5047,6.32963,7.49242,1.57953,9.03413,6.87491,14.7491,16.8346,4.74798,10.9177,5.2042,17.7188,9.65649,4.7126,9.55866,11.294,0.894051,7.24109,9.46116,6.38243,5.28868,1.70124,2.96543,8.70262,1.27824,0.798669,-0.494347,-0.640015,-0.505367,-0.434445,-0.51618,-0.309574,-0.263018,-0.541685,-0.373714,-0.292568,-0.384102,-0.541826,-0.265436,-0.432123,-0.447118,-0.212969,-0.579856,-0.610367,-0.5468,-0.465441,-0.502824,-0.388061,-0.270481,-0.549803,-0.53781,-0.419099,-0.436637,-0.45289,-0.364067,-0.20675,-0.46941,-0.313645,0.62113,0.654757,0.62372,0.606935,0.626254,0.576781,0.565378,0.632204,0.592356,0.572625,0.594862,0.632237,0.565972,0.60638,0.609954,0.553042,0.641034,0.648024,0.633393,0.614304,0.623123,0.595816,0.567211,0.63409,0.631303,0.603268,0.607457,0.611326,0.590024,0.551504,0.615244,0.577775
85.1101,0.96934,0.0806108,6,63,0,-51.4888,-0.230715,-0.165515,0.0738384,-1.33231,0.0140665,-0.545229,-1.47131,-0.252774,-0.0469496,-1.19335,1.26086,-1.03608,0.764692,-0.784237,0.697185,-1.39024,-1.18056,0.490465,-1.54735,1.41678,0.364565,0.843791,-0.0763977,-0.0178772,-0.709698,-0.475554,0.310288,-0.412133,0.119674,0.075382,0.866414,-0.520027,-0.594087,1.47626,-0.56438,1.76607,0.782357,1.16701,1.15429,0.733854,1.69288,0.648047,-0.612313,-0.289664,0.0617486,-0.0126968,-1.71037,0.2502,0.711293,1.64706,0.722631,-0.246301,-0.867574,-0.239735,-0.11763,0.405233,0.829453,0.384948,0.243022,-1.55793,0.174277,1.34034,0.0758542,0.333524,-2.03214,-0.383878,-0.388205,-1.84976,-2.61817,-0.26389,-0.164476,-0.205774,-0.274154,-0.184179,-0.168981,-0.253629,-0.0724146,-0.242017,-0.109051,-0.223421,-0.114036,-0.268168,-0.252685,-0.1293,-0.279769,-0.0609023,-0.138596,-0.103211,-0.171156,-0.166835,-0.217918,-0.200629,-0.142604,-0.195946,-0.156678,-0.159949,-0.10154,-0.203913,-0.209381,-0.0565104,-0.207188,14.5719,14.4275,10.3834,21.9883,9.70922,3.62199,4.66203,6.13728,5.79003,1.53412,7.11224,10.2017,21.2139,10.2926,4.8229,2.96631,4.84774,5.33369,8.02939,11.1898,7.90297,7.07241,1.72844,6.70208,16.6881,6.20538,7.59133,1.19269,4.33076,4.31612,1.37561,0.75407,-0.494605,-0.395191,-0.436489,-0.504869,-0.414894,-0.399696,-0.484345,-0.30313,-0.472732,-0.339766,-0.454137,-0.344751,-0.498883,-0.4834,-0.360015,-0.510484,-0.291617,-0.369311,-0.333926,-0.401871,-0.39755,-0.448633,-0.431344,-0.373319,-0.426661,-0.387393,-0.390664,-0.332255,-0.434628,-0.440096,-0.287225,-0.437903,0.621191,0.597532,0.607422,0.623603,0.602261,0.598615,0.618773,0.575207,0.61603,0.584134,0.611622,0.585344,0.622197,0.61855,0.589044,0.62492,0.572392,0.591292,0.582714,0.599137,0.598099,0.610314,0.606195,0.592261,0.605076,0.595655,0.596442,0.582308,0.606978,0.608282,0.571317,0.607759
