lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_c,s_c,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0646997
# Diagonal elements of inverse mass matrix:
# 0.142392, 0.138159, 0.104566, 0.100634, 0.0160722, 0.015724, 0.1378, 0.0239006, 0.199949, 0.190608, 0.195262, 0.186205, 0.186244, 0.199059, 0.177666, 0.18713, 0.204007, 0.180218, 0.18552, 0.206862, 0.260063, 0.267256, 0.224003, 0.243095, 0.274911, 0.218608, 0.270841, 0.221828, 0.2211, 0.223873, 0.195116, 0.27387, 0.183329, 0.223086, 0.172643, 0.218807, 0.232248, 0.199591, 0.223919, 0.190458
-3897.04,0.99535,0.0646997,5,31,0,3917.53,0.731948,-0.0362792,-0.836018,-0.819109,-0.31311,-0.082763,-0.268107,0.625617,0.70515,-0.228066,0.547685,-1.29333,-0.826123,0.644671,-1.1561,-0.827024,-0.479153,0.497433,-0.801267,0.194669,-0.620604,-0.368669,0.0294705,-0.967046,-0.751621,-0.924903,-0.426101,-0.206546,-0.559757,-0.828696,-0.934713,-1.43979,-1.64113,-0.746283,0.524945,0.577765,-0.428558,-0.81385,-0.454689,-1.2155,1.30784,0.204517,1.00457,-0.78784,-0.16268,1.28381,-0.419758,0.0794296,0.00203254,1.19733,-0.235027,1.18618,-0.868545,-0.85962,-0.378718,-1.44814,-0.963111,-1.13111,-0.880601,-0.347423,-0.797838,-1.27563,-1.4718,-2.21531,-2.00811,-1.42688,-0.0873336,-0.224341,-1.3932,-0.76771,-1.09884,-1.41237,0.212848,0.449048,0.268044,0.687367,0.540581,0.216902,0.603425,0.480153,0.499492,0.231951,0.558488,0.233944,0.704443,0.702581,0.593564,0.809712,0.723744,0.756044,0.706947,0.585993,0.689512,0.781704,0.813331,0.901616,0.881646,0.806415,0.52182,0.555851,0.801103,0.683025,0.750042,0.804139
-3893.43,0.920394,0.0646997,5,31,0,3914.72,0.605574,0.161604,-0.727192,-0.906778,-0.185835,-0.0852983,-0.504022,0.624981,0.807493,0.0961853,0.394522,-1.09011,-0.981984,0.879213,-0.945624,-0.724247,0.160818,0.252055,-1.10684,0.31547,-0.727301,-0.549944,-0.408441,-0.647789,-0.775105,-0.722881,0.159489,0.233365,-0.736376,-0.957345,-1.003,-0.990595,-1.367,-0.8395,0.314296,0.557525,-0.991504,-1.00758,-0.625783,-0.925067,1.37478,0.56251,0.875269,-0.580516,-0.378641,1.46813,-0.299012,0.0233257,0.655988,0.877033,-0.561184,1.11352,-1.04284,-1.00971,-0.782912,-1.06553,-1.06901,-0.905121,-0.278645,0.0175477,-1.00989,-1.31863,-1.6436,-1.84505,-1.90664,-1.60145,-0.33475,-0.27654,-1.84968,-1.30202,-1.3661,-1.36374,0.201849,0.362967,0.294159,0.641186,0.593545,0.187227,0.574201,0.494169,0.341641,0.293793,0.636727,0.247215,0.739397,0.732964,0.686307,0.743746,0.744409,0.712001,0.569214,0.495613,0.732998,0.788954,0.838024,0.863545,0.870641,0.832221,0.582915,0.568698,0.86409,0.786175,0.796749,0.796367
-3890.99,0.998995,0.0646997,5,31,0,3907.45,0.428349,0.196267,-0.647133,-0.868549,-0.227471,-0.0429877,-0.32511,0.605186,0.768249,-0.36706,0.205516,-1.44262,-0.986261,0.846363,-0.823812,-0.490167,0.164168,0.674713,-1.05686,0.09273,-0.706814,-0.474768,-0.251699,-1.02732,-0.718025,-0.782719,-0.736198,-0.290048,-0.0895991,-0.910557,-0.482495,-0.762119,-0.944829,-1.20822,0.396596,0.634495,-0.774119,-0.633502,-0.483931,-0.91492,1.39387,0.134982,0.725212,-0.88761,-0.316502,1.49847,-0.101089,0.356136,0.701519,1.37095,-0.457716,1.00082,-0.978702,-0.923201,-0.657143,-1.48572,-0.963432,-1.07571,-1.15815,-0.501294,-0.371463,-1.36129,-1.21528,-1.63385,-1.55404,-2.02813,-0.407958,-0.273688,-1.83466,-0.942584,-1.27736,-1.40055,0.19879,0.466306,0.326246,0.708397,0.578471,0.182654,0.525251,0.411895,0.331476,0.202466,0.612472,0.268779,0.726851,0.715694,0.658618,0.815436,0.723808,0.745681,0.760996,0.622763,0.591812,0.795969,0.771232,0.836696,0.825496,0.88372,0.600598,0.567998,0.862316,0.719621,0.782,0.80227
-3891.96,0.953583,0.0646997,5,31,0,3905.05,0.320209,0.332744,-0.524461,-0.82797,-0.146428,0.00916047,-0.452912,0.524469,0.324033,-0.0985897,0.221774,-1.27883,-0.868241,0.172076,-1.12333,-0.551277,-0.309791,0.297423,-0.951267,0.051267,-0.861944,-0.873824,-0.496434,-0.435845,-1.10397,-0.860273,-0.370572,-0.0714702,-1.0571,-1.0524,-1.28281,-1.42851,-1.12387,-0.802511,0.392939,0.348709,-0.213573,-0.876016,-0.878856,-0.787744,1.12496,0.622791,0.954519,-0.523352,-0.038898,0.990055,-0.259889,0.391711,0.434318,1.14381,-0.167382,1.03403,-0.989883,-1.11541,-0.747178,-0.720682,-1.21486,-1.11229,-0.595108,-0.197204,-1.22829,-1.36912,-1.90525,-2.06673,-1.66676,-1.4442,-0.312531,-0.349804,-1.08383,-1.22571,-1.5035,-1.25108,0.245092,0.349147,0.277977,0.627931,0.509723,0.270901,0.564609,0.403305,0.393096,0.241621,0.541748,0.262303,0.729065,0.753136,0.678563,0.672757,0.771157,0.752556,0.644536,0.549142,0.77352,0.797239,0.870484,0.887627,0.841143,0.809105,0.577503,0.58657,0.747218,0.773067,0.818096,0.777487
-3890.56,1,0.0646997,5,31,0,3908.3,0.194742,0.299456,-0.455034,-0.847235,-0.0197113,0.0736818,-0.492958,0.556576,0.432853,-0.608394,-0.0482877,-1.69453,-1.14322,0.746635,-1.06313,-0.734938,0.0217447,0.34489,-1.14547,0.109146,-1.21635,-0.87516,-0.352222,-1.08049,-0.798108,-0.61362,-0.652472,-0.156644,-0.127965,-0.945745,-0.658768,-1.20162,-1.38072,-1.51574,0.286625,0.297017,-1.02474,-0.744673,-0.717257,-1.028,1.23677,0.184811,0.746447,-0.896736,-0.335483,1.55284,-0.250805,0.0880989,0.818009,1.15492,-0.343849,0.937537,-1.24902,-0.923132,-0.473875,-1.20674,-0.828486,-0.880342,-0.698148,-0.261469,-0.238909,-1.14873,-1.1818,-1.58188,-1.89304,-1.96891,-0.320034,-0.163808,-1.65358,-1.23099,-1.16814,-1.52962,0.224999,0.453928,0.321596,0.710278,0.583093,0.174676,0.562375,0.47799,0.306186,0.239591,0.585125,0.281398,0.77713,0.71568,0.616301,0.769721,0.696035,0.706893,0.667777,0.564997,0.559445,0.759279,0.765271,0.82947,0.869102,0.877494,0.579333,0.540861,0.839374,0.773992,0.762808,0.82195
-3896.81,0.978542,0.0646997,5,31,0,3917.92,0.601384,0.221747,-0.661444,-0.620074,-0.0821668,0.0243521,-0.682955,0.632624,0.21089,-0.346376,-0.0702145,-1.6054,-0.864089,0.294902,-1.30383,-0.496943,-0.577855,0.331453,-1.36461,-0.070075,-0.656124,-0.896975,-0.681162,-0.889425,-1.40813,-1.25127,-0.662679,-0.325695,-1.20654,-1.43303,-1.95294,-2.00383,-1.56866,-1.41762,-0.14957,-0.213551,-0.919476,-1.24785,-1.41303,-1.22215,1.19391,0.592,0.874539,-0.647896,0.134869,1.28748,-0.285741,0.565787,0.373276,1.33998,-0.391163,1.01497,-0.615726,-0.920348,-0.728887,-0.956282,-1.35817,-1.33813,-0.676486,-0.303272,-1.20962,-1.537,-1.99756,-2.01888,-1.56863,-1.45383,-0.25999,-0.281644,-1.12237,-1.13942,-1.43967,-1.17749,0.232561,0.356176,0.294311,0.656536,0.466334,0.216279,0.570953,0.36221,0.40775,0.207514,0.596563,0.266007,0.649246,0.715113,0.674561,0.722377,0.795462,0.792182,0.662954,0.575242,0.770232,0.823028,0.880541,0.882765,0.827589,0.810587,0.564634,0.569949,0.754427,0.757573,0.808403,0.764496
-3898.64,0.99746,0.0646997,5,31,0,3919.71,0.717362,0.199105,-0.472303,-0.629247,-0.116152,-0.023401,-0.923464,0.601528,0.267162,-0.81649,0.148278,-1.6409,-1.11185,0.301113,-1.5857,-0.433361,-0.430342,0.285052,-1.14986,-0.226901,-1.0813,-0.743277,-0.690016,-0.818012,-1.30195,-1.02341,-0.724339,-0.510574,-0.930973,-1.49299,-2.28922,-1.17861,-1.50864,-1.54729,-0.413542,-0.236426,-1.18222,-1.24389,-1.31208,-1.20958,1.17834,0.0315871,1.00537,-0.765778,-0.178134,1.22582,-0.624939,0.590504,0.435765,1.23229,-0.252201,0.828516,-0.867704,-0.619833,-0.543172,-0.698211,-1.07483,-0.816243,-0.587373,-0.264567,-0.721025,-1.36781,-2.35341,-1.31665,-1.50972,-1.65742,-0.512925,-0.391625,-1.41231,-1.09173,-1.40869,-1.14756,0.23535,0.492104,0.267887,0.682607,0.544416,0.226915,0.651341,0.356519,0.392751,0.225781,0.562718,0.303959,0.704268,0.650181,0.63255,0.667791,0.745515,0.693438,0.642762,0.565759,0.672833,0.797027,0.913205,0.788623,0.81902,0.839891,0.625492,0.596674,0.80413,0.748707,0.803559,0.759065
-3898.4,0.978961,0.0646997,5,31,0,3914.83,0.558921,0.952867,-0.21853,-0.316837,-0.0280911,-0.0310132,-1.11271,0.710757,-0.197723,-1.10973,-0.589996,-2.13963,-1.55979,-0.00106551,-1.41036,-1.51288,-0.70183,-0.173884,-2.0282,-0.153694,-1.13107,-1.12446,-0.961689,-1.46761,-1.07037,-1.43206,-0.866886,-0.682954,-0.900579,-1.19092,-0.909311,-2.036,-2.03989,-1.7152,-0.384439,-0.174934,-1.61464,-1.46272,-1.12385,-1.60087,1.21137,0.284107,0.806017,-0.739252,-0.145241,1.4113,0.0107226,-0.076533,0.696363,1.24393,-0.622372,1.29028,-0.874347,-0.889546,-0.695759,-1.20822,-0.810376,-1.10083,-0.628699,-0.393041,-0.619387,-0.904876,-0.754768,-1.95003,-1.87008,-1.59712,-0.213055,-0.0677557,-1.47487,-1.25585,-1.0025,-1.4158,0.229458,0.429447,0.30874,0.676832,0.536247,0.196029,0.497319,0.519124,0.332619,0.223752,0.650758,0.215805,0.705649,0.708796,0.667247,0.769984,0.69219,0.750416,0.652194,0.597015,0.650079,0.71195,0.680217,0.87545,0.866468,0.831616,0.553063,0.516932,0.813796,0.778311,0.73155,0.804679
-3896.81,0.99962,0.0646997,5,31,0,3914.83,-0.34014,0.123186,-0.0395225,-0.215949,-0.078258,0.38823,-1.1851,0.582524,-0.397651,-0.818557,-0.453953,-2.00484,-1.84622,-0.210646,-1.70923,-1.18216,-0.548101,-0.384968,-1.66798,-0.766596,-1.80493,-1.51196,-0.914606,-1.23652,-1.66925,-0.727164,-1.30027,-0.451316,-1.09031,-1.15845,-2.41533,-2.88292,-1.88752,-2.18651,-0.0239891,-0.565297,-1.01125,-1.07178,-1.61492,-1.36288,0.997819,0.534397,0.905074,-0.633664,-0.43557,1.19393,-0.280357,0.289235,0.817,1.0348,-0.281625,0.726054,-0.993808,-0.76157,-0.552448,-0.892583,-0.849009,-1.13236,-0.540772,-0.022347,-0.685637,-1.21489,-2.26604,-1.9754,-1.69571,-1.66418,-0.30241,-0.0733307,-1.37774,-0.776724,-1.08347,-1.12856,0.269371,0.369492,0.288009,0.65332,0.607203,0.232556,0.569634,0.428191,0.306401,0.262155,0.569945,0.326061,0.729839,0.681694,0.634703,0.709423,0.700359,0.756273,0.631992,0.505587,0.664996,0.771163,0.906025,0.87819,0.844974,0.840798,0.575031,0.518324,0.798628,0.684974,0.747151,0.755574
-3885.09,0.985445,0.0646997,7,191,0,3910.64,0.174877,0.948029,-0.47223,-0.932481,-0.222053,-0.201269,0.0699961,0.469518,0.530754,0.0309234,0.505932,-0.920993,-0.52934,0.67879,-0.562395,-0.329753,0.304909,0.544125,-0.466208,0.0879318,-0.13171,0.0315229,0.266261,-0.0444068,-0.204811,-0.778944,0.107008,0.228905,-0.0925666,-0.462495,-0.319002,-0.412174,-0.42604,-0.236156,0.831017,1.46173,0.0717735,0.162093,0.215505,-0.147541,1.01742,0.396954,0.889197,-0.503261,0.000412327,1.19131,0.0190596,0.372339,0.705407,1.09973,-0.00539114,0.850343,-0.958819,-0.967925,-0.531918,-0.894287,-1.00607,-1.14873,-0.86659,-0.3797,-0.770108,-1.14557,-1.68083,-2.22825,-1.66724,-1.84234,-0.441567,-0.23063,-1.4507,-0.786126,-1.36483,-1.2681,0.26553,0.402044,0.291276,0.623225,0.499897,0.233025,0.495235,0.407976,0.330614,0.249791,0.501348,0.299361,0.722885,0.724706,0.62993,0.709774,0.73225,0.759279,0.704036,0.593801,0.683544,0.758702,0.843015,0.902758,0.841207,0.863226,0.608632,0.557403,0.810107,0.686999,0.796544,0.780417
-3886.79,0.924004,0.0646997,5,63,0,3899.45,-0.14027,0.512544,-0.405647,-0.637666,-0.212888,-0.0392499,0.0459558,0.652748,1.13199,0.0567519,0.502734,-1.27436,-0.696541,1.00872,-0.852727,-0.0723219,0.15694,0.922203,-0.971646,0.781892,-0.189049,-0.287322,0.102459,-0.218336,-0.161965,-0.254663,0.0095526,0.476116,0.106806,-0.630888,-0.254788,-0.1541,-0.608213,-0.465903,0.941168,0.928884,-0.330072,-0.454692,-0.0920774,-0.348094,1.50914,0.318239,0.780744,-0.963307,-0.278089,1.41065,-0.384708,0.511355,0.451472,1.36544,-0.619285,1.4234,-0.78172,-1.04522,-0.616187,-0.98655,-0.729852,-0.870026,-0.72356,-0.0607819,-0.496182,-1.3929,-1.30459,-1.33197,-1.54236,-1.59626,-0.17678,-0.284087,-1.6876,-1.10795,-1.19765,-1.16658,0.181067,0.421105,0.31416,0.723783,0.569078,0.196132,0.595008,0.374876,0.389011,0.203358,0.650056,0.194129,0.686051,0.739856,0.649351,0.728406,0.674773,0.704751,0.67339,0.515191,0.621562,0.801055,0.786606,0.791166,0.823807,0.831495,0.54408,0.570548,0.843908,0.751747,0.768107,0.762526
-3886.8,0.996071,0.0646997,7,255,0,3906.84,-0.81723,0.452894,-0.336325,-0.872243,-0.121405,-0.0750975,0.7475,0.524252,1.6428,1.06149,1.16208,0.0747981,0.595549,1.58002,0.0294768,0.728239,1.02754,1.43352,0.230187,1.393,0.439,0.576969,0.735798,0.460109,0.46918,0.405129,0.715703,1.16746,0.798164,0.0712106,0.285266,0.437198,0.225556,0.374335,1.55757,1.78007,0.855269,0.923453,0.728687,0.518126,1.07039,0.423116,0.53313,-0.535307,0.0466907,1.02174,-0.491115,0.273605,0.408009,0.898798,-0.356362,0.97134,-0.899361,-0.855616,-0.621689,-0.925645,-0.855046,-0.78803,-0.702748,-0.0863769,-0.493366,-1.25829,-1.66467,-1.6912,-1.65843,-1.67426,-0.378515,-0.315632,-1.21744,-0.800348,-1.30577,-1.2999,0.255329,0.395771,0.369787,0.63072,0.488329,0.264689,0.620369,0.432022,0.39939,0.289298,0.588159,0.274614,0.710818,0.701744,0.650603,0.716191,0.701625,0.687408,0.668797,0.521581,0.620899,0.778732,0.840864,0.844382,0.840027,0.842143,0.593515,0.578259,0.771614,0.690049,0.786805,0.785818
-3890.13,0.968136,0.0646997,5,31,0,3908.51,-0.765572,0.730685,-0.510771,-0.84578,-0.0555937,-0.0758329,0.606248,0.556945,1.71715,0.359546,1.51538,-0.84277,-0.306769,1.59275,0.180143,0.510854,1.19305,1.34818,-0.0128281,1.20365,0.698417,0.633012,1.18636,0.577682,0.314686,0.408827,0.905014,1.00934,0.788792,0.274586,0.315849,0.348808,0.287443,0.223064,1.55472,1.73354,0.556357,0.708154,0.731312,0.551755,1.4212,0.033395,1.19355,-1.15598,-0.59193,1.30328,-0.0920738,0.26884,0.875526,1.06949,-0.315248,0.976735,-0.786885,-0.895437,-0.266258,-0.887878,-1.16414,-0.885651,-0.616963,-0.395811,-0.633621,-1.12377,-1.49766,-1.62932,-1.49587,-1.67707,-0.211007,-0.188171,-1.27193,-1.00181,-1.16235,-1.20135,0.194473,0.491652,0.232625,0.760601,0.643808,0.213614,0.523002,0.433192,0.294106,0.255499,0.578166,0.27354,0.687162,0.710011,0.566174,0.708452,0.762085,0.707992,0.649527,0.597681,0.65331,0.754688,0.817226,0.836076,0.816957,0.842516,0.552557,0.546904,0.781073,0.731414,0.761759,0.768765
-3891.87,0.853663,0.0646997,5,31,0,3912.36,-1.17162,0.390793,-0.452203,-0.591131,-0.23154,0.0494281,0.629657,0.511282,1.53162,1.09553,0.933625,0.120597,0.287064,1.52716,-0.000273179,0.403782,0.779727,1.53331,0.0806998,1.31033,0.833888,0.346397,0.995039,0.413075,0.518462,0.835339,0.728704,1.40685,0.736263,0.513863,0.418845,-0.0423151,0.0035068,0.200975,1.73189,1.62675,0.718647,0.46329,0.226365,0.372456,1.12456,0.562679,0.418745,-0.358342,-0.0750682,1.14705,-0.308495,0.221352,0.282818,1.19813,-0.353314,1.19079,-0.56443,-1.23162,-0.632409,-1.26828,-0.852901,-0.86401,-0.822361,-0.022923,-0.765394,-1.25286,-1.45535,-1.87157,-1.7449,-1.66872,-0.308547,-0.332802,-1.58235,-0.979623,-1.61638,-1.25016,0.245166,0.362928,0.396817,0.588639,0.518758,0.241028,0.576518,0.444887,0.429763,0.231807,0.587421,0.233117,0.637477,0.774103,0.653036,0.780449,0.701175,0.703498,0.694737,0.50573,0.682524,0.777795,0.810821,0.86664,0.851308,0.841405,0.57653,0.582441,0.829538,0.727033,0.834295,0.777327
-3892.15,0.769615,0.0646997,6,95,0,3907.96,-0.532792,0.967441,-0.13655,-0.267762,-0.18218,-0.163992,0.453512,0.747219,1.4596,0.978375,0.841191,-0.149926,-0.00350092,1.44178,-0.288693,0.0858012,0.7487,1.42677,-0.164643,1.05103,0.384032,0.243583,0.599917,-0.00272674,-0.108,-0.297697,0.40499,0.9043,0.208093,-0.219338,0.0397036,-0.0765432,-0.486716,-0.0493827,1.19349,1.59638,0.228597,-0.139865,-0.00721254,-0.2454,1.3768,0.796604,0.673559,-0.289279,-0.0509483,1.38019,-0.293723,0.179747,0.595208,1.40053,-0.268647,1.19447,-0.71653,-0.998373,-0.478047,-1.12311,-1.18735,-1.02647,-0.815757,-0.018131,-0.770896,-1.20401,-1.25431,-1.74096,-1.68175,-1.54273,-0.0284398,0.0323361,-1.19835,-1.09453,-1.47936,-1.34146,0.201523,0.310752,0.3377,0.57182,0.512734,0.200978,0.572907,0.455184,0.355441,0.197732,0.566761,0.232461,0.671843,0.730739,0.617287,0.754565,0.766267,0.736231,0.693335,0.504533,0.683715,0.769237,0.778045,0.850808,0.843136,0.823862,0.507109,0.491917,0.768231,0.749234,0.814475,0.79273
-3894.99,0.990686,0.0646997,5,31,0,3911.58,-0.341674,1.00589,-0.0837096,-0.539715,-0.275552,-0.208385,0.233022,0.723042,1.80036,0.739969,1.0342,-0.705735,-0.323627,1.16002,-0.0349611,0.212812,0.893466,1.09541,-0.394005,0.83418,-0.0947287,0.540977,0.579852,0.114278,0.0813603,-0.402517,0.323231,0.786494,0.0412998,-0.519834,-0.20413,-0.0984137,-0.252982,-0.207806,1.06227,2.03894,-0.00243016,0.199892,0.206147,-0.0688356,1.84055,0.630459,0.946076,-0.751087,-0.229969,1.23229,0.122856,0.520332,0.826729,1.22115,-0.385891,1.21655,-1.05338,-0.63153,-0.38427,-0.914003,-0.845207,-0.91779,-0.817197,0.0576186,-0.77312,-1.3825,-1.75257,-2.12779,-1.65172,-2.0181,-0.416799,0.121712,-1.7916,-0.835286,-1.57207,-1.31787,0.136986,0.347406,0.279675,0.679415,0.55724,0.225781,0.469325,0.372775,0.304337,0.227735,0.595293,0.228544,0.741423,0.652836,0.594903,0.713819,0.699561,0.714592,0.693641,0.485599,0.684195,0.799393,0.852277,0.893575,0.839124,0.882685,0.602717,0.469609,0.857123,0.697471,0.828078,0.788828
-3889.81,0.999723,0.0646997,5,63,0,3911.98,-0.501847,0.627805,-0.703799,-0.666973,-0.06116,0.00171906,0.341394,0.44852,0.927389,0.161023,0.859074,-0.757423,-0.177264,1.24386,-0.36892,-0.0468936,0.412815,1.10617,-0.278286,1.21073,-0.00131539,0.238072,0.233296,0.0713585,0.0718951,-0.110141,0.4791,1.00663,0.475766,0.251261,-0.172517,-0.41222,-0.367927,-0.300144,0.742385,0.978298,0.00303309,0.0927058,-0.134473,0.101381,1.10673,0.307134,1.00993,-0.597072,0.0139401,1.43032,-0.163475,0.191778,0.568418,1.30449,-0.106069,1.46602,-1.18141,-0.989487,-0.995983,-1.17216,-1.10108,-1.33574,-0.741339,-0.170437,-0.720285,-1.00347,-1.39345,-1.64396,-1.55563,-1.53123,-0.511122,-0.276517,-1.3193,-1.01431,-1.35843,-1.0531,0.248482,0.423815,0.266993,0.644986,0.496515,0.193049,0.540778,0.452202,0.361602,0.21341,0.526492,0.187549,0.765201,0.728987,0.730268,0.763535,0.750462,0.791788,0.677289,0.542506,0.67267,0.73174,0.801143,0.838072,0.825726,0.822186,0.625069,0.568692,0.789065,0.733862,0.795505,0.741369
-3896.01,0.954666,0.0646997,7,191,0,3909.95,-0.133232,0.625442,-0.346059,-0.592839,-0.442273,-0.0428734,0.0246727,0.914599,0.687321,-0.00160943,0.302214,-1.65462,-1.24289,0.68807,-1.04352,-0.926261,-0.0647499,0.566122,-0.823975,0.184879,-0.230475,-0.0969677,0.427905,0.044969,-0.647698,-0.271119,-0.0782671,-0.277479,-0.437312,-0.56868,-0.211769,-0.435391,-0.787075,-0.254174,1.37049,1.62001,0.414132,-0.626271,-0.136671,-0.223771,1.34432,0.415111,0.75326,-1.13492,-0.500078,1.39656,-0.197727,0.15981,0.420622,1.36042,-0.218463,1.39109,-0.690893,-0.900642,-0.332896,-0.818809,-1.05663,-0.894685,-0.830453,-0.660698,-0.957833,-1.45824,-1.4253,-1.83765,-1.76033,-1.5964,-0.0232893,0.106159,-1.47737,-1.01599,-1.4274,-0.956746,0.2068,0.397687,0.320111,0.756745,0.622478,0.198363,0.549271,0.460132,0.396368,0.204171,0.5544,0.199234,0.666166,0.711081,0.582464,0.693983,0.742046,0.709856,0.696451,0.659417,0.722688,0.811263,0.806168,0.86267,0.853251,0.831514,0.505822,0.473485,0.814174,0.734191,0.806497,0.72247
-3907.99,0.706857,0.0646997,5,31,0,3926.77,-0.224375,0.709866,-0.123184,-0.537001,-0.55533,-0.061294,-0.369013,1.01628,0.602388,-0.041053,0.672196,-1.02775,-0.760433,0.800194,-1.43917,-0.840096,0.413782,0.784631,-1.21558,-0.651061,-1.19806,-0.382378,-0.228156,-0.529404,-1.16231,-0.589483,-0.153369,0.168224,-0.274023,-0.319917,-0.292614,-0.260563,-0.724384,-0.346486,1.31043,1.32788,0.807864,-0.884354,0.298097,-0.956261,1.26495,0.319807,1.07616,-0.537593,0.00987883,1.52741,-0.539554,0.361218,0.860843,1.61959,-0.617672,0.701104,-1.54431,-1.15963,-0.944109,-1.37466,-1.44391,-1.1182,-0.865966,-0.0736274,-0.688275,-1.19008,-1.68098,-1.90082,-1.81105,-1.9039,-0.296803,-0.445039,-1.42432,-1.23832,-1.19467,-1.74123,0.220123,0.420723,0.254234,0.631252,0.49753,0.178373,0.631709,0.410665,0.297163,0.165261,0.649689,0.331568,0.82409,0.761265,0.719929,0.798132,0.809059,0.753654,0.703906,0.518399,0.665583,0.766755,0.843035,0.869985,0.859489,0.870332,0.573661,0.609459,0.806014,0.775272,0.767575,0.850843
-3904.36,1,0.0646997,5,31,0,3924.98,-0.0850405,0.772704,-0.0264724,-0.540341,-0.626337,-0.0833975,0.0301722,0.878266,0.31894,-0.096557,0.374062,-2.09076,-1.4363,0.169518,-0.996082,-0.848824,-0.00326389,0.668204,-0.893853,-0.182545,-0.517098,-0.291376,-0.186672,-0.364578,-1.15176,-0.789059,-0.296658,-0.498065,-0.603822,-0.732629,-0.252356,-0.0748592,-0.535239,-0.30691,1.36272,1.53299,0.367111,-0.936252,0.135837,-0.624784,1.14925,0.393476,0.912706,-1.45489,-0.484465,1.07274,0.10159,0.589126,0.583991,1.69296,-0.136459,1.42554,-0.669928,-0.930316,-0.742215,-1.06595,-1.23167,-1.10489,-0.862682,-0.518886,-0.819088,-1.44783,-1.61343,-1.74857,-1.55604,-1.87291,-0.230933,-0.276066,-1.9314,-1.13066,-1.35725,-1.30531,0.240626,0.402881,0.286447,0.81075,0.618802,0.254881,0.474624,0.356835,0.358015,0.155387,0.534062,0.193794,0.661487,0.717139,0.67748,0.743827,0.774111,0.751175,0.703221,0.626887,0.694043,0.809664,0.833888,0.851772,0.825784,0.866795,0.557478,0.568581,0.873405,0.755961,0.795313,0.786727
-3897.81,0.948636,0.0646997,5,31,0,3920.9,-0.173931,1.00357,-0.0787026,-0.599099,-0.504426,-0.0502566,-0.213151,0.879265,0.377062,-0.239062,0.163345,-1.77781,-1.15964,0.515342,-1.68327,-1.24337,0.172865,-0.0477124,-1.15845,-0.459317,-0.87671,-0.447533,-0.230945,-0.589322,-0.820635,-0.804424,-0.388911,-0.0992479,-0.523418,-0.351792,-0.0670298,-0.429938,-0.724342,-0.0344602,1.5324,1.28537,0.583392,-0.96156,-0.34869,-0.401016,1.38922,0.499049,0.940605,-0.92225,-0.0496086,1.58622,-0.455794,0.258152,0.989274,1.12104,-0.205015,1.17923,-1.11189,-1.07421,-0.807366,-1.28319,-0.997095,-1.22161,-0.956864,-0.245025,-0.825794,-1.0737,-1.39874,-1.97961,-1.78201,-1.5143,-0.00353025,-0.390221,-1.5202,-1.35369,-1.76981,-1.18464,0.199532,0.377764,0.280778,0.7155,0.5124,0.169916,0.612016,0.435818,0.271055,0.245818,0.551075,0.235191,0.752482,0.745397,0.691548,0.782992,0.730487,0.772346,0.722494,0.560952,0.695465,0.745301,0.801984,0.87864,0.855945,0.819698,0.500883,0.596336,0.820568,0.794732,0.854434,0.765781
