# 0.186017, 0.107232, 0.10035, 0.100853, 0.0188737, 0.0095576, 0.22525, 0.120409, 0.407737, 0.394815, 0.319467, 0.307088, 0.288724, 0.497523, 0.356162, 0.318375, 0.324096, 0.315433, 0.303536, 0.340423, 0.517436, 0.306794, 0.327542, 0.305802, 0.273682, 0.383667, 0.274267, 0.353886, 0.294982, 0.418538, 0.31892, 0.317879, 0.282772, 0.282416, 0.349131, 0.405314, 0.323434, 0.529832, 0.308044, 0.29478, 0.214331, 0.00641071, 0.220167, 0.222329, 0.219752, 0.221361, 0.221736, 0.221108, 0.220459, 0.221168, 0.217192, 0.221515, 0.220167, 0.220902, 0.222205, 0.219486, 0.224419, 0.220265, 0.22117, 0.224389, 0.221899, 0.219109, 0.222347, 0.220178, 0.222298, 0.222842, 0.220412, 0.221714, 0.223223, 0.218229, 0.2222, 0.220255, 0.2205, 0.221068, 0.220868, 0.223245, 0.222119, 0.219396, 0.221704, 0.221286, 0.2231, 0.219589, 0.221333, 0.223985, 0.224179, 0.223225, 0.221516, 0.221621, 0.22066, 0.220452, 0.220303, 0.222473, 0.218883, 0.222308, 0.223411, 0.218211, 0.218977, 0.218031, 0.221427, 0.219546, 0.218491, 0.219956, 0.221817, 0.220255, 0.21962, 0.222332, 0.220926, 0.221579, 0.219628, 0.219762, 0.219991, 0.219166, 0.222993, 0.221127, 0.222632, 0.221083, 0.222804, 0.223807, 0.219754, 0.221001, 0.221248, 0.219172, 0.234313, 1.71159, 1.82399, 1.68373, 1.56937, 1.40247, 1.70473, 1.77782, 1.41223, 1.51247, 1.43982, 1.48991, 1.72642, 1.56187, 1.4174, 1.5938, 1.81475, 1.64875, 1.53643, 1.7618, 1.54558, 1.70393, 1.74107, 1.75865, 1.54352, 1.71187, 1.57215, 1.56755, 1.55842, 1.87474, 1.82448, 1.58149, 1.55562, 0.218831, 0.219815, 0.219091, 0.219262, 0.220184, 0.21884, 0.221232, 0.219524, 0.220329, 0.219584, 0.220571, 0.219184, 0.219945, 0.219482, 0.219237, 0.219882, 0.219517, 0.218586, 0.218607, 0.219227, 0.220988, 0.219266, 0.220448, 0.220798, 0.220418, 0.220911, 0.220806, 0.219944, 0.218841, 0.219147, 0.219699, 0.220459, 7.96919e-05
1792.47,0.999998,0.00492524,9,511,0,-1705.46,1.05064,0.0251048,-0.262031,-0.306507,-0.182035,0.0303163,-0.341572,0.325369,-0.834119,-0.850027,-0.62693,-0.263322,-0.451574,0.723499,0.105116,-0.308482,0.1799,0.101451,-0.181117,-0.555814,0.21084,-0.392292,-0.460415,-0.382232,-0.32385,-0.855372,-0.225122,-0.589862,-0.242076,-0.551155,-0.441398,-0.678355,-0.810059,-0.376599,-0.0918823,-0.704455,-0.243223,0.247963,-0.439112,-0.149638,-0.742902,0.485732,-0.592207,-0.855746,-1.35352,-0.324704,-0.983939,-0.542052,-1.19683,-0.501754,-0.806411,-1.12832,-0.823715,-0.984936,-0.28241,-0.049311,-0.363005,-1.00256,-1.21521,-0.927314,-1.1979,-0.558956,-1.2696,-0.599043,-1.03649,-1.67311,-1.18177,-1.28969,0.19098,-0.938846,-1.07266,-1.98455,-1.21587,-1.45504,-1.16018,-1.6555,0.638464,-0.421046,-0.423197,-0.839568,-0.456087,-2.07431,-0.481866,-0.806892,-0.810903,-0.333883,-0.553863,0.00194091,-0.477745,-0.567074,-1.35375,-0.923815,-0.327128,-0.871377,-1.22467,-0.679321,-0.0690354,0.194472,-1.17435,-0.138128,-1.16894,-0.572642,0.31319,0.10716,-0.981501,-0.8235,-1.35088,-0.848617,-0.690964,-0.961149,-1.36159,-0.183082,-1.42172,-1.07704,-0.974889,-1.35957,-0.154774,0.123261,0.129496,-0.66503,-0.894141,-1.24493,3.09703,0.088402,0.381178,0.244389,0.231065,0.0512612,0.364665,0.102964,0.36382,0.184209,0.0529763,0.58155,0.141354,0.71041,0.0894073,0.354776,0.61936,0.188354,1.2252,0.9281,0.285501,0.16136,0.605022,0.238501,0.102575,0.162871,0.267536,0.134897,1.18701,0.503189,0.514476,0.256574,0.0324561,0.783674,0.248726,0.863067,1.27563,0.771618,2.59564,1.26307,1.4087,1.45469,1.47283,0.366123,0.488052,2.19485,0.415734,0.518901,0.875554,0.643896,1.69611,0.371272,0.465972,0.923408,-0.422452,0.163987,-0.39789,-0.133015,0.24254,0.636056,1.27662,-0.291185,1.83365,-0.175022,0.691991,0.461002
1780.14,0.999435,0.00492524,9,511,0,-1689.07,-0.287262,0.800138,0.162874,-0.179795,-0.101899,0.330801,0.0781171,0.367237,0.333119,0.140634,0.724523,0.367072,-0.399183,0.0510448,0.699478,-0.0780628,-0.516964,-0.21903,0.0153085,0.0411333,0.294766,0.552886,0.476666,0.762495,0.271871,1.09756,0.15664,-0.408692,0.522436,0.0162681,0.47433,-0.145083,-0.129544,0.625786,-0.155405,0.570987,-0.308344,0.438643,-0.271852,0.419409,-0.660867,0.581024,-0.387215,-0.833259,-1.49111,-0.207912,-0.9926,-0.495436,-1.33928,-0.454416,-0.616575,-1.02318,-0.757695,-1.08096,-0.265249,-0.0190508,-0.240819,-0.942757,-1.36762,-0.928225,-1.14424,-0.417532,-1.32173,-0.604526,-1.07145,-1.6022,-1.30457,-1.19862,0.249274,-0.909222,-1.00196,-1.83419,-1.13458,-1.45533,-0.968532,-1.44139,0.505141,-0.391735,-0.492932,-0.856767,-0.474164,-2.0875,-0.507272,-0.997021,-0.630445,-0.375985,-0.533988,0.252835,-0.635724,-0.340149,-1.37701,-0.840277,-0.358806,-0.870203,-1.13777,-0.62238,-0.184572,0.203386,-1.16473,-0.267274,-1.09909,-0.354035,0.457753,0.176268,-0.87061,-0.688102,-1.30929,-0.727089,-0.832528,-0.870974,-1.29898,-0.0668255,-1.37545,-1.17453,-0.87347,-1.3462,-0.0437393,0.0521326,0.0724549,-0.78379,-0.786358,-1.1209,1.73157,1.52389,0.837638,1.21071,0.1628,0.652928,1.1297,0.0368688,0.199762,0.608234,0.257598,0.749586,1.39697,1.0254,1.05314,0.222431,0.0631544,0.835318,0.289933,0.0769054,0.814958,0.316093,0.796007,0.142973,0.667327,0.35055,0.0346398,0.101137,0.0552489,0.368525,1.13644,0.448715,0.703563,0.713039,0.207566,0.821345,1.22829,0.708697,2.54276,1.23945,1.37404,1.42583,1.438,0.331245,0.451641,2.19944,0.403506,0.532921,0.861532,0.655135,1.64786,0.331695,0.431194,0.893392,-0.437445,0.128225,-0.431518,-0.211885,0.11666,0.596228,1.26676,-0.310697,1.78314,-0.169913,0.648003,0.455812
1796.1,0.818101,0.00492524,9,511,0,-1711.54,0.629698,0.116465,-0.0322396,-0.543275,-0.177177,0.0436197,-0.12265,0.576306,-0.866318,-0.70842,-0.605975,0.192847,-0.167807,0.628733,0.134618,-0.302119,-0.275374,0.235502,-0.894126,-0.840336,0.410206,-0.566408,-0.239342,-0.304163,-0.65969,0.25419,-0.169908,-0.170838,-0.417154,0.353606,-0.580319,-0.539804,-0.543809,-0.660488,0.0329302,-0.0298131,-0.220115,0.750573,-0.574243,0.114555,-0.410333,0.562926,-0.078874,-0.524084,-1.17708,0.138888,-0.617284,-0.168479,-1.02273,-0.130542,-0.345425,-0.76572,-0.42006,-0.73666,0.0569188,0.273522,0.0978073,-0.649775,-1.03162,-0.628678,-0.854117,-0.0903166,-0.987309,-0.275363,-0.739368,-1.32856,-0.942826,-0.831473,0.580544,-0.570676,-0.735336,-1.49285,-0.868213,-1.174,-0.617289,-1.08517,0.826258,-0.0605609,-0.170642,-0.496084,-0.131664,-1.79556,-0.155201,-0.621116,-0.322474,-0.0183315,-0.231563,0.512468,-0.278483,-0.030302,-1.0827,-0.497215,-0.0529593,-0.515711,-0.826091,-0.310536,0.143995,0.530577,-0.854743,0.0731386,-0.756754,-0.0952978,0.761915,0.496243,-0.539932,-0.374508,-1.00399,-0.409321,-0.520367,-0.573936,-0.969989,0.266812,-0.998038,-0.817917,-0.635638,-1.021,0.218066,0.388866,0.35549,-0.457606,-0.498348,-0.798297,1.889,0.00579556,0.810919,0.382435,0.285324,0.3032,0.509349,0.572659,0.584836,0.536621,0.109004,0.0998955,0.110454,0.750243,0.00494635,0.0870558,0.493738,0.429633,1.17883,0.482705,0.398797,0.803343,1.04954,0.573786,0.0865804,0.337754,0.519716,0.248845,0.647953,0.207985,0.550072,0.0298165,0.54028,0.38704,-0.100446,0.508824,0.926908,0.487725,2.19118,0.879792,1.08273,1.11945,1.13865,0.037403,0.157375,1.8949,0.052218,0.239727,0.561566,0.302952,1.44201,0.0215828,0.140781,0.556843,-0.716393,-0.194097,-0.724206,-0.550867,-0.120054,0.283143,0.857947,-0.601778,1.49841,-0.524734,0.331429,0.453478
1813.02,0.865011,0.00492524,9,511,0,-1701.77,0.102251,0.397592,0.331552,-0.220165,-0.167136,0.0628545,-0.166191,0.303618,-0.582005,-0.561033,-0.161011,0.198748,-0.0856977,-0.300488,-0.184873,0.202238,0.187525,-0.0270242,-0.082069,-0.586097,0.17243,-0.382109,-0.0955816,0.197061,0.0741138,-0.0775302,-0.562727,0.00632302,0.0901388,-1.07723,-0.289666,-0.302418,-0.607456,-0.179907,0.253746,-0.226028,-0.347964,-0.420088,-0.199387,0.00647058,-0.44716,0.570595,-0.134111,-0.539472,-1.16964,0.124364,-0.652988,-0.182925,-0.999899,-0.176655,-0.387107,-0.764076,-0.454224,-0.779535,-0.00367918,0.244813,0.0662077,-0.633781,-1.04295,-0.656087,-0.849623,-0.106735,-1.01259,-0.297663,-0.764864,-1.33152,-0.974161,-0.816313,0.563443,-0.602921,-0.73962,-1.54262,-0.882267,-1.18897,-0.621167,-1.1365,0.819875,-0.112645,-0.160697,-0.537726,-0.168503,-1.82166,-0.155788,-0.650431,-0.377145,-0.0650043,-0.285099,0.47557,-0.272959,-0.0538022,-1.09551,-0.514028,-0.0736314,-0.529617,-0.887944,-0.329206,0.122801,0.477894,-0.85517,0.0115846,-0.79639,-0.110044,0.708826,0.465369,-0.549545,-0.400731,-0.984584,-0.433739,-0.503932,-0.572476,-1.01258,0.218693,-1.02575,-0.828905,-0.676742,-1.05421,0.212899,0.356321,0.369535,-0.475841,-0.543331,-0.814639,2.02052,0.0475086,0.250818,0.0444544,0.164493,0.0196511,0.749329,0.676445,0.186058,0.184992,0.247175,1.02995,0.208417,0.720538,0.01053,0.939036,0.597089,0.280953,0.769346,0.522609,0.411516,0.0882618,0.234302,0.198706,0.32498,0.755524,0.22957,0.467992,0.561959,0.0420171,1.00408,0.178753,0.13484,0.410946,-0.0566593,0.525424,0.91801,0.483166,2.28519,0.903687,1.05561,1.08815,1.13639,0.0763583,0.162852,1.95151,0.114441,0.265874,0.575839,0.352558,1.44486,0.0557643,0.162,0.622264,-0.653911,-0.141944,-0.694489,-0.496363,-0.0565147,0.328703,0.922803,-0.601601,1.49916,-0.487355,0.398924,0.459612
1785.46,0.984584,0.00492524,9,1023,0,-1701.34,0.0298711,-0.411712,-0.635051,-0.5681,-0.290002,0.361766,0.0613086,0.560898,-0.814258,-0.828976,-0.263005,0.480598,0.460764,0.780061,0.705571,0.0431074,0.117744,-0.354644,0.195401,-0.209697,1.4544,0.234987,0.255219,0.282581,0.394579,0.97709,0.422046,-0.499137,0.423108,-0.609171,-0.246999,-0.539406,0.25305,0.472185,0.0234026,0.410058,-0.565918,0.642639,-0.482378,-0.643329,-0.339753,0.523092,-0.160531,-0.49327,-1.03572,0.072962,-0.666459,-0.198655,-0.958682,-0.169715,-0.361537,-0.745419,-0.423487,-0.699386,-0.00450436,0.369734,0.0862175,-0.618041,-0.846499,-0.664061,-0.802981,-0.0483463,-0.938658,-0.206873,-0.689814,-1.24481,-0.936743,-0.843394,0.587423,-0.501283,-0.647133,-1.56931,-0.877927,-1.03812,-0.65288,-1.20163,0.865252,-0.0314038,-0.0742665,-0.502624,-0.0976923,-1.67976,-0.137983,-0.573707,-0.367113,0.0929554,-0.238078,0.430579,-0.212164,-0.00114219,-0.975449,-0.676906,-0.094467,-0.490613,-0.90356,-0.349276,0.253114,0.562905,-0.902672,0.125014,-0.746468,-0.0463269,0.689526,0.537072,-0.567582,-0.382025,-0.907214,-0.425969,-0.564364,-0.604465,-1.03896,0.300026,-1.22236,-0.73763,-0.477482,-1.01362,0.306018,0.487397,0.350027,-0.333335,-0.522461,-0.713607,4.32199,0.310492,0.0251233,0.365054,0.454818,0.280567,0.321998,0.209816,0.0326282,0.176876,0.264812,0.160496,0.498822,0.585872,0.261397,0.104124,0.500114,0.0417724,0.15436,0.0347216,0.18873,0.399725,0.012065,0.106673,0.231788,0.329717,0.0186941,0.44586,0.11645,0.193189,0.345725,0.253208,0.381963,0.381263,-0.13169,0.414046,0.910207,0.419131,2.23705,0.886821,1.03115,1.04948,1.15456,0.0325516,0.0947643,1.92005,0.0856594,0.211397,0.518286,0.232401,1.3746,0.0567214,0.116361,0.542567,-0.737878,-0.171757,-0.754071,-0.485033,-0.153625,0.315396,0.885726,-0.649562,1.40678,-0.541921,0.371992,0.461436
1776.61,0.99478,0.00492524,9,511,0,-1688.19,-0.271938,-0.227516,-0.261533,-0.282187,-0.163031,0.345478,0.0171184,0.596243,-0.529018,0.204501,-0.0373698,1.00427,0.459509,0.923184,1.21775,0.103083,0.290335,0.465954,-0.143906,-0.460469,1.53335,0.118967,-0.718027,0.892852,0.45767,0.961759,-0.533905,-0.624221,0.320737,-0.800109,-0.4568,0.748298,-0.627017,0.791727,-0.66863,0.153521,-0.109565,0.925222,-0.246708,0.12722,-0.180321,0.571014,0.0738869,-0.425546,-0.96804,0.183952,-0.522625,-0.109067,-0.895872,0.0686391,-0.198633,-0.455854,-0.337938,-0.514802,0.0808861,0.439374,0.204678,-0.373275,-0.791545,-0.391835,-0.713523,0.0659638,-0.770425,0.0411642,-0.636204,-1.19266,-0.798129,-0.652967,0.736818,-0.464033,-0.509396,-1.47724,-0.663052,-0.933705,-0.556323,-0.965466,1.0818,0.0054701,-0.00263532,-0.383154,-0.0135101,-1.61295,0.00248026,-0.380639,-0.234582,0.150562,0.0137334,0.624787,-0.0394758,0.0309353,-0.869389,-0.357068,0.162108,-0.344913,-0.691363,-0.174828,0.372787,0.810139,-0.699745,0.341404,-0.585457,0.0782074,0.850655,0.687711,-0.413318,-0.270631,-0.805754,-0.381014,-0.320372,-0.433393,-0.820305,0.37756,-0.911555,-0.628965,-0.418614,-0.905609,0.417295,0.606983,0.513317,-0.163984,-0.23947,-0.724804,3.68007,0.11401,0.373388,0.250685,0.150036,0.852876,0.062065,0.199023,0.347146,0.769203,0.13983,0.567639,0.085074,0.0573252,0.258702,0.353162,0.440266,0.112177,0.393816,1.0709,0.0342823,0.19773,0.142726,0.250291,0.652566,0.75333,0.264377,0.0554191,0.227856,0.690413,0.258029,0.287098,0.536224,0.231919,-0.211205,0.408025,0.705949,0.290854,2.04764,0.740974,0.878102,0.889333,1.01592,-0.147701,-0.0249981,1.77084,-0.0747448,0.0946331,0.393208,0.0834105,1.27885,-0.055847,-0.0476371,0.413612,-0.850037,-0.326286,-0.901136,-0.672853,-0.184809,0.130157,0.793406,-0.837983,1.35212,-0.647455,0.227465,0.464875
1806.23,0.994151,0.00492524,10,1023,0,-1715.17,-0.232025,-0.332817,-0.293782,-0.796024,-0.0218418,0.218996,0.687074,0.547958,0.0391168,0.0492302,0.496079,0.66365,0.620062,1.63354,1.29672,0.645567,0.872394,0.838878,0.398894,0.153978,1.88436,0.912997,-0.0944642,0.675459,0.178119,1.10846,0.220229,-0.16084,0.601383,0.162822,0.478546,0.100954,0.123445,0.747412,0.495443,0.937789,-0.117157,1.54119,-0.175288,0.822313,-0.256389,0.557807,0.015027,-0.436178,-0.942372,0.163981,-0.532317,0.0211425,-0.770008,0.114259,-0.251047,-0.652941,-0.289818,-0.523329,0.237562,0.371982,0.193302,-0.44159,-0.809236,-0.455194,-0.633268,-0.0146344,-0.92283,-0.105663,-0.664312,-1.13352,-0.796705,-0.665714,0.714221,-0.451182,-0.532839,-1.47609,-0.641682,-0.94461,-0.680125,-0.935964,1.05412,0.0186885,0.0582981,-0.327894,0.0508152,-1.56361,-0.0397839,-0.455998,-0.20618,0.0695123,-0.0225805,0.662585,-0.0652637,0.114536,-0.974663,-0.352548,0.140698,-0.379584,-0.615968,-0.200919,0.399381,0.695649,-0.663767,0.350476,-0.658602,0.0436704,0.745939,0.526791,-0.436636,-0.288585,-0.853742,-0.251442,-0.216705,-0.395244,-0.926253,0.381494,-0.914467,-0.649565,-0.495631,-0.899399,0.469815,0.505423,0.537254,-0.283971,-0.317324,-0.796501,4.33572,0.386395,0.109608,0.196031,0.481834,0.0133584,0.080846,0.105518,1.08731,0.161239,0.194005,0.288152,0.0838604,0.0471301,0.55054,0.150192,0.0502311,0.39325,0.502252,0.0433769,0.0123082,0.136792,0.592541,0.0657002,0.0550423,0.249663,0.28502,0.177853,0.0662337,0.0447484,0.264962,0.132255,0.362153,0.256847,-0.194159,0.352376,0.768885,0.260594,2.10048,0.785115,0.849423,0.99953,0.951441,-0.127681,-0.00104557,1.75787,-0.098688,0.0538832,0.397021,0.0824285,1.27378,-0.130341,-0.0296856,0.406971,-0.813871,-0.318435,-0.87415,-0.656712,-0.205253,0.208798,0.716047,-0.774383,1.31136,-0.657603,0.204706,0.459632
1800.69,0.982073,0.00492524,9,511,0,-1705.77,-0.68544,0.0659582,0.0483232,-0.456573,-0.0272622,0.224768,0.393634,0.698085,-0.227991,-0.0823741,0.0844133,1.2549,0.639964,1.7215,1.34435,0.473319,0.646475,0.886593,0.248082,-0.103287,1.71091,0.00197516,0.338105,0.923372,0.573511,0.837181,0.204929,-0.056857,0.682727,-0.20972,0.649462,0.156689,0.271895,1.21896,0.32026,0.978944,-0.0328809,1.77988,-0.24025,0.707016,-0.390153,0.47676,0.00648196,-0.428249,-0.910196,0.149301,-0.477401,-0.0376514,-0.792009,0.0519657,-0.244013,-0.603509,-0.285731,-0.475791,0.230492,0.334433,0.161407,-0.492671,-0.825215,-0.391881,-0.640875,-0.00939513,-0.997363,-0.0652226,-0.611975,-1.1101,-0.72528,-0.71437,0.683453,-0.39343,-0.55503,-1.44408,-0.568796,-0.94445,-0.636191,-0.951851,1.0466,0.0118663,0.0413725,-0.316241,0.0402384,-1.58524,-0.0589392,-0.479068,-0.260822,0.0886095,0.000448955,0.657687,-0.0964593,0.108396,-0.922969,-0.382377,0.174464,-0.321804,-0.691906,-0.181603,0.460963,0.699688,-0.660152,0.328234,-0.706608,-0.0108457,0.732495,0.629931,-0.426833,-0.218789,-0.933514,-0.315026,-0.114013,-0.363086,-0.879787,0.336838,-0.949714,-0.711964,-0.477846,-0.94987,0.414271,0.535872,0.537033,-0.286759,-0.343907,-0.786108,5.78921,0.393709,0.0227654,0.156912,0.0778438,0.00414148,0.2158,0.0126136,0.608959,0.395176,0.308216,0.0729454,0.138718,0.2052,0.14821,0.166575,0.150331,0.0654059,0.651573,0.0754962,0.0108151,0.0560496,0.252714,0.294568,0.0478254,0.123067,0.279107,0.0806749,0.0477624,0.00795532,0.0725884,0.325495,0.300745,0.266655,-0.231705,0.362677,0.741429,0.250542,2.10174,0.732335,0.970788,0.959128,0.983371,-0.125441,-0.00799768,1.72431,-0.0820876,0.133791,0.359346,0.235883,1.22096,-0.104993,-0.0313656,0.401484,-0.88363,-0.333775,-0.829054,-0.682894,-0.29145,0.181989,0.736434,-0.770707,1.33391,-0.681327,0.264662,0.457825
1789.08,0.954168,0.00492524,8,295,1,-1690.86,-0.922276,0.0425485,0.0607693,-0.210916,-0.0325406,0.249437,0.770828,0.603851,0.600359,0.096381,0.652269,1.60943,0.872574,2.06442,1.67995,0.755451,0.503852,1.05387,0.723759,0.275805,2.41129,0.330372,0.182267,0.879232,0.717192,1.57409,0.647881,0.365461,0.785204,-0.431621,0.285883,0.201656,0.351595,1.02737,0.553325,1.00503,-0.0580957,1.713,0.123556,1.00074,-0.296798,0.517504,-0.0428501,-0.285938,-1.05604,0.0728756,-0.489472,-0.0875557,-0.848362,-0.108833,-0.239262,-0.594936,-0.264984,-0.529234,0.20605,0.412989,0.13742,-0.596531,-0.8047,-0.562744,-0.573485,-0.0244988,-0.786144,-0.0892539,-0.510778,-1.25246,-0.773768,-0.761061,0.713512,-0.549072,-0.600968,-1.48707,-0.736225,-1.01923,-0.576127,-1.12711,1.05946,0.053741,0.0475101,-0.324835,0.00277224,-1.609,-0.0130951,-0.386992,-0.241655,0.158394,-0.0856687,0.527307,-0.0759822,0.0712774,-1.01704,-0.355207,0.15513,-0.371348,-0.757095,-0.167465,0.359684,0.634941,-0.846004,0.235124,-0.604871,0.0532636,0.745346,0.499258,-0.48348,-0.216477,-0.767345,-0.263878,-0.222042,-0.45063,-0.863734,0.331946,-0.935302,-0.705558,-0.45443,-0.972042,0.335105,0.488688,0.608064,-0.234686,-0.363036,-0.793227,5.90461,0.260314,0.0202798,0.230469,0.0380865,0.0295322,0.105674,0.0253758,0.355834,0.269561,0.0758517,0.125824,0.0508202,0.162366,0.0701071,0.558649,0.101278,0.112345,0.214728,0.0318501,0.0653213,0.0111726,0.490857,0.250954,0.0595806,0.0862841,0.18729,0.238264,0.172061,0.022694,0.0447231,0.331697,0.620517,0.266702,-0.244236,0.356582,0.772752,0.269365,2.093,0.772256,0.822961,1.01195,1.03047,-0.0908064,0.0332916,1.80472,-0.0617451,0.0840159,0.479072,0.127292,1.33035,-0.0159418,0.0505271,0.423327,-0.833456,-0.29849,-0.781914,-0.595178,-0.198619,0.182417,0.774547,-0.73701,1.32997,-0.624416,0.226764,0.457917
1801.52,0.465038,0.00492524,9,511,0,-1726.64,-0.341528,-0.345401,0.144283,-0.228673,-0.258328,0.28022,0.290793,0.669152,-0.41838,-0.412452,0.118402,1.11939,0.662591,1.51305,1.42397,0.585424,0.113756,0.596202,-0.124286,-0.0962409,1.53649,-0.0659233,-0.277755,0.359408,0.0633182,0.843056,0.0393465,-0.683317,-0.581954,-0.749585,0.114108,-0.0357671,-0.10541,0.485319,-0.0846634,0.544833,-0.40445,1.15397,-0.311457,0.246243,-0.274499,0.53333,0.0564785,-0.362964,-0.852912,0.190867,-0.490843,-0.0395324,-0.848993,0.0456199,-0.187591,-0.570036,-0.383223,-0.487406,0.256996,0.490834,0.166471,-0.487017,-0.834421,-0.489684,-0.668566,0.00901973,-0.805535,-0.0970147,-0.579324,-1.13138,-0.811167,-0.696616,0.609209,-0.410758,-0.580068,-1.44586,-0.695801,-0.934812,-0.659962,-0.965621,1.06341,0.0347383,0.0917269,-0.322796,0.0279634,-1.64136,-0.0431353,-0.373066,-0.315923,0.00984517,-0.0173822,0.537678,-0.141099,-0.0729866,-0.881354,-0.330654,0.201254,-0.491518,-0.706465,-0.195068,0.351245,0.624751,-0.70108,0.356177,-0.662446,0.0992328,0.797024,0.65191,-0.494647,-0.306045,-0.835963,-0.197271,-0.300948,-0.436395,-0.935973,0.385413,-1.02213,-0.710421,-0.447547,-0.864298,0.349388,0.524175,0.611327,-0.259634,-0.279261,-0.73739,3.39646,0.0484369,0.2444,0.179663,0.212005,0.0211651,0.090698,0.00491549,0.367801,0.639163,0.0303837,0.22927,0.0257002,0.478648,0.333345,0.0711763,0.223215,0.0848795,0.0282415,0.13261,0.426651,0.358008,0.336851,0.0842073,0.168489,0.0307454,0.227797,0.0461446,0.00339048,0.0141325,0.106935,0.0099631,0.00371044,0.254474,-0.211124,0.400231,0.731421,0.304022,2.06279,0.753851,0.953267,0.966794,0.986835,-0.108315,-0.00954129,1.77375,-0.0817802,0.0632827,0.353656,0.196898,1.2675,-0.107551,-0.0614279,0.377927,-0.869595,-0.310696,-0.850732,-0.584666,-0.315972,0.158029,0.783624,-0.759843,1.34648,-0.588484,0.248073,0.455373
1792.39,0.806106,0.00492524,10,1535,0,-1713.35,0.186589,0.268639,0.44216,0.117055,-0.259477,0.0262685,-0.347892,0.409816,-0.193268,-0.39875,-0.312904,-0.325147,-0.31737,0.219983,-0.416993,-0.659523,0.0707216,-0.270446,-0.801175,-0.63692,0.586501,-0.287245,-0.542497,-0.327437,0.125291,-0.0899363,-0.632967,-1.06565,-0.831747,-1.49155,-0.994704,-0.689881,-0.913368,-0.977691,-0.46853,-0.854746,-0.817392,0.275637,-0.923942,-0.370009,-0.157487,0.535492,0.118483,-0.180475,-0.805494,0.366261,-0.423757,0.152936,-0.697504,0.217311,-0.112578,-0.378148,-0.151937,-0.362949,0.36082,0.539168,0.372151,-0.353734,-0.588711,-0.33089,-0.514807,0.213581,-0.715717,0.0533281,-0.459593,-1.01641,-0.576091,-0.648767,0.925043,-0.225811,-0.436756,-1.24879,-0.58588,-0.876547,-0.335519,-0.923265,1.19535,0.180985,0.0984238,-0.174286,0.21486,-1.41348,0.202769,-0.260296,0.00139078,0.330019,0.0487786,0.774906,0.151838,0.33061,-0.684708,-0.234943,0.284521,-0.0824971,-0.514231,-0.0253738,0.589039,0.848251,-0.53466,0.435553,-0.429734,0.182262,1.10158,0.743557,-0.210218,-0.129266,-0.629099,-0.229144,-0.11032,-0.342,-0.664881,0.476686,-0.789775,-0.371089,-0.265596,-0.728327,0.570347,0.669324,0.671041,-0.113847,-0.167113,-0.513486,2.26083,0.55611,1.08424,0.0826459,0.181939,0.80621,0.389719,0.666027,0.784918,0.0144432,0.403114,0.051625,0.13433,0.49304,0.846015,0.0769874,0.326139,0.805231,0.230768,0.420705,0.0904498,0.416258,0.289674,0.0145136,0.262259,0.0965825,0.60385,0.344489,0.65212,0.153866,1.5106,0.216628,0.674134,0.0757772,-0.372845,0.231927,0.567704,0.105702,1.84962,0.601725,0.794678,0.808128,0.824452,-0.239393,-0.194335,1.63772,-0.220912,-0.137306,0.226985,0.00309486,1.07267,-0.273863,-0.210896,0.195218,-1.01997,-0.526316,-0.991044,-0.813948,-0.465116,-0.00109065,0.540214,-0.969525,1.16928,-0.870626,0.0116695,0.455568
