# 0.156427, 0.116003, 0.0932595, 0.0917322, 0.0201421, 0.0135218, 0.15191, 0.0272021, 0.246575, 0.229901, 0.254939, 0.220191, 0.227338, 0.19945, 0.229787, 0.241406, 0.244309, 0.267876, 0.231171, 0.256835, 0.245548, 0.263071, 0.236104, 0.22852, 0.257018, 0.204606, 0.27061, 0.241076, 0.192606, 0.258882, 0.229043, 0.368086, 0.249317, 0.275866, 0.233373, 0.268057, 0.265314, 0.211874, 0.254333, 0.207968, 0.0209969, 0.0910605, 0.0999671, 0.0956757, 0.119678, 0.237081, 0.100118, 0.290961, 0.118908, 0.114853, 0.159966, 0.122781, 0.10017, 0.0742758, 0.132842, 0.105895, 0.138285, 0.149875, 0.105768, 0.17066, 0.1182, 0.11455, 0.18646, 0.14446, 0.150456, 0.143086, 0.158564, 0.168294, 0.114571, 0.130001, 0.150114, 0.577845, 0.137665, 0.153414
120.661,0.983493,0.0834969,6,63,0,-73.2725,-0.187748,0.504577,-0.450041,-0.569985,-0.219004,0.10182,-0.474218,0.44887,-0.65498,-1.14561,0.067057,-1.47178,-0.891201,0.106572,-1.53433,-0.706628,0.0696583,0.365652,-0.74999,-0.25629,-0.334293,-0.467625,-0.228769,-0.486998,-0.516815,-0.126632,0.0570144,-0.451332,-0.340109,-1.50452,-0.955609,-1.30352,-1.12362,-0.642891,0.223542,0.33442,-0.487256,-0.116793,0.197694,-0.681082,1.66497,0.631796,1.82537,4.45101,4.60634,10.637,3.5234,23.8801,3.4817,4.77997,4.40889,7.09854,5.40275,2.56724,3.09043,4.35064,3.36685,9.14886,3.59275,5.45681,5.82862,5.71556,12.5577,3.37177,5.8188,2.86354,8.23176,8.83404,5.54152,8.96458,7.79344,68.2667,7.73757,11.6191,0.235649,-0.373958,0.855702,-0.649143,0.041921,1.0227,-0.550211,0.396467,0.875301,1.32427,0.115143,0.906295,-0.593588,-0.896893,-0.759857,-1.06908,-0.750614,-0.835863,-0.346757,-0.79545,-0.752216,-2.22241,-1.70862,-1.90388,-1.75766,-1.33658,-0.741774,-0.444254,-1.69903,-0.461873,-0.470498,-1.19614,0.441359,0.592415,0.298238,0.656817,0.489521,0.264502,0.634185,0.402162,0.294152,0.210109,0.471246,0.287759,0.644188,0.710311,0.681323,0.744421,0.679312,0.697593,0.585831,0.689,0.679661,0.902244,0.846658,0.870331,0.852916,0.791927,0.677384,0.609272,0.845408,0.613458,0.615502,0.767837
115.387,0.935797,0.0834969,6,63,0,-87.9723,-0.527624,0.368181,-0.256668,-0.293499,-0.1752,0.0054732,-0.13279,0.543293,0.0231798,0.15476,0.499361,-0.807965,-0.217947,0.908992,-0.790713,0.596353,1.20959,0.837332,0.00752626,0.337502,-0.0753342,0.680804,0.284725,-0.125394,-0.247088,-0.37955,0.114812,-0.257088,-0.411033,-0.671585,-1.04187,-0.541234,-0.694536,-0.408228,0.46415,0.324106,0.142975,0.0867656,0.397198,0.140861,1.37395,0.611508,1.76998,3.0536,2.98561,8.74739,3.20244,11.7453,4.56991,3.60396,5.67749,2.53841,2.69502,1.66683,15.2236,2.50408,5.26149,9.06677,5.88931,3.15031,7.52662,3.82462,11.8774,4.00798,7.58162,6.47585,4.462,3.83613,1.91297,5.19796,8.34399,15.8227,2.52261,5.92861,0.0188427,0.0552394,0.413438,-0.866693,-0.18829,0.925052,-0.720263,0.761986,1.13726,0.887385,-0.0172072,0.550726,-0.78478,-0.164617,-0.56617,-1.01708,-0.936137,-1.22099,-0.710213,-0.958409,-1.16674,-1.59594,-2.01118,-1.54039,-1.56866,-1.40606,-0.599018,-0.741714,-1.11736,-0.556204,-0.580237,-0.638084,0.495289,0.486194,0.398088,0.704057,0.546934,0.28393,0.672665,0.318215,0.242823,0.29165,0.504302,0.365696,0.686709,0.541062,0.637879,0.734404,0.718319,0.772239,0.670448,0.722803,0.762556,0.83145,0.881966,0.823522,0.827593,0.803144,0.645432,0.677371,0.753498,0.635574,0.641122,0.65432
112.647,0.950191,0.0834969,6,63,0,-71.0617,-1.36863,0.436821,-0.400969,-0.266501,-0.0830998,0.192972,0.139876,0.556572,0.409918,-0.426939,0.942822,-0.950419,-0.214611,0.987137,-0.160868,0.569007,1.13587,1.31503,0.16971,0.106147,0.477094,0.787411,0.509698,0.315001,0.306425,0.473408,0.410562,0.374739,0.153671,0.0754026,-0.878919,0.268864,-0.390231,-0.156704,0.854348,0.761515,0.322382,0.686004,0.493621,0.186082,1.79286,0.598573,2.48819,4.93502,2.94863,12.7941,2.68877,13.4196,2.41936,3.87763,4.85428,4.40009,4.21008,2.75068,5.3992,5.64185,5.26859,6.78317,4.68415,14.3453,4.92506,4.78777,7.28104,2.33395,9.23889,1.70433,4.47052,4.29521,6.86026,14.7718,6.72939,83.6372,13.3265,6.6614,0.313183,-0.568821,0.807389,-1.07295,-0.295223,0.900076,-0.222131,0.552891,1.00688,1.24409,0.0633005,0.112604,-0.685875,-0.440054,-0.910738,-1.12478,-0.84687,-1.3233,-0.807228,-0.974752,-1.22162,-1.57025,-2.20359,-0.689207,-1.66975,-1.30452,-0.705212,-0.41855,-1.3307,-0.483873,-0.644523,-1.04829,0.422338,0.638491,0.308447,0.745158,0.573274,0.289035,0.555306,0.365194,0.26759,0.223725,0.48418,0.471879,0.665049,0.608272,0.713151,0.754875,0.69991,0.78973,0.691519,0.726066,0.772348,0.82782,0.900571,0.66579,0.841543,0.786595,0.669342,0.603136,0.790956,0.618662,0.655775,0.740447
110.196,0.516793,0.0834969,6,127,0,-71.8569,-0.173759,0.612252,-0.370563,-0.308738,-0.223289,-0.0410293,-0.297337,0.392862,-0.342011,-0.745441,0.59985,-0.884545,-0.348138,0.445817,-0.476811,-0.0955812,0.491529,0.338871,-0.323953,-0.746139,0.114592,0.231871,0.0234703,-0.292185,-0.147345,-0.385369,0.208279,0.103662,-0.455794,-0.926439,-0.99502,-0.541495,-0.676233,-0.184366,0.236614,0.493482,-0.179244,-0.484017,0.141761,-0.605403,1.24119,0.362348,2.15359,2.86353,5.15646,4.33697,2.57737,11.5012,4.01266,4.03736,3.40391,2.31271,3.22372,2.34731,5.33762,3.55852,4.42259,7.61308,5.69242,4.75592,5.24006,1.52005,11.5747,4.13785,3.37094,5.82584,3.61347,6.79446,3.97813,3.10336,3.02358,4.69014,3.05092,5.01202,0.102144,-0.422596,0.940025,-0.50971,0.139341,0.915966,0.0626579,0.565196,0.849034,0.852345,0.0942064,-0.0247071,-0.478354,-0.534373,-0.701745,-1.06939,-0.714297,-1.00253,-0.531971,-0.430925,-1.0597,-1.69727,-1.76239,-1.44291,-1.32229,-1.03609,-0.60237,-0.444891,-1.26951,-0.835471,-0.683968,-1.13015,0.474486,0.604104,0.280895,0.624738,0.465221,0.285781,0.484341,0.362346,0.299636,0.298941,0.476466,0.506176,0.617359,0.630503,0.668575,0.744481,0.67135,0.731556,0.629943,0.606095,0.742633,0.845178,0.853509,0.808905,0.789563,0.738095,0.646198,0.609424,0.780659,0.69751,0.664624,0.755867
111.509,0.963406,0.0834969,6,63,0,-77.009,-0.648066,0.676077,-0.238688,-0.548064,0.0340954,0.0616646,-0.00214945,0.608729,-0.290081,-1.06237,0.512159,-0.768441,-0.421007,0.575693,-0.399731,0.190847,0.795332,1.0388,-0.339391,-0.398397,-0.254205,-0.0636919,-0.382115,-0.322481,-0.538423,0.114661,-0.175897,-0.0391845,-0.260847,-0.481822,-1.24482,-0.755022,-0.716238,-0.0650519,0.877278,0.316665,-0.0697662,0.616129,0.584174,-0.00704257,1.48238,0.755828,2.13247,4.56488,2.35394,23.3564,3.86817,14.5129,3.07224,4.03819,5.67163,5.83315,3.55191,1.75714,11.3848,4.92543,3.9309,6.60988,3.13237,11.434,4.81441,9.78929,7.04958,2.89804,7.88301,2.12682,7.20674,7.00908,5.41591,15.0101,14.7732,22.631,9.539,8.17243,-0.0413366,-0.795101,0.776781,-0.509112,-0.178878,0.820469,-0.165541,0.406514,1.05731,1.27696,-0.0866767,-0.191991,-0.967336,-0.75036,-1.13045,-1.06288,-1.25552,-0.760971,-0.866535,-0.816626,-1.0277,-1.27859,-2.28665,-1.66559,-1.77659,-1.0386,-0.209018,-0.643656,-1.11769,-0.489212,-0.393347,-1.08592,0.510333,0.688926,0.315014,0.624598,0.544601,0.305664,0.541291,0.399748,0.257824,0.218069,0.521656,0.547851,0.724588,0.679257,0.755922,0.74324,0.778254,0.681564,0.704024,0.69352,0.73647,0.78221,0.907766,0.840986,0.855276,0.738581,0.552065,0.655579,0.75356,0.619921,0.597088,0.747613
99.8793,0.994759,0.0834969,6,63,0,-71.396,-0.382621,1.55969,-0.282434,0.158176,-0.103794,-0.150486,-0.309319,0.588295,-0.266006,-1.10662,0.385807,-0.808003,-0.773412,0.303491,-1.09469,-0.616479,0.454563,0.413946,-1.17795,-0.202641,0.191981,0.35302,-0.344072,-0.0785667,-0.0963658,0.013649,0.375802,0.126951,-0.189023,-0.567426,-1.52102,-1.22589,-1.1119,-0.420542,0.152164,-0.0464722,-0.156095,-0.107409,0.372971,-0.718011,1.86603,0.808705,1.38999,1.58089,5.14865,4.52369,2.66785,20.9796,4.62635,4.09096,6.36701,4.02908,2.87825,1.72633,6.39502,4.26252,3.61775,11.1756,6.08177,6.83161,8.60595,1.6778,15.5929,3.88155,6.64564,4.33879,5.74072,10.469,3.52155,3.68118,3.93299,87.3045,3.43273,5.25507,0.388034,-0.508966,0.991514,-0.186185,-0.0992328,0.969615,-0.396339,0.138256,1.06833,1.10021,-0.535991,0.58029,-0.889918,-0.809435,-1.35604,-1.1147,-1.16618,-0.685265,-0.77457,-0.796407,-1.1446,-1.46919,-2.14071,-2.17072,-1.67521,-1.21086,-0.369404,-0.877067,-0.794469,-0.533767,-0.405263,-1.22492,0.404191,0.624564,0.270613,0.546412,0.524788,0.274957,0.597808,0.465491,0.255722,0.249701,0.630879,0.358866,0.708873,0.691989,0.795116,0.753005,0.762454,0.664913,0.684509,0.689205,0.758524,0.812934,0.894798,0.897589,0.842269,0.770451,0.591315,0.706214,0.68879,0.630361,0.599951,0.772929
93.394,0.986876,0.0834969,5,31,0,-60.7667,-0.165961,1.42209,-0.41608,0.00636507,-0.288069,-0.123121,-0.435573,0.560025,-0.630346,-0.86462,-0.300106,-1.4414,-0.762544,-0.029778,-1.95888,-0.547846,0.260876,0.63274,-0.543291,-0.819394,0.101314,0.373554,0.671976,-0.0260021,0.211622,-0.389468,0.169619,0.0359095,-0.276267,-0.891976,-1.04829,-0.40039,-0.935293,-1.41591,0.0415683,0.834497,-0.556917,-0.467512,0.0248436,-0.453892,1.85071,1.18461,1.51359,1.14529,3.756,6.10384,1.99565,31.19,4.20046,4.25619,7.64214,10.1031,4.1602,1.81793,7.22019,8.20004,5.50427,6.86366,3.6051,4.8395,4.30856,2.85724,11.8297,2.57369,9.88406,4.21034,4.16136,17.8214,3.06652,2.92024,7.73004,142.394,5.53146,9.8293,0.352337,-0.0384401,0.548432,-0.548148,0.276034,0.986442,-0.853227,0.714307,1.13177,1.70485,0.405856,0.52101,-0.754022,-0.705357,-0.283815,-1.04887,-0.610177,-1.06548,-0.875756,-0.673948,-1.07555,-1.83643,-1.71578,-1.3812,-1.44628,-2.26242,-0.648126,-0.123796,-1.5708,-0.598421,-0.788126,-0.808377,0.412816,0.509609,0.366228,0.633706,0.431426,0.271615,0.701244,0.328648,0.243834,0.153832,0.399906,0.372616,0.680054,0.669374,0.570481,0.740557,0.647981,0.743737,0.705942,0.662387,0.745652,0.862526,0.847585,0.799183,0.809425,0.905716,0.656588,0.53091,0.827897,0.645295,0.687429,0.691764
93.809,0.650104,0.0834969,6,63,0,-48.5753,-0.917344,-0.142966,-0.0673418,0.173457,-0.440289,0.187177,-0.170449,0.880358,0.806402,-0.694276,0.676579,-0.872331,-0.378561,0.917746,-0.183893,-0.121036,1.36981,0.64121,0.414465,-0.32918,-0.323803,0.522033,0.278003,-0.35803,-0.652223,0.091937,-0.128888,-1.04589,-0.553913,-1.1433,-0.753135,-1.18143,-1.53894,-1.00359,0.483728,0.479744,-0.374207,-0.50462,-0.00245614,-0.399584,1.5917,0.668619,2.99162,8.21176,4.37319,31.6134,1.87777,11.6501,2.21215,4.75007,6.03775,2.34879,3.40674,2.13428,6.50081,2.19433,5.64194,7.76644,9.02637,13.051,4.39572,5.69336,12.95,9.89559,5.26474,4.03151,11.4138,2.63565,6.32045,10.6497,6.16014,8.6516,6.1962,6.38468,0.829576,-0.910304,0.494723,-0.985844,-0.269958,0.992177,0.0272247,0.329283,1.22213,0.80107,0.386381,0.240739,-0.600126,-0.0960066,-0.527214,-1.26576,-0.877289,-1.03638,-0.695671,-1.47521,-1.11993,-2.30655,-1.52258,-1.67904,-2.06919,-1.67129,-0.695012,-0.358814,-2.04844,-0.453949,-0.618898,-0.690629,0.303735,0.713062,0.378782,0.728266,0.567083,0.270482,0.493194,0.418415,0.227562,0.309797,0.404589,0.440104,0.645685,0.523983,0.628833,0.780016,0.70626,0.73815,0.667227,0.813849,0.753976,0.909418,0.820919,0.842777,0.887872,0.841748,0.667081,0.588753,0.885789,0.611578,0.649968,0.666107
99.4866,0.995198,0.0834969,6,63,0,-55.284,-0.567559,-0.20899,-0.436373,-0.77738,-0.445253,0.107684,0.152872,0.608112,-0.0966515,-0.4752,1.55744,-0.576782,-0.000716163,0.841311,-0.953523,0.418256,1.34254,0.961259,0.0179124,-0.0012586,-0.0671112,0.117813,0.293223,-0.0425149,0.0780094,-0.158251,0.0813451,0.469652,-0.118888,-1.06207,-0.31184,-0.605677,-0.35197,-0.0241019,1.02154,0.984768,0.686579,0.105254,1.00851,-0.317979,1.80449,0.766116,2.20864,4.61326,4.57761,4.97667,4.04178,22.7969,2.94842,2.6489,6.51885,2.99789,4.40353,1.71907,12.2784,8.02614,3.37063,13.408,3.16688,6.92483,7.30822,3.35004,7.07094,3.08373,4.34706,10.3915,5.93668,24.9908,3.25052,6.4106,8.54085,85.5769,8.97318,5.80159,-0.103915,-0.724361,1.34284,-0.722272,0.078413,0.885883,-0.770723,0.842953,1.16249,1.09222,-0.0411859,0.544388,-0.599504,-0.760148,-0.692422,-1.13183,-0.402548,-1.30743,-0.744781,-0.135868,-0.862636,-2.32819,-1.84583,-2.02797,-1.64407,-1.5368,-0.844752,-0.700717,-1.68079,-0.599375,-0.452355,-1.36818,0.525955,0.673567,0.207043,0.673107,0.480407,0.29196,0.683677,0.300913,0.238215,0.2512,0.510295,0.367167,0.645543,0.681386,0.666506,0.756177,0.5993,0.787083,0.67804,0.533915,0.703211,0.911185,0.863637,0.883703,0.838087,0.823,0.699465,0.668347,0.843009,0.645513,0.611199,0.797085
108.797,0.954421,0.0834969,6,63,0,-59.021,-0.461806,0.972552,-0.283816,-0.377925,-0.046107,-0.175464,0.291062,0.543997,-0.0645049,-0.15807,0.940228,-0.549553,0.122666,1.16315,-0.891416,0.907106,1.04774,1.45393,0.0661691,0.373267,0.575909,0.195371,0.207049,0.219486,0.0125129,0.104874,0.356955,0.932458,-0.0210597,-0.383389,-0.744947,0.163031,-0.391598,0.30123,0.597284,0.950891,0.00831444,0.91494,0.953324,-0.524048,1.36333,0.509748,2.72637,3.49239,3.0468,6.35866,2.95375,7.72254,3.79553,4.23863,3.89352,5.23168,3.0748,2.03687,7.29506,2.3229,3.74839,6.3965,7.45574,6.11349,2.71009,3.81784,7.85611,3.5272,10.8122,1.86395,5.91978,2.20907,3.62947,10.6599,4.42769,12.1863,4.86912,4.71028,-0.220556,-0.33917,0.762706,-0.719918,-0.0244393,1.01247,-1.02779,0.795785,0.873799,1.3122,-0.0952502,0.274471,-0.680728,-1.09705,-0.909909,-0.908207,-1.23876,-0.655788,-0.930098,-0.145137,-1.11297,-1.34277,-1.97748,-1.43117,-1.59909,-1.11572,-0.48305,-0.483949,-1.12391,-0.231715,-0.458256,-1.70649,0.554917,0.583989,0.318059,0.672589,0.50611,0.266497,0.736486,0.310928,0.294465,0.21212,0.523795,0.43181,0.663901,0.749707,0.712982,0.712633,0.775347,0.658314,0.717095,0.536221,0.752682,0.792946,0.878413,0.807083,0.831891,0.753194,0.618468,0.61868,0.754713,0.557671,0.6126,0.84638
107.965,0.958008,0.0834969,6,63,0,-74.0555,-0.70934,1.42403,-0.102666,-0.239954,-0.0336342,-0.12644,-0.0693407,0.620201,0.487602,-0.829652,0.133059,-1.20982,-0.426939,0.568828,-0.0119303,-0.0177703,0.730855,1.2123,0.0822689,-0.0889586,0.556735,0.59662,0.292323,0.182655,0.176515,-0.0883872,0.800884,-0.504362,0.087353,-1.08372,-1.1014,-0.857095,-0.112936,-0.255568,0.635526,0.719835,0.078352,0.791567,0.859183,0.425427,1.56814,0.68011,1.15301,3.27262,2.54914,18.3711,2.54524,10.19,2.06158,2.70055,7.53125,3.9184,2.63392,1.76336,8.86347,5.59091,5.9872,6.31948,3.63103,6.13554,5.74354,2.07584,5.52014,4.76893,7.22198,6.93455,4.12374,11.2208,4.44397,4.22892,8.8821,24.9186,11.2599,6.87855,0.722103,-0.613424,0.351897,-0.985764,-0.185912,0.807244,0.236928,0.24936,0.952304,1.45724,0.312854,0.187309,-0.623374,-0.609593,-0.78745,-0.904949,-0.999678,-0.911365,-0.401413,-1.55542,-0.974147,-2.0501,-2.33412,-2.35053,-1.32739,-1.62126,-0.487725,-0.658905,-1.08275,-0.378505,-0.50259,-0.77075,0.32693,0.648722,0.412922,0.72825,0.546345,0.308478,0.441044,0.437981,0.278422,0.188889,0.422418,0.453309,0.650985,0.647848,0.687283,0.711965,0.730995,0.713279,0.599027,0.825695,0.725945,0.885958,0.911664,0.912976,0.790408,0.834968,0.61957,0.659014,0.747014,0.593513,0.623068,0.683683
110.036,0.92818,0.0834969,6,63,0,-74.531,0.0310714,0.843921,-0.232791,-0.439309,-0.301766,-0.280774,0.0112867,0.62713,0.912588,-0.456427,0.761739,-0.528927,0.120019,0.938894,-0.498098,0.174693,0.91192,1.45473,0.575111,0.166723,0.217636,0.805394,0.286439,0.144223,-0.049589,-0.350774,0.91728,-0.78315,-0.174236,-0.692248,-1.06398,-0.451782,-0.228069,-0.0358996,0.390174,0.980161,0.286276,0.152223,0.784457,-0.0747612,1.62926,0.759423,3.05866,3.96102,5.39498,8.86395,3.57724,24.3462,5.00877,5.20058,3.89097,4.15402,4.47392,1.88387,9.29352,3.34086,5.00782,9.2315,6.08081,11.3781,3.7862,6.31891,17.9579,2.86557,5.18777,3.11522,3.72497,4.69108,5.08318,14.2598,5.43362,31.9072,3.00504,7.16189,0.893933,-0.639026,0.60256,-0.641264,0.159916,0.955371,-0.387939,0.448796,0.776162,1.52975,0.521325,0.522798,-0.72577,-0.372218,-0.610399,-0.822877,-0.957864,-0.650933,-0.225201,-1.42236,-0.90713,-1.42542,-2.30786,-2.32747,-1.308,-1.6191,-0.725166,-0.720148,-1.16866,-0.529562,-0.763617,-0.990752,0.290299,0.654533,0.353758,0.655039,0.460106,0.277806,0.595787,0.389647,0.315148,0.17803,0.372542,0.372198,0.673876,0.591995,0.648032,0.694847,0.722694,0.657221,0.556064,0.805708,0.712412,0.806186,0.909526,0.911127,0.787179,0.834672,0.673744,0.67264,0.762903,0.629381,0.682139,0.729236
97.8927,0.951669,0.0834969,6,63,0,-60.909,-0.361909,0.128814,-1.02218,-0.97741,-0.0338683,0.135107,-0.0530289,0.857085,-0.211455,-0.973972,-0.00638485,-0.823906,0.0983392,0.00745134,-0.510069,0.139546,0.543549,1.1761,-0.372477,0.403679,0.00907582,0.463199,0.412108,0.270916,0.0632991,0.700265,0.520955,-0.533514,0.330101,-0.850494,-1.1028,-1.03298,-0.605143,-0.678347,0.259288,0.419392,-0.32337,0.378379,0.264254,0.163154,1.34497,0.541638,1.74845,3.95641,3.02784,15.9059,3.08554,7.99233,2.55305,3.35068,7.7244,3.55908,2.5058,2.50014,5.83269,5.5575,6.01071,5.79834,3.51535,4.75513,8.07563,1.76516,4.56628,5.42696,6.78697,4.51158,8.54745,8.85812,2.71359,3.66545,9.4371,17.9126,12.1661,7.21227,0.121628,-0.65929,0.310926,-0.501338,0.437993,0.344477,-0.162529,0.505485,0.863488,1.5197,-0.0433373,0.778819,-0.958396,-0.530559,-0.716757,-0.865834,-0.90023,-0.69487,-0.46886,-1.63346,-0.780364,-2.12761,-2.20267,-1.87052,-1.68661,-1.64968,-0.992774,-0.565084,-1.61355,-0.658404,-0.703137,-0.899915,0.46963,0.659101,0.422889,0.622774,0.392219,0.414722,0.540543,0.376252,0.296611,0.179506,0.510833,0.314574,0.722801,0.629613,0.671892,0.703878,0.710997,0.667049,0.615114,0.836644,0.685758,0.893558,0.900489,0.866519,0.843778,0.838848,0.729635,0.637628,0.833903,0.658902,0.668883,0.710932
95.3143,0.988817,0.0834969,5,63,0,-49.7464,-0.326554,0.496854,-1.10606,-0.7995,0.0574632,0.0878342,-0.00921465,0.850688,-0.107721,-0.354795,0.607628,-1.30329,-0.469034,0.901244,-1.3955,0.207953,1.20697,0.628865,-0.557794,-0.590692,0.489851,0.778581,0.552167,-0.0669094,0.814041,0.637757,0.16308,0.0059869,0.274384,-0.595144,-0.51166,-1.33219,-1.41054,-1.1225,0.845078,-0.215925,-0.180056,0.508216,0.311941,0.0821857,1.53566,0.888077,2.20768,2.78637,2.32249,23.447,1.50593,12.1025,2.80578,5.27584,5.60419,5.36248,1.86344,2.32869,6.33307,3.99025,13.7268,10.5592,4.46409,9.18942,3.56018,3.93546,10.2714,5.08776,2.92967,5.45824,8.30269,10.0455,2.11272,4.43167,6.34279,27.9206,7.60842,5.27062,0.370224,0.154369,1.11233,-0.807505,-0.0022382,1.3725,-0.942086,0.63015,1.70721,1.08897,-0.0731597,-0.184104,-0.698426,-0.365097,-0.679346,-1.28504,-0.380925,-0.776114,-0.987288,-1.27458,-0.988347,-1.89219,-1.40985,-2.04134,-2.33995,-1.9217,-0.111959,-0.992834,-1.07243,-0.497011,-0.493956,-0.878443,0.408487,0.461484,0.247436,0.691578,0.50056,0.202216,0.719521,0.347476,0.153525,0.251812,0.518282,0.545896,0.667839,0.590274,0.663593,0.783307,0.594096,0.684842,0.728552,0.781526,0.728761,0.869005,0.803743,0.885069,0.912132,0.872328,0.527961,0.729647,0.745058,0.621757,0.621038,0.7065
104.179,0.777288,0.0834969,6,63,0,-56.1654,-0.602606,0.731572,-0.196121,-0.306753,-0.351061,-0.135243,0.304952,0.362357,0.20022,0.524852,1.04925,-0.041723,-0.0193117,1.07419,-0.327427,0.3242,1.59337,0.539703,0.0850815,-0.377189,0.267197,0.515822,0.093659,0.00612675,0.45043,-0.0349651,0.124892,-0.23931,-0.130647,-0.0922166,-0.21053,0.0826101,-0.27119,0.193742,0.73285,0.645211,0.779938,0.433054,0.981677,0.0934083,1.64059,0.689085,2.06463,3.0199,3.43448,4.51805,4.88641,16.9469,2.25112,3.30989,4.67644,2.57081,2.87517,1.56259,8.52662,4.69123,1.46395,5.28597,6.10633,9.27055,9.38012,3.90225,11.1857,3.21477,7.7036,3.18159,3.19245,5.96208,7.46736,8.61843,8.32145,20.8877,4.86129,11.7975,0.0551453,0.189053,0.740694,-0.295783,-0.0962699,0.969982,-0.322645,0.519707,1.31206,0.503614,-0.100863,-0.0863203,-0.820183,-0.844023,-1.13094,-1.30021,-0.59608,-0.948212,-1.19408,-1.1642,-1.16452,-1.31781,-1.70924,-1.76833,-1.57918,-1.50833,-0.807721,-1.19309,-1.15571,-0.411744,-0.679524,-1.02385,0.486217,0.452877,0.322852,0.573411,0.524049,0.274884,0.579969,0.372921,0.212142,0.376692,0.525194,0.521567,0.694275,0.699312,0.756013,0.785871,0.644759,0.720755,0.76747,0.762095,0.762154,0.788817,0.846738,0.854249,0.829088,0.818814,0.691624,0.767294,0.760552,0.601506,0.663632,0.735723
116.789,0.886555,0.0834969,5,31,0,-72.4896,-0.576612,0.700633,-0.308539,-0.203411,-0.296502,-0.0983237,0.340514,0.497999,0.888485,-0.50365,0.523816,-0.488156,0.149058,0.905405,-0.227585,0.425865,0.741033,1.30418,0.563248,0.49671,0.16458,0.436812,0.773538,0.308278,-0.232998,0.104411,0.655316,0.139742,-0.0757752,-0.864786,-0.540689,-0.0423665,-0.256796,-0.0515504,0.689708,1.33643,-0.164424,0.25436,0.742464,-0.045671,1.6703,0.521132,2.66828,3.63783,3.8611,10.9535,4.73142,13.1853,3.66811,3.26505,4.4075,2.65732,2.98344,2.441,5.58365,6.69906,2.8169,6.76564,4.22787,4.45729,5.77638,4.548,18.3597,3.88011,8.06673,4.1717,5.07585,4.80829,5.82072,7.94555,12.0567,18.9528,6.79887,6.55541,0.844658,-0.708561,0.341916,-0.624032,0.162761,0.896096,-0.144846,0.669688,0.582145,1.3524,0.484902,0.821076,-0.916662,-0.874551,-0.4395,-0.973796,-1.27972,-0.877462,-0.621528,-0.820165,-1.12773,-2.09456,-1.78667,-1.55403,-1.34169,-1.45339,-0.607529,-0.180465,-1.79534,-0.439334,-0.624854,-0.969485,0.300555,0.670083,0.415344,0.651135,0.459399,0.289853,0.536148,0.338567,0.358439,0.205478,0.381095,0.305535,0.714362,0.705692,0.60814,0.725876,0.782402,0.706296,0.650566,0.694271,0.75542,0.890373,0.856519,0.825495,0.792768,0.810519,0.647377,0.544994,0.85758,0.6081,0.651322,0.725017
108.912,0.982823,0.0834969,5,31,0,-83.1872,-0.00501494,0.286634,-0.864727,-0.741333,-0.295113,-0.218478,0.264525,0.48581,0.0851391,0.298766,1.47713,-0.413683,-0.0272375,0.954438,-0.503008,0.426327,1.33565,0.782398,0.141255,-0.0144225,0.543581,1.04295,0.496764,0.397082,1.03793,0.180884,0.888067,0.214552,0.318441,-0.171612,-0.156245,0.299469,-0.676013,0.450076,0.80448,0.652059,0.37275,0.602164,1.3263,0.296924,1.55211,0.543143,2.39899,4.26624,5.49937,13.5337,2.92929,5.16607,4.77042,3.86783,3.15361,3.23618,4.18136,3.27523,18.6317,3.4754,3.12756,5.33155,4.66203,14.8428,4.83251,4.46827,4.42488,3.84252,5.39203,5.60427,6.4819,7.07669,2.65157,4.74345,5.62384,10.8927,4.73594,7.48365,-0.282763,-0.229466,0.971798,-0.873202,-0.337879,0.620892,-0.744937,0.344728,0.853228,0.506112,-0.261004,-0.0158573,-0.883177,-0.612846,-0.940559,-1.10895,-0.354471,-0.785127,-0.733378,-0.970824,-0.958553,-1.50498,-1.6076,-1.65755,-1.96704,-1.27702,-0.577274,-1.18955,-1.34112,-0.29949,-0.366436,-0.833772,0.570224,0.557116,0.274522,0.705412,0.583675,0.349579,0.678075,0.414662,0.298756,0.376105,0.564883,0.503964,0.70748,0.64859,0.719212,0.751934,0.587701,0.686784,0.675546,0.725284,0.722832,0.818316,0.833078,0.839909,0.877293,0.781942,0.64044,0.766661,0.792673,0.574318,0.590597,0.697152
