lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0808963
# Diagonal elements of inverse mass matrix:
# 0.130263, 0.0970053, 0.0899698, 0.0835423, 0.0133632, 0.00963175, 0.135765, 0.0186369, 0.238477, 0.190887, 0.203822, 0.184192, 0.170305, 0.259675, 0.184543, 0.198014, 0.206525, 0.2029, 0.179358, 0.207609, 0.180256, 0.170923, 0.215936, 0.16746, 0.179874, 0.191579, 0.167237, 0.219405, 0.175099, 0.190584, 0.168512, 0.190873, 0.176762, 0.175209, 0.240099, 0.224323, 0.187784, 0.211164, 0.194267, 0.192533
-3902.08,0.933203,0.0808963,5,63,0,3922.82,-0.0664908,-0.434443,-0.183606,-0.380871,-0.280224,0.218857,-0.729593,0.365359,-0.944834,-1.71512,-0.533624,-0.323195,-0.482874,-0.293894,0.0300252,-1.12572,-1.08664,-0.611366,-0.496661,-0.87219,0.168474,-1.34469,-0.606809,-0.326434,-0.534551,-0.187516,-0.651036,-1.30676,-0.236369,-1.40658,-0.865317,-0.912015,-1.13525,-0.365882,-1.18321,-0.93034,-0.925155,-0.169604,-0.924962,-0.795324,-0.206226,-1.41229,-0.308774,-0.423826,-0.718571,0.400983,-0.447362,-0.571721,-0.724789,-0.215264,-0.65244,-0.750091,0.391055,-1.24769,-0.633462,-0.688049,-0.507993,0.114983,-0.784314,-0.80824,-0.11654,-1.45801,-0.933273,-1.6764,-1.52288,-0.892448,-1.00561,-0.83265,-1.35651,-0.0738504,-1.21932,-0.792842,0.551375,0.804126,0.576586,0.604399,0.672292,0.401076,0.610012,0.63916,0.673661,0.553609,0.65756,0.679199,0.403463,0.7769,0.653274,0.665533,0.624336,0.471286,0.686609,0.691734,0.529102,0.811228,0.717739,0.842427,0.820962,0.709395,0.732159,0.696915,0.795192,0.518454,0.771943,0.688441
-3905.92,0.949722,0.0808963,6,63,0,3925.73,0.612571,-0.31731,-0.122425,-0.7051,-0.0893004,-0.00885479,-0.823031,0.588589,-0.603926,-1.8515,-0.776198,-0.88218,-1.26759,0.316982,-0.653371,-1.06755,-1.07235,-0.4702,-1.31629,-1.23182,0.125242,-1.88067,-0.977928,-0.930134,-1.10916,-0.290505,-1.22921,-1.26318,-0.46988,-2.21316,-0.962729,-1.4842,-1.37707,-0.712345,-0.713942,-0.418973,-1.0635,0.360386,-1.221,-0.730112,-0.149451,-1.45729,-0.485444,-0.459353,-0.966404,0.678923,-0.350606,-0.593307,-0.737938,-0.124873,-0.989635,-0.973811,0.608821,-1.43711,-0.652373,-0.554124,-0.609447,0.218542,-0.780438,-0.770268,-0.0190456,-1.8169,-1.01295,-1.75636,-1.52916,-0.830115,-0.921705,-0.652204,-1.30813,0.205137,-1.42197,-0.836486,0.537293,0.811118,0.619033,0.612861,0.724402,0.336502,0.586765,0.644124,0.676545,0.531178,0.729016,0.725878,0.352328,0.808007,0.657545,0.635092,0.647815,0.445581,0.685775,0.683579,0.504761,0.860194,0.733597,0.852753,0.821883,0.696379,0.715389,0.657507,0.7872,0.448895,0.805647,0.697725
-3906.12,0.902925,0.0808963,5,31,0,3928.2,0.357078,0.0628785,-0.0536715,-0.601161,0.0795527,-0.00654194,-0.74147,0.541231,-0.718205,-1.38839,-0.700053,-0.78955,-0.921432,0.365345,-0.598145,-0.304175,-0.631513,-0.78077,-1.23337,-1.3973,0.120774,-1.18372,-0.832179,-1.07949,-1.42478,-0.494652,-1.64797,-1.327,-0.757111,-1.82066,-0.43039,-1.26866,-1.06596,-0.625561,-0.501683,-0.369967,-1.75596,0.122919,-1.55498,-0.640372,-0.483374,-1.08544,-0.319372,-0.483236,-0.521184,0.66818,-0.184874,-0.0725258,-0.289725,-0.448706,-0.855812,-0.987445,0.401171,-0.867668,-0.425439,-0.688835,-1.14432,-0.236943,-1.32214,-1.06935,-0.447545,-1.46248,-0.726594,-1.36716,-1.27141,-0.847159,-0.700832,-0.546428,-1.89341,-0.108581,-1.73132,-0.900983,0.618544,0.747521,0.579171,0.618512,0.627425,0.338905,0.546087,0.518124,0.571929,0.610331,0.701785,0.728583,0.401031,0.70426,0.604784,0.665708,0.758473,0.55896,0.789537,0.744473,0.610055,0.811911,0.674057,0.796921,0.780985,0.699971,0.668372,0.633307,0.869144,0.527119,0.849582,0.711152
-3901.54,0.999854,0.0808963,6,63,0,3919.23,0.183519,0.162537,-0.0205672,-0.841116,-0.00508681,0.0622924,-0.697538,0.631232,-0.83712,-1.9533,-0.900512,-0.437539,-1.02383,0.279939,-0.660996,-0.987924,-1.10067,-1.01462,-1.45883,-1.04893,0.508537,-1.54968,-0.800743,-0.769468,-0.830251,-0.18389,-1.2437,-1.25944,-0.259998,-1.74783,-0.558943,-1.1756,-0.793956,-0.278167,-0.461699,-0.176114,-1.0575,0.256307,-1.10337,-0.58944,-0.293604,-1.47602,-0.366323,-0.0842163,-0.614644,0.880981,-0.314512,-0.506079,-0.563995,-0.477323,-1.04819,-0.516607,0.796708,-1.26379,-0.458776,-0.550221,-0.603958,0.105732,-1.0203,-0.907944,0.0263085,-1.46463,-1.15133,-1.78064,-1.39215,-0.937202,-0.874673,-0.590539,-1.59817,-0.216473,-1.64155,-1.12223,0.572878,0.81397,0.59057,0.521042,0.649,0.292975,0.577986,0.623887,0.637376,0.617115,0.740426,0.626354,0.31073,0.779677,0.612724,0.634187,0.646561,0.473592,0.735032,0.712579,0.493423,0.81224,0.759754,0.855775,0.800935,0.718534,0.705717,0.643489,0.831762,0.553908,0.837746,0.754403
-3908.98,0.904337,0.0808963,5,31,0,3928.98,0.153152,-0.0917741,-0.0287624,-0.64633,0.0185752,0.195453,-0.802358,0.498131,-1.14117,-1.81475,-0.707198,-0.755994,-1.17932,-0.0774159,0.102249,-0.688027,-0.854283,-0.773778,-1.06649,-1.53716,-0.367123,-1.32661,-1.43019,-0.670724,-1.19505,-0.629998,-1.45859,-1.51092,-0.689266,-1.89319,-0.516936,-1.04689,-1.06527,-0.504985,-1.11231,-0.746408,-1.45474,0.151448,-1.3232,-0.929986,-0.532073,-1.38673,-0.0640482,-0.721151,-0.925564,0.744538,0.162066,-0.276656,-0.220214,-0.141979,-0.81803,-0.887195,0.145856,-0.805306,-0.690733,-0.328981,-0.879038,-0.122316,-1.13198,-0.80627,-0.169477,-1.36205,-0.825302,-1.30909,-1.35244,-0.992912,-0.807076,-0.435873,-1.52905,0.252151,-1.4066,-1.03306,0.629967,0.800069,0.516007,0.67286,0.716174,0.322013,0.459572,0.568726,0.554832,0.535435,0.693818,0.708311,0.463601,0.691108,0.66613,0.581511,0.706623,0.530541,0.756205,0.691314,0.542268,0.796093,0.695361,0.787362,0.794529,0.729663,0.691486,0.607275,0.821868,0.437294,0.803229,0.737509
-3906.77,0.983354,0.0808963,6,63,0,3927.63,0.248356,-0.235044,0.162608,-0.481164,-0.199029,0.0555192,-0.990883,0.499171,-1.15943,-1.54424,-0.654176,-0.367043,-0.396122,0.238346,-0.622145,-1.10891,-0.479909,-0.597285,-0.974178,-1.07579,0.0898059,-1.71365,-0.502884,-0.86075,-1.10912,-0.700848,-1.32315,-1.36944,-0.62504,-1.76281,-0.84394,-0.785713,-1.1729,-0.809437,-0.804265,-0.711629,-1.19877,-0.14069,-1.14931,-0.982813,-0.565509,-1.1599,-0.425147,-0.0694162,-0.294349,0.701288,-0.592109,-0.546178,-0.153574,-0.246623,-0.815644,-0.919744,0.636641,-1.25601,-0.232991,-0.628916,-0.601585,-0.0972511,-0.929142,-0.72654,-0.151184,-1.41059,-0.907199,-1.34361,-1.46321,-1.0985,-0.992884,-0.957009,-1.62006,-0.287522,-1.47329,-1.09597,0.637726,0.761315,0.604714,0.517347,0.573061,0.331527,0.643849,0.633248,0.538318,0.561345,0.693311,0.71499,0.346006,0.778338,0.557986,0.652244,0.646019,0.524294,0.716901,0.674046,0.537724,0.803858,0.712427,0.793083,0.812023,0.749979,0.729657,0.722523,0.834803,0.571389,0.813557,0.749504
-3903.38,0.973082,0.0808963,4,31,0,3921.59,0.235411,-0.22764,0.119444,-0.396326,-0.189228,0.0650676,-0.722976,0.503786,-1.05192,-1.72352,-0.436864,-0.459057,-0.491148,0.164409,-0.709395,-1.11089,-0.658395,-0.646449,-1.12894,-0.975239,0.291433,-1.6069,-0.501103,-0.774377,-1.17289,-0.611586,-1.34383,-1.28958,-0.755317,-1.53838,-0.978189,-1.13636,-1.22949,-0.862555,-0.982499,-0.575361,-1.30584,-0.339464,-1.18519,-0.989895,-0.455282,-1.33842,-0.187152,-0.180972,-0.386989,0.648798,-0.685724,-0.556191,-0.316168,-0.281094,-0.970815,-0.794912,0.800034,-1.1831,-0.243523,-0.577547,-0.713933,-0.0490184,-0.992814,-0.67736,-0.316102,-1.2148,-0.965621,-1.59407,-1.43279,-1.07695,-1.05227,-0.699099,-1.62139,-0.381789,-1.40823,-1.01248,0.611894,0.792231,0.546652,0.54512,0.595558,0.34326,0.665015,0.635571,0.57839,0.569814,0.725282,0.688885,0.310018,0.765505,0.560582,0.640503,0.67127,0.512252,0.729643,0.663149,0.578374,0.771148,0.724246,0.831188,0.807335,0.745917,0.741211,0.667988,0.834986,0.594304,0.803486,0.733506
-3904.23,0.979535,0.0808963,6,63,0,3921.25,0.291223,-0.297318,0.0751272,-0.186303,-0.272351,0.039161,-1.00248,0.517846,-1.10094,-1.66671,-0.53151,-0.867394,-0.561092,0.0570113,-0.392354,-0.973109,-0.695497,-0.756982,-1.0608,-0.847323,-0.0133586,-1.54736,-0.371245,-0.667296,-1.35642,-0.662512,-1.30195,-1.3279,-1.12722,-1.97394,-0.94786,-1.18779,-1.58644,-0.820182,-1.12294,-0.435254,-1.31608,-0.257982,-0.98579,-0.85692,-0.422956,-1.23871,-0.352852,-0.484435,-0.482949,0.518943,-0.375564,-0.301002,-0.383687,-0.411883,-0.904985,-0.76853,0.465295,-1.19076,-0.308368,-0.582877,-0.894731,-0.106186,-0.995612,-0.754607,-0.748428,-1.7616,-0.647742,-1.56453,-1.59701,-0.792241,-1.1048,-0.494783,-1.5427,-0.145847,-1.07926,-0.661889,0.60419,0.77534,0.587309,0.618794,0.618444,0.373099,0.592803,0.574687,0.594762,0.601539,0.711973,0.683203,0.38573,0.766878,0.576487,0.641729,0.709865,0.526522,0.730195,0.680182,0.678836,0.853409,0.656501,0.827002,0.8316,0.688312,0.751158,0.621233,0.823857,0.536397,0.746353,0.659685
-3909.99,0.982809,0.0808963,5,47,0,3926.47,-0.194042,0.369661,0.290285,-0.366286,-0.085755,0.138993,-1.07019,0.612999,-1.03431,-1.43046,-1.29766,-0.823837,-1.0046,-0.378729,-0.231756,-0.800886,-1.33572,-1.20219,-0.993464,-1.59899,0.395694,-1.52321,-0.722269,-0.583976,-1.25856,-0.639488,-1.09751,-1.12408,-0.227388,-1.56382,-0.810605,-0.84556,-0.768165,-0.494168,-0.847797,-0.365389,-1.26821,0.0230567,-1.60031,-0.884403,-0.263311,-0.864836,-0.683882,-0.525716,-0.675799,0.450908,-0.0489305,-0.158396,-0.680016,-0.536005,-0.640201,-1.01665,0.780623,-1.17672,-0.341593,-0.449842,-1.00564,-0.230102,-0.893496,-0.582689,0.126097,-1.26275,-1.18281,-1.43089,-1.23819,-1.07873,-0.928798,-0.470847,-1.6796,-0.155012,-1.96978,-1.16303,0.56545,0.70367,0.664605,0.628483,0.6628,0.389145,0.51223,0.539516,0.663742,0.630883,0.654799,0.73432,0.314186,0.764357,0.584577,0.610602,0.732165,0.557273,0.709611,0.641686,0.468518,0.779499,0.765452,0.807039,0.77525,0.746255,0.716831,0.615584,0.842852,0.538676,0.877587,0.761883
-3905.22,0.855778,0.0808963,6,79,0,3929.04,-0.139126,-0.347917,-0.332858,-0.54411,-0.127158,0.178491,-0.315385,0.505223,-0.323314,-1.01298,-0.645613,-0.598129,-0.464972,0.322595,0.328368,-0.186465,-0.657289,-0.451426,-0.649956,-1.00356,0.763684,-0.86361,-0.322685,-0.123546,-0.7013,-0.145847,-0.429806,-0.67751,-0.0196757,-1.2381,-0.692623,-1.00074,-1.02427,-0.366249,-0.70877,-0.191775,-1.1086,0.0951593,-1.41213,-0.836915,-0.0103451,-0.976935,-0.565774,-0.903525,-0.752478,0.6949,-0.147989,-0.0364455,-0.515282,-0.293877,-0.901196,-0.970345,0.664548,-1.01973,-0.455737,-0.566954,-0.968566,-0.208718,-0.769601,-0.572251,-0.165437,-1.46157,-1.12451,-1.74866,-1.60122,-1.08543,-0.791691,-0.310961,-1.62621,-0.104085,-1.86757,-1.15766,0.502586,0.7265,0.637788,0.711673,0.679718,0.332944,0.53693,0.50911,0.626044,0.572945,0.711195,0.725188,0.339719,0.73492,0.612002,0.63806,0.724834,0.551991,0.683435,0.639282,0.541265,0.811772,0.754825,0.851783,0.832189,0.747519,0.688194,0.57712,0.83565,0.525998,0.866177,0.760908
-3905.51,0.816959,0.0808963,5,63,0,3929.3,0.279759,-0.445833,-0.234024,-0.549065,-0.322281,0.0265537,-0.371355,0.427828,-1.05357,-1.76115,-0.287833,-0.226122,-0.560732,0.296085,-0.30624,-1.0907,-0.680148,-0.580947,-0.826899,-0.612309,0.322426,-0.90788,-0.161244,-0.129081,-0.594264,0.181265,-0.991717,-1.14334,-0.142184,-1.23615,-0.643061,-0.573755,-0.826837,-0.272713,-0.757979,-0.279517,-0.919499,0.0893192,-0.758145,-0.570314,-0.469511,-1.45312,-0.294643,0.0681859,-0.64691,0.604695,-0.445233,-0.493808,-0.529395,-0.390803,-0.821165,-0.737292,0.461481,-0.913259,-0.533979,-0.43675,-0.455503,0.412232,-1.03678,-0.912078,-0.121302,-1.41222,-0.701168,-1.43281,-1.25259,-0.63311,-1.20912,-0.822566,-1.6207,-0.230808,-1.30178,-0.772561,0.615268,0.810478,0.573132,0.48296,0.656314,0.35327,0.609505,0.621003,0.629342,0.596476,0.694484,0.676404,0.386635,0.713667,0.630411,0.607484,0.611947,0.398377,0.738228,0.713425,0.530288,0.804117,0.668447,0.807339,0.777748,0.653194,0.770143,0.694781,0.834891,0.557447,0.786134,0.684075
-3908.21,0.983722,0.0808963,4,15,0,3926.17,0.138868,-0.469218,-0.285154,-0.574315,-0.38834,0.107771,-0.756682,0.439163,-1.28158,-1.48197,-0.590698,-0.737776,-0.473293,0.420633,-0.214675,-1.01968,-0.803525,-0.241273,-0.66403,-0.514697,0.660468,-0.966472,-0.0940602,-0.501252,-0.742213,-0.266956,-0.766807,-1.13631,-0.0711166,-1.64766,-0.670801,-0.832941,-0.732076,-0.230608,-0.382962,0.0815017,-1.12351,-0.0379586,-0.945024,-0.778347,-0.48072,-1.0895,-0.501815,-0.513378,-0.631596,0.965364,-0.512392,-0.279129,-0.524782,0.084935,-0.711581,-0.568209,0.778179,-1.0228,-0.517267,-0.997606,-0.70063,-0.0384942,-0.946728,-0.831722,-0.095801,-1.90967,-0.775984,-1.90325,-1.28027,-0.775817,-0.734412,-0.3807,-1.92783,-0.30732,-1.55948,-0.981441,0.617918,0.748287,0.622886,0.625598,0.652851,0.275806,0.625367,0.569333,0.628265,0.478779,0.670751,0.63835,0.314713,0.735518,0.626508,0.730588,0.668327,0.509622,0.720457,0.696719,0.523932,0.870982,0.684814,0.870258,0.782495,0.684778,0.675773,0.594042,0.873009,0.576231,0.826279,0.727394
-3906.2,0.998969,0.0808963,6,63,0,3926.79,-0.557822,0.0391334,0.345121,0.229481,-0.365326,0.14372,-0.357438,0.658295,-1.20797,-1.72076,-0.451479,-0.574889,-0.24124,0.504533,0.21189,-0.931267,-0.82494,-0.184166,-0.524466,-0.87181,0.611288,-1.1363,-0.221229,-0.118944,-0.458571,-0.281059,-0.862556,-1.25738,-0.388636,-1.32651,-0.701708,-0.545633,-0.840429,-0.0675447,-0.72755,-0.223793,-1.12314,0.0390241,-1.63647,-1.02917,-0.535478,-1.47479,-0.448773,-0.571705,-0.555743,0.978408,-0.2761,-0.357847,-0.643625,0.0418008,-0.734779,-1.00306,0.731609,-1.1797,-0.567433,-0.618632,-0.452202,-0.0565486,-1.06456,-0.918919,-0.402271,-1.56341,-0.677022,-1.42887,-1.2325,-0.499144,-0.80753,-0.407962,-1.71382,-0.00606735,-2.04855,-1.05426,0.63076,0.813785,0.610348,0.639157,0.635467,0.273208,0.56859,0.588519,0.655572,0.489551,0.675853,0.73166,0.324842,0.764895,0.638171,0.649907,0.611163,0.514133,0.743562,0.714822,0.599233,0.826842,0.663074,0.806726,0.774255,0.622258,0.691583,0.600599,0.847331,0.501517,0.885801,0.741592
-3911.07,0.968548,0.0808963,4,31,0,3930.57,-0.424394,-0.0866163,0.124362,-0.161527,-0.348442,0.183131,-0.744326,0.650737,-0.81142,-1.40094,-0.440081,-0.497932,-0.687384,-0.13571,0.383936,-0.818221,-1.03052,-1.06979,-0.73485,-0.469863,0.252596,-1.17951,0.0125536,0.0706957,-0.962312,0.290063,-0.634336,-1.35549,0.187546,-1.4863,-0.628206,-0.658966,-0.972591,-0.223005,-0.652336,-0.327456,-0.774027,-0.0924865,-0.713014,-0.715392,-0.0481448,-1.09052,-0.315634,-0.511189,-0.957591,0.484184,-0.0977947,-0.195488,-0.73572,-0.732397,-0.905684,-0.473181,0.362302,-1.22596,-0.276653,-0.457008,-1.00735,0.499142,-0.878116,-0.99167,0.169486,-1.7173,-0.831362,-1.72809,-1.57324,-0.907413,-0.817161,-0.591655,-1.51806,-0.270089,-1.28669,-0.919968,0.512034,0.74848,0.57826,0.625085,0.722639,0.381265,0.524429,0.548717,0.676059,0.675331,0.712116,0.616136,0.410403,0.77311,0.568726,0.612304,0.7325,0.377742,0.706432,0.729418,0.45773,0.847781,0.696643,0.849168,0.828245,0.71247,0.693633,0.643745,0.820252,0.567115,0.783586,0.715036
-3909.21,0.96082,0.0808963,5,63,0,3934.64,-0.512082,0.0587197,0.403105,-0.152635,-0.211433,0.153157,-0.497718,0.603285,-1.04178,-1.67171,-0.591579,-0.394905,-0.247632,0.559771,-0.0225865,-0.77262,-0.431033,-0.241222,-0.528007,-1.19579,0.503956,-1.39763,-0.778961,-0.247097,-0.461277,-0.389292,-0.653868,-1.36957,-0.455182,-1.53392,-0.641318,-0.62342,-0.847478,0.108952,-0.945119,-0.352489,-0.946372,0.638465,-1.27832,-0.80274,-0.595815,-1.54257,-0.533246,-0.546233,-0.512843,0.960772,-0.458182,-0.453965,-0.269331,-0.0536773,-0.732918,-1.21498,0.727674,-1.26867,-0.755266,-0.452189,-0.373487,-0.105275,-0.686677,-0.949627,-0.308991,-1.51694,-1.03174,-1.53931,-1.4791,-0.615526,-1.18618,-0.653849,-1.62296,0.347616,-1.85154,-1.15199,0.644698,0.823838,0.63024,0.633261,0.625473,0.276724,0.612583,0.611582,0.566929,0.513416,0.675445,0.771179,0.325705,0.780515,0.680325,0.61116,0.592301,0.526294,0.665227,0.72104,0.576639,0.820087,0.737253,0.823364,0.814436,0.6492,0.766057,0.657877,0.835203,0.413961,0.864308,0.759874
-3902.61,0.94106,0.0808963,4,31,0,3925.29,-0.48864,0.161791,0.479648,-0.176526,-0.160235,0.12012,-0.636876,0.659218,-0.666303,-1.43474,-0.53126,-0.403858,-0.55605,0.116876,0.277483,-0.478351,-0.746252,-0.704746,-0.935644,-0.873407,0.314185,-1.16156,-0.419556,-0.555689,-1.02655,-0.0484597,-1.52389,-1.19208,-0.28222,-1.56654,-0.524512,-0.715676,-0.919936,-0.397171,-0.505167,0.113876,-1.38389,0.116134,-1.22488,-0.314108,-0.299445,-1.31203,-0.458173,-0.501811,-0.736259,0.453705,-0.0359016,-0.212028,-0.594826,-0.533735,-1.07015,-0.859074,0.565425,-0.98213,-0.315855,-0.633473,-0.882376,0.248478,-1.47111,-0.788076,-0.0897345,-1.47198,-0.977755,-1.56714,-1.55597,-1.10763,-0.833068,-0.259723,-2.04995,-0.253547,-1.81261,-0.732099,0.574307,0.787853,0.612581,0.622885,0.676177,0.38848,0.508974,0.552809,0.644472,0.630354,0.744626,0.702467,0.362293,0.727531,0.578314,0.653277,0.707314,0.438198,0.813225,0.687418,0.522419,0.813358,0.726662,0.827376,0.825774,0.751686,0.697003,0.564568,0.885943,0.563049,0.859677,0.675266
-3906.47,0.983029,0.0808963,5,31,0,3920.29,-0.30557,0.318477,0.340665,-0.123679,-0.111122,0.0628839,-0.647645,0.710763,-0.562288,-1.87693,-0.477415,-0.532286,-0.300321,0.258135,-0.269167,-0.445127,-0.503307,-0.782437,-1.04202,-0.983761,0.283116,-1.18912,-0.487889,-0.323386,-1.12544,-0.312166,-1.19768,-0.967591,0.0196396,-1.59872,-0.298799,-0.585479,-1.04126,-0.404996,-0.720745,-0.423704,-1.00066,0.354047,-1.0247,-0.742783,-0.129554,-1.5931,-0.24841,-0.360639,-0.206138,0.649626,-0.246922,-0.0616938,-0.219973,-0.485522,-0.916146,-0.795501,0.457844,-1.0642,-0.435897,-0.356416,-1.00454,-0.105747,-1.14017,-0.707343,0.153622,-1.53264,-0.601499,-1.16434,-1.47072,-0.865653,-0.997776,-0.732426,-1.47137,0.0684596,-1.44108,-1.04145,0.532343,0.831052,0.561785,0.589195,0.551353,0.343074,0.561419,0.515419,0.554773,0.619051,0.714256,0.689011,0.387498,0.743491,0.607281,0.588172,0.73195,0.526412,0.75771,0.669814,0.46167,0.822393,0.645999,0.762121,0.813167,0.70384,0.730621,0.675338,0.813266,0.482892,0.808621,0.73913
-3904.28,0.91493,0.0808963,6,63,0,3925.4,0.419089,-0.26147,-0.0873492,-0.445498,-0.234008,0.195855,-1.33373,0.388362,-1.78306,-1.88251,-1.44269,-1.12556,-1.418,-0.644027,-0.566073,-1.58924,-1.58005,-1.1391,-1.28473,-1.58445,-0.19599,-1.62219,-1.01195,-1.00824,-1.23143,-0.628965,-1.61259,-1.97448,-1.17936,-1.87243,-1.32909,-1.4682,-1.51927,-0.929303,-1.30291,-0.728426,-1.55353,-0.827833,-1.92387,-1.24498,-0.551048,-1.02751,-0.639705,-0.633656,-1.02579,0.564556,-0.388791,-0.524481,-0.662665,-0.193106,-0.825788,-0.867271,0.556657,-0.974416,-0.454335,-0.75653,-0.655575,0.190419,-1.17021,-0.97831,-0.512519,-1.3486,-1.02557,-1.74625,-1.4827,-1.02185,-0.755053,-0.247303,-1.54038,-0.361421,-1.79632,-0.869553,0.634379,0.736432,0.654687,0.653318,0.7361,0.362494,0.595992,0.628195,0.659859,0.548127,0.695464,0.704178,0.364321,0.725999,0.611669,0.6806,0.658266,0.452538,0.763182,0.726773,0.625397,0.793901,0.736057,0.851479,0.81498,0.735334,0.680279,0.561513,0.823521,0.589384,0.8577,0.704653
-3914.85,0.985345,0.0808963,6,63,0,3928.81,-0.156795,0.238372,0.852576,0.516575,-0.170709,0.152499,-1.29588,0.615117,-1.3886,-1.73015,-1.21268,-0.973655,-1.61694,-0.116837,-0.204678,-1.24335,-1.30909,-0.711987,-1.4672,-1.26828,-0.491554,-1.92806,-1.36698,-1.335,-1.50605,-0.914529,-1.79151,-2.2215,-1.2067,-2.31136,-1.31575,-1.81068,-2.09529,-0.927519,-1.51921,-0.812799,-2.15477,-0.920791,-2.34866,-1.74386,-0.494392,-1.12058,-0.631445,-0.648219,-1.35461,0.76991,-0.108757,-0.480773,-0.644397,-0.0264235,-1.15618,-0.749637,0.530525,-0.982482,-0.477553,-0.687978,-0.622563,0.156235,-1.00539,-1.01215,-0.247215,-1.4562,-0.705664,-1.62485,-1.67995,-0.615989,-0.702005,-0.0442825,-1.74689,-0.172629,-1.85732,-1.07169,0.621141,0.754096,0.652817,0.656609,0.794882,0.316499,0.527162,0.617931,0.655747,0.506605,0.760638,0.6791,0.370394,0.7276,0.61717,0.665517,0.650801,0.461021,0.732116,0.73344,0.561491,0.810951,0.669442,0.835464,0.842898,0.649306,0.668632,0.511069,0.85156,0.54305,0.864984,0.744919
-3913.2,0.889845,0.0808963,6,127,0,3943.18,0.0997226,-0.422616,-0.388434,-0.823546,-0.308039,0.162909,-0.486384,0.453832,-1.14269,-1.74968,-0.545089,-0.313104,-0.211174,0.253491,-0.297477,-0.823726,-0.91743,-1.13432,-0.599766,-1.12064,0.604146,-0.779198,0.0425667,0.231074,-0.834196,0.0235876,-0.983659,-0.717532,0.0112606,-1.29224,-0.554487,-0.0908797,-0.780186,-0.44821,-0.585595,-0.492244,-0.486427,0.25409,-0.57438,-0.392981,-0.336025,-1.34437,-0.303172,-0.195961,-0.320174,0.934418,-0.594486,-0.142315,-0.524913,-0.704148,-0.620916,-0.991672,0.679686,-0.841709,-0.233537,-0.257896,-0.896464,0.186978,-1.22163,-0.416333,-0.0261498,-1.5179,-0.938916,-1.24086,-1.51602,-1.2591,-0.933101,-0.9276,-1.348,-0.105724,-1.28535,-0.777653,0.583225,0.793207,0.575218,0.548834,0.579367,0.282029,0.644394,0.535519,0.628296,0.669107,0.650427,0.729418,0.336331,0.698825,0.55812,0.564119,0.710222,0.453391,0.77235,0.602606,0.506537,0.820229,0.718881,0.775714,0.819951,0.778871,0.717704,0.716588,0.793803,0.526406,0.78336,0.685174
-3913.53,0.996998,0.0808963,6,63,0,3930.08,-0.0244345,-0.230647,-0.010904,-0.607016,-0.432158,0.0918061,-0.570727,0.578438,-0.998732,-1.75017,-0.608168,-0.984096,-0.95124,0.0506509,0.316494,-1.31571,-0.682943,-0.430331,-1.16856,-0.685173,0.175773,-1.28291,-0.276067,-0.359456,-0.826207,-0.300643,-0.605991,-1.3563,-0.304833,-1.38681,-0.567725,-0.574758,-0.489863,0.267819,-0.274569,0.733549,-0.880853,0.41275,-1.08498,-0.729013,-0.0793439,-1.25712,-0.481089,-0.621836,-1.04299,0.656887,0.0977268,-0.435307,-0.344582,-0.0391486,-1.13706,-0.716557,0.377967,-1.27439,-0.703948,-0.812488,-0.680605,0.0248,-0.706885,-0.974267,-0.261101,-1.60718,-0.859773,-1.94083,-1.2749,-0.48578,-0.925047,-0.0401765,-1.97905,-0.118251,-1.97189,-1.15814,0.519826,0.77853,0.618005,0.650636,0.739426,0.341439,0.475588,0.60714,0.585303,0.509786,0.757139,0.671848,0.406617,0.781493,0.669063,0.692639,0.663874,0.4938,0.669713,0.725969,0.564907,0.83302,0.702613,0.874443,0.781581,0.619112,0.716069,0.510043,0.878579,0.529528,0.877814,0.760995
