# 0.167588, 0.0995757, 0.0870805, 0.0870888, 0.0133486, 0.00626059, 0.148095, 0.0199517, 0.213539, 0.198494, 0.193312, 0.21947, 0.194355, 0.208643, 0.207297, 0.21752, 0.197412, 0.193322, 0.186417, 0.194589, 0.186859, 0.181208, 0.199885, 0.199166, 0.190209, 0.189518, 0.190132, 0.191845, 0.181763, 0.189714, 0.210391, 0.20443, 0.188611, 0.205077, 0.196623, 0.196618, 0.179759, 0.186031, 0.180885, 0.19002, 0.218338, 0.642953, 0.218325, 0.219887, 0.219608, 0.220039, 0.218811, 0.21884, 0.219511, 0.220592, 0.220287, 0.218714, 0.219589, 0.22048, 0.220089, 0.219855, 0.220802, 0.218896, 0.220372, 0.220336, 0.220746, 0.220484, 0.219258, 0.218537, 0.220858, 0.220348, 0.220711, 0.219548, 0.219288, 0.219482, 0.221283, 0.219387, 0.219508, 0.219699
90.1947,0.889249,0.00313476,8,511,0,-58.1308,-1.03811,0.0586549,0.190477,-0.239024,-0.245854,0.204194,0.0507779,0.398309,-0.687733,-0.448656,-0.134213,0.253622,0.20374,0.588592,0.486199,-0.12734,-0.141171,0.142457,0.0448815,-0.592542,0.692717,-0.0939462,-0.375588,0.709781,-0.12293,0.309959,-0.208202,-0.707653,-0.0545775,-0.875533,-0.214661,-0.751292,-0.335361,0.355408,0.136784,0.566939,-0.19985,1.07871,-0.636455,0.171735,-0.0493346,0.0113728,-0.0516454,-0.0300267,-0.0201648,-0.0577612,-0.0266637,-0.0451767,-0.0372264,-0.0345568,-0.0381452,-0.0445261,-0.0489846,-0.0586856,-0.036232,-0.0435536,-0.0464739,-0.0485056,-0.0422447,-0.0525436,-0.0436805,-0.0481139,-0.0475161,-0.0381951,-0.0633928,-0.0404485,-0.04788,-0.057223,-0.0443819,-0.0461425,-0.040743,-0.0275861,-0.0381175,-0.0480721,-0.543141,-0.698572,-0.440364,-0.374632,-0.530832,0.706997,-0.472601,-0.156892,-0.327125,-0.0134471,-0.619575,-0.988843,0.284144,-0.612702,-0.990646,-0.223516,-0.715664,-0.0284985,-0.941167,-0.86195,-0.5533,-1.5245,-1.14675,-2.29439,-1.54791,-0.991218,-0.543315,-0.183276,-1.43858,0.314616,-1.75499,-0.686372
102.65,0.986694,0.00313476,11,3583,0,-73.4312,-0.368141,0.0665913,0.136094,-0.152649,-0.267052,0.126032,-0.0252147,0.528893,-0.743675,-0.8548,-0.258284,0.0661795,0.103162,0.629277,0.201765,-0.0929002,-0.174611,0.28271,-0.28179,-0.577332,0.897817,-0.473292,0.157527,0.00965895,-0.20389,0.433014,-0.516829,-0.731157,-0.100198,-1.04957,-0.471475,-0.585167,-0.649806,0.104051,0.00836847,0.44376,-0.734164,0.752201,-0.613411,0.0224559,-0.447973,0.0109473,-0.429361,-0.456124,-0.461934,-0.459398,-0.437999,-0.450641,-0.45535,-0.444948,-0.442383,-0.439528,-0.449892,-0.442568,-0.442858,-0.439243,-0.467736,-0.465881,-0.436982,-0.449846,-0.44105,-0.451107,-0.451661,-0.433717,-0.438614,-0.443049,-0.442876,-0.45962,-0.454219,-0.444882,-0.446652,-0.46403,-0.44971,-0.430664,-0.11156,-0.55544,-0.115776,0.146116,-0.0281549,1.13718,-0.0773436,0.445823,0.0984581,0.58842,-0.336946,-0.532746,0.951155,-0.539636,-0.109191,-0.411201,-0.254824,0.562512,-0.720085,-0.497386,-0.144782,-1.25735,-0.71323,-1.49061,-1.19621,-0.492219,-0.246977,0.112254,-1.40478,0.501386,-1.15346,-0.234709
86.9551,0.998703,0.00313476,10,1535,0,-54.0791,-0.396917,0.27024,0.826867,0.222395,-0.460195,0.0669864,-0.621219,0.529467,-1.43069,-1.07482,-0.154957,-0.398468,-0.172547,0.364212,0.215142,-0.858033,-0.365873,-0.135701,-0.777656,-0.493258,0.0253542,-1.07726,-0.249536,0.194087,-1.0183,-0.236436,-0.855827,-1.32309,-0.585409,-1.377,-1.11249,-0.350795,-0.485749,-0.680189,0.0414703,0.25286,-0.428903,0.673668,-0.65762,-0.856625,-0.36782,0.0139587,-0.380427,-0.360468,-0.354954,-0.377397,-0.35772,-0.379095,-0.362866,-0.366411,-0.367421,-0.360347,-0.377206,-0.368303,-0.377291,-0.373338,-0.342034,-0.341297,-0.363856,-0.35231,-0.371481,-0.390788,-0.372487,-0.384323,-0.371124,-0.384911,-0.37574,-0.361969,-0.36242,-0.357615,-0.37003,-0.365298,-0.384437,-0.382371,-0.399032,-0.466376,0.0329921,0.132248,-0.156069,1.03163,0.127134,0.162891,0.047066,0.333485,-0.629934,-0.474052,0.646696,-0.662163,-0.329924,0.148469,-0.426446,0.51615,-0.526462,-0.541016,-0.13281,-1.20564,-0.956361,-1.33837,-0.854602,-0.984784,-0.276417,-0.196272,-1.162,0.513784,-1.16573,-0.877253
86.257,0.999829,0.00313476,9,511,0,-54.9202,-0.82693,0.156456,0.183214,-0.111687,-0.228308,0.384634,-0.18256,0.448694,-1.25293,-0.542409,-0.557822,0.192114,0.0507147,0.0694083,0.821414,-0.495678,-0.276674,-0.208957,-0.308012,-0.911484,0.74015,-0.319241,-0.2918,0.353518,-0.148651,0.334796,-0.343935,-1.06934,-0.316042,-1.12671,-0.283598,-0.461935,-0.161312,0.300805,-0.674868,-0.30651,-0.565384,0.669428,-0.954923,-0.296243,-0.51153,0.0134042,-0.517568,-0.52089,-0.511546,-0.494021,-0.498907,-0.486991,-0.519134,-0.508314,-0.523295,-0.504838,-0.523087,-0.505352,-0.516606,-0.5159,-0.490945,-0.478938,-0.498801,-0.505885,-0.512144,-0.535705,-0.529099,-0.523994,-0.518103,-0.540151,-0.516824,-0.518303,-0.499084,-0.498199,-0.506811,-0.516593,-0.518015,-0.53512,-0.294536,-0.145379,-0.0180015,-0.15222,-0.197337,1.1985,0.170124,0.10599,0.374767,0.470389,-0.490951,-0.455379,0.894189,-0.267521,-0.134497,-0.174732,-0.360643,0.553947,-0.68615,-0.484158,-0.245719,-1.19591,-0.706776,-1.45252,-0.844938,-0.702343,-0.279004,0.0242423,-1.07831,0.792278,-1.35623,-0.455709
91.3824,0.965185,0.00313476,9,511,0,-55.969,-0.694873,0.352825,0.298276,-0.0792078,-0.17865,0.394757,-0.377301,0.597074,-1.15555,-0.985818,-0.801495,0.655569,-0.310041,0.0144841,0.45466,-0.340431,-0.483125,-0.349509,-0.176504,-1.15651,0.509781,-0.852037,-0.539794,0.242721,-0.241415,0.41534,-0.24032,-1.38812,-0.362914,-1.62681,-0.292049,-0.696009,-0.323369,0.124952,-0.648646,-0.299215,-0.816134,0.193405,-1.2258,-0.482694,-0.553492,0.0103415,-0.551442,-0.573882,-0.545582,-0.550253,-0.575881,-0.546679,-0.538798,-0.557395,-0.533946,-0.555835,-0.558635,-0.562005,-0.544242,-0.557579,-0.556315,-0.561217,-0.549373,-0.56441,-0.54473,-0.557613,-0.54114,-0.545956,-0.561616,-0.561596,-0.565242,-0.55875,-0.558721,-0.537183,-0.553242,-0.544377,-0.562046,-0.5583,0.0583358,-0.304986,0.0848526,0.568724,-0.227764,1.45572,0.127623,0.50053,0.490565,0.646017,-0.0432769,-0.335667,0.924988,-0.516894,-0.0282497,0.0302589,-0.206407,0.881497,-0.307212,-0.541762,-0.0132132,-1.38629,-0.569019,-1.41697,-0.804137,-0.699623,-0.00337218,0.295108,-1.06955,0.531264,-1.39187,-0.459528
97.7152,0.965713,0.00313476,9,511,0,-56.5126,0.549391,0.227192,0.10026,-0.265706,-0.255833,0.0341399,-0.743026,0.486755,-1.41419,-1.31257,-0.881133,-1.05774,-0.823209,0.307173,-0.463223,-0.977115,-0.437089,-0.748927,-0.948889,-1.21716,0.267677,-0.992636,-0.697635,-0.49491,-0.911161,0.204912,-0.845321,-1.35239,-0.697194,-1.92899,-1.04224,-1.06882,-1.10621,-0.729945,-0.359428,-0.101251,-0.963347,0.236402,-1.04322,-0.7512,-0.641447,0.00802881,-0.641539,-0.626216,-0.651948,-0.645681,-0.623494,-0.648262,-0.653298,-0.645894,-0.661008,-0.640035,-0.639698,-0.635652,-0.653386,-0.64496,-0.643054,-0.640601,-0.650018,-0.636599,-0.651039,-0.636322,-0.642812,-0.630363,-0.641465,-0.638865,-0.632384,-0.643707,-0.652935,-0.641046,-0.64566,-0.636096,-0.621183,-0.648215,-0.00296031,-0.133517,0.0610597,0.0842998,0.0298578,1.51281,0.334858,0.431248,0.630181,0.349613,-0.0228608,-0.368773,1.01753,-0.357439,-0.340991,-0.112738,-0.174603,1.02773,-0.254686,-0.516284,-0.0411507,-1.42929,-0.577839,-1.24022,-0.933661,-0.51857,-0.16784,0.0173754,-0.996385,0.518927,-0.951178,-0.38816
97.1354,0.527945,0.00313476,9,1023,0,-73.8848,0.60713,0.136795,0.0236979,-0.348023,-0.249493,0.0768375,-0.709437,0.452542,-1.64499,-1.28871,-0.936144,-0.561192,-0.957208,0.454983,-0.300402,-0.90143,-0.583797,-0.616993,-1.15804,-1.19498,0.138471,-0.983556,-0.603473,-0.374099,-0.7903,0.0696628,-1.00185,-1.24067,-0.618298,-1.96051,-1.03211,-1.28713,-1.01351,-0.709027,-0.250081,-0.307038,-0.843998,0.362112,-1.17565,-0.634757,-0.675424,0.0108166,-0.683233,-0.677078,-0.668883,-0.672297,-0.689098,-0.675159,-0.670896,-0.668872,-0.657809,-0.66384,-0.649223,-0.671829,-0.664811,-0.669649,-0.672462,-0.668978,-0.676903,-0.679582,-0.674819,-0.673213,-0.679916,-0.674371,-0.65834,-0.667332,-0.6754,-0.674041,-0.684959,-0.682654,-0.683872,-0.666561,-0.687623,-0.658766,-0.151511,-0.0652046,0.0999179,0.539136,-0.0951517,1.79151,0.464488,0.545705,0.574242,0.57154,-0.224827,-0.2504,0.954103,-0.279737,-0.12776,0.0394217,-0.0311753,0.956449,-0.385033,-0.297374,0.105851,-1.38883,-0.553224,-1.4283,-0.819238,-0.520439,0.0933847,-0.0347258,-0.806679,0.750718,-1.01636,-0.211175
97.9732,0.835476,0.00313476,10,1535,0,-62.9496,0.0528506,0.534301,0.470992,-0.0767001,-0.290066,0.0695961,-0.560923,0.52095,-1.61324,-1.52438,-0.744953,-0.645582,-0.791722,0.357567,-0.300783,-1.03642,-0.581866,-0.690948,-1.21976,-1.01838,0.245862,-0.954055,-0.53944,-0.348891,-0.721581,-0.0478384,-0.885099,-1.30999,-0.596933,-1.87627,-0.929939,-1.17294,-0.987279,-0.391351,0.052761,0.120845,-0.509306,0.587421,-0.929442,-0.575108,-0.547932,0.0103988,-0.536139,-0.541663,-0.552917,-0.542597,-0.554771,-0.540918,-0.56996,-0.539305,-0.562431,-0.546654,-0.548805,-0.546492,-0.546755,-0.549453,-0.529017,-0.5557,-0.552855,-0.53569,-0.541748,-0.563529,-0.537257,-0.54339,-0.553335,-0.542545,-0.544728,-0.524104,-0.553323,-0.54716,-0.544361,-0.552078,-0.545713,-0.535197,-0.213855,-0.419131,0.122632,0.355932,-0.0869648,1.55474,0.310743,0.328823,0.427532,0.353905,-0.432273,-0.257155,0.945089,-0.384824,-0.255148,-0.0974306,-0.0683147,0.734113,-0.397282,-0.482082,-0.00406648,-1.46067,-0.718004,-1.68189,-1.10624,-0.497186,0.0480423,0.0334012,-0.830484,0.65492,-1.10881,-0.447209
92.6519,0.953809,0.00313476,9,511,0,-52.0757,0.743238,0.106235,0.165458,-0.354621,-0.149087,0.0245794,-0.824462,0.488204,-1.22411,-1.63489,-0.563204,-0.987697,-0.594517,-0.0657144,-0.41207,-0.708245,-0.412427,-0.546486,-1.28825,-1.31668,0.0296836,-1.28964,-0.937074,-0.777132,-1.11624,-0.324808,-1.20119,-1.33156,-0.858063,-1.84482,-1.36777,-1.27626,-1.57192,-0.957416,-0.815979,0.0291793,-1.10726,0.239394,-1.28475,-0.678655,-0.583176,0.0140783,-0.597835,-0.594567,-0.57385,-0.587446,-0.590441,-0.599362,-0.570184,-0.569696,-0.583956,-0.589101,-0.579401,-0.58483,-0.580552,-0.581063,-0.582461,-0.576157,-0.580263,-0.570042,-0.568114,-0.580486,-0.580673,-0.590404,-0.573553,-0.586117,-0.57781,-0.588593,-0.576195,-0.580077,-0.555615,-0.575102,-0.573785,-0.586378,0.00925599,-0.541507,0.396831,0.0747474,0.304211,1.05253,0.449931,0.518766,0.620497,0.50466,-0.347001,-0.41131,1.00614,-0.380001,-0.185075,-0.0196248,-0.152214,0.694166,-0.322205,-0.300152,0.0637268,-1.01414,-0.869158,-1.14817,-1.24338,-0.610939,-0.462294,0.340346,-0.893846,0.641388,-0.998445,-0.234425
71.6737,0.9995,0.00313476,9,511,0,-38.6269,0.63837,0.177567,0.116543,-0.0641502,-0.312535,-0.0354572,-0.671669,0.665654,-1.32228,-1.74817,-0.360813,-1.05922,-0.635748,0.190028,-0.341291,-0.789616,-0.278311,-0.521224,-1.16963,-1.07716,0.281898,-1.13519,-0.434228,-0.397005,-0.911932,-0.0141067,-1.03145,-1.0842,-0.777691,-1.66961,-1.62348,-1.15019,-1.70893,-1.06477,-0.684797,0.171433,-1.21249,0.382142,-1.33866,-0.646176,-0.61108,0.0142733,-0.615831,-0.607377,-0.553852,-0.585368,-0.630834,-0.622515,-0.599938,-0.595666,-0.614366,-0.598916,-0.606319,-0.6109,-0.63575,-0.581831,-0.616208,-0.60878,-0.637823,-0.601246,-0.608515,-0.611991,-0.626322,-0.610093,-0.628053,-0.600896,-0.619668,-0.612233,-0.608032,-0.609065,-0.604282,-0.603683,-0.610327,-0.609592,0.0374732,-0.59489,0.425948,0.203171,0.196461,1.22146,0.500908,0.643797,0.661248,0.456535,-0.248289,-0.405,1.00489,-0.552258,-0.268754,-0.046018,-0.128015,0.798019,-0.425794,-0.333001,-0.169296,-1.25222,-0.905654,-1.20909,-1.34763,-0.578887,-0.531741,0.235356,-1.17952,0.723454,-1.15289,-0.129342
81.0008,0.994374,0.00313476,9,511,0,-37.924,0.730543,0.129621,0.217406,-0.208409,-0.165047,-0.0208981,-0.903513,0.642001,-1.09479,-1.09569,-0.864395,-0.832991,-1.03067,0.228452,-0.483316,-0.569753,-0.279475,-0.478165,-1.27575,-1.15679,0.408044,-1.04894,-0.446315,-0.783662,-0.900075,-0.25978,-1.40414,-1.31133,-0.659566,-1.95504,-1.17601,-1.56016,-1.01825,-1.28522,-0.330488,-0.0973007,-1.10496,0.114259,-1.08161,-0.936199,-0.625424,0.011378,-0.61856,-0.612568,-0.624365,-0.644383,-0.648403,-0.633498,-0.628256,-0.619632,-0.613108,-0.632239,-0.629761,-0.632029,-0.630373,-0.630631,-0.632303,-0.617539,-0.648447,-0.645911,-0.636071,-0.627463,-0.61256,-0.621353,-0.617088,-0.644051,-0.635848,-0.627849,-0.645924,-0.638806,-0.63483,-0.611923,-0.635592,-0.609467,0.0460441,-0.0617209,-0.026159,0.262946,-0.164087,1.19373,0.390717,0.612149,0.639454,0.460936,-0.362093,-0.379073,1.33479,-0.196165,0.183836,-0.051196,0.0610185,0.714037,-0.537185,-0.371863,0.206662,-1.18967,-0.580211,-1.37455,-0.610731,-0.809736,-0.0394615,0.146655,-0.873002,0.506875,-0.768956,-0.448717
74.5438,0.99904,0.00313476,9,511,0,-35.002,0.586179,0.425913,0.395697,-0.152138,-0.0827236,-0.0633208,-0.822028,0.585696,-0.858284,-1.56489,-0.482645,-1.0859,-0.752746,0.424895,-0.768937,-0.251614,-0.312153,-0.322909,-1.25864,-1.22253,0.0295705,-1.2306,-0.587743,-0.488265,-1.26145,-0.236599,-1.25492,-1.44414,-0.617809,-1.72956,-1.26201,-1.63121,-1.23843,-0.960083,-0.180112,-0.254919,-1.37446,0.359361,-1.10826,-0.628128,-0.581204,0.0142726,-0.595059,-0.59911,-0.586223,-0.572604,-0.580996,-0.590945,-0.575638,-0.595834,-0.612115,-0.591489,-0.582916,-0.586621,-0.582675,-0.576362,-0.560731,-0.591202,-0.582923,-0.559927,-0.569533,-0.573252,-0.591916,-0.58956,-0.600178,-0.555731,-0.560373,-0.574277,-0.563222,-0.59712,-0.590205,-0.592136,-0.56277,-0.600206,0.135943,-0.571383,0.359918,0.044362,0.209717,1.27828,0.250107,0.816044,0.570853,0.570209,-0.272586,-0.410295,0.895127,-0.40212,0.0763094,0.332762,-0.325832,0.652549,-0.366487,-0.625051,0.217414,-0.944895,-0.843892,-1.41868,-0.914683,-0.549424,-0.0732907,-0.171689,-1.19156,0.569947,-0.884907,-0.317148
85.6282,0.992317,0.00313476,9,511,0,-52.7313,0.124932,0.52575,0.428275,0.0146136,-0.186802,0.000202633,-0.711076,0.544467,-1.01019,-1.5603,-0.847607,-0.990092,-0.640542,0.225535,-0.402008,-0.513094,-0.441021,-0.345915,-1.2419,-1.13785,0.0926326,-1.14904,-0.538485,-0.372276,-1.10987,-0.281731,-1.02322,-1.29437,-0.678942,-1.46868,-0.973778,-1.32947,-1.25613,-0.799986,-0.310147,-0.206984,-1.15528,0.464835,-1.21482,-0.627285,-0.391256,0.013781,-0.407652,-0.427516,-0.397469,-0.40491,-0.395923,-0.396424,-0.423922,-0.413844,-0.412177,-0.384137,-0.401002,-0.39482,-0.401622,-0.398397,-0.379173,-0.38483,-0.41507,-0.395025,-0.408709,-0.409063,-0.395791,-0.384713,-0.40981,-0.398551,-0.393449,-0.400579,-0.381784,-0.400627,-0.381546,-0.407393,-0.392547,-0.375247,0.0297209,-0.665194,-0.150177,-0.0725611,0.0412615,1.0906,0.264371,0.549444,0.347737,0.465675,-0.506827,-0.508913,0.669553,-0.655841,-0.273399,-0.0390994,-0.517929,0.348464,-0.53783,-0.679194,-0.170518,-1.07442,-0.727005,-1.54694,-1.22245,-0.713239,-0.33675,-0.286861,-1.29645,0.529358,-1.26466,-0.479248
85.7788,0.998446,0.00313476,9,511,0,-45.7181,0.260241,0.408105,0.226544,0.0810586,-0.19392,0.052348,-0.889482,0.501456,-1.29259,-1.68183,-1.04484,-0.918938,-0.882234,-0.0353377,-0.555054,-0.686608,-0.845262,-0.614799,-1.11564,-1.25669,0.122108,-1.18643,-0.876112,-0.346107,-0.927211,-0.305888,-0.978327,-1.27759,-0.949148,-1.69673,-1.14137,-1.53703,-1.23651,-0.847586,-0.743817,-0.236228,-1.24449,0.0936812,-1.84435,-0.886286,-0.41371,0.0194204,-0.402174,-0.432581,-0.425466,-0.432952,-0.423431,-0.43214,-0.431605,-0.419538,-0.414201,-0.399633,-0.408041,-0.410933,-0.38561,-0.39499,-0.40196,-0.39587,-0.401087,-0.407497,-0.395963,-0.410063,-0.406682,-0.407791,-0.436502,-0.405338,-0.3567,-0.405974,-0.424569,-0.422113,-0.419404,-0.407875,-0.41808,-0.399527,-0.063774,-0.655468,-0.171554,0.0264256,-0.129443,1.06411,0.129587,0.513564,0.122835,0.377,-0.307545,-0.45451,0.737785,-0.657661,-0.532014,-0.0355994,-0.348081,0.365093,-0.509806,-0.570062,-0.404577,-1.27067,-0.636616,-1.51422,-0.952982,-0.561097,-0.366446,0.0858388,-1.09033,0.513512,-1.59537,-0.431895
73.5324,0.968934,0.00313476,9,511,0,-36.183,0.660085,-0.356872,-0.453508,-0.293819,-0.352984,0.131011,-0.773437,0.620857,-1.60034,-1.5029,-0.646298,-0.475216,-0.57046,-0.312758,-0.282807,-0.936225,-0.585143,-0.476422,-1.17829,-1.32194,0.417398,-0.718279,-0.173049,-0.339673,-0.714284,0.017169,-0.97101,-1.12754,-0.4154,-1.45126,-1.40239,-1.13616,-1.14631,-0.809403,-0.976087,-0.638566,-0.97332,-0.0233564,-1.2066,-1.12381,-0.519439,0.0225289,-0.533468,-0.511851,-0.51979,-0.524593,-0.536319,-0.509954,-0.482819,-0.550654,-0.545844,-0.538466,-0.484477,-0.496929,-0.530623,-0.545816,-0.520398,-0.527354,-0.521136,-0.526699,-0.516529,-0.517063,-0.504871,-0.542488,-0.492938,-0.549105,-0.553712,-0.545144,-0.533977,-0.514191,-0.500764,-0.520722,-0.513194,-0.525811,-0.169749,-0.476569,0.137134,0.332238,-0.0778128,0.918073,0.0500666,0.406495,0.370864,0.522729,-0.584973,-0.667939,0.930039,-0.363831,-0.119026,-0.418242,-0.303891,0.630479,-0.761955,-0.411978,-0.0321898,-1.28377,-0.702873,-1.3139,-0.84947,-0.542907,-0.401264,-0.164411,-0.876238,0.59303,-0.936939,-0.480242
70.1056,0.99993,0.00313476,9,511,0,-34.032,0.734734,-0.324863,-0.407821,-0.388457,-0.400443,0.0707517,-0.72669,0.623879,-1.75448,-1.68791,-0.70994,-0.536822,-0.559019,0.0947789,0.0631243,-1.09521,-0.474533,-0.620453,-1.01577,-1.04459,0.374247,-0.842387,-0.305263,-0.210885,-0.655333,-0.449622,-0.700429,-1.04256,-0.323285,-1.34523,-1.33655,-1.05009,-1.35188,-0.89353,-0.523436,-0.178953,-1.52761,0.138413,-1.39935,-0.716837,-0.478424,0.0188001,-0.497124,-0.488181,-0.479388,-0.48704,-0.494132,-0.483461,-0.453961,-0.511424,-0.509599,-0.503791,-0.444535,-0.467108,-0.490598,-0.499036,-0.481907,-0.483765,-0.474621,-0.503868,-0.46996,-0.475809,-0.464717,-0.489621,-0.46712,-0.484689,-0.504785,-0.522675,-0.499539,-0.488753,-0.474782,-0.491176,-0.493672,-0.472404,-0.29928,-0.613442,0.0110942,0.445085,-0.0121179,1.24549,0.506645,0.338184,0.442278,0.345303,-0.354667,-0.470384,0.892628,-0.503469,-0.385036,-0.285329,-0.175075,0.182962,-0.448577,-0.371858,0.0482624,-1.2184,-0.690099,-1.39883,-1.16224,-0.660437,-0.252058,-0.0217783,-1.64245,0.534817,-1.31842,-0.211723
74.7113,0.99966,0.00313476,9,511,0,-37.4709,-0.0473374,0.474864,0.123182,-0.343658,-0.0953166,0.18714,-0.408689,0.38985,-0.973913,-1.03518,-0.928145,-0.0273078,-0.195968,0.172008,0.0992717,-0.277807,-0.397378,-0.43561,-0.86014,-1.18878,0.521884,-0.532415,-0.728397,-0.118318,-0.371618,0.143868,-0.31538,-0.678617,-0.304482,-1.29323,-0.392281,-0.888927,-0.5491,0.106316,-0.508329,0.0190958,-0.745324,0.602989,-0.952297,0.0552992,-0.775995,0.0181178,-0.770694,-0.803148,-0.821312,-0.758156,-0.803289,-0.787972,-0.764619,-0.748291,-0.727919,-0.753062,-0.748013,-0.76633,-0.800148,-0.767498,-0.775631,-0.749576,-0.770227,-0.804577,-0.773048,-0.773875,-0.763922,-0.781219,-0.790212,-0.778101,-0.811658,-0.797849,-0.766597,-0.768288,-0.765241,-0.783672,-0.794761,-0.761983,0.213328,-0.108863,0.0843455,0.536379,0.434474,1.45707,0.534807,0.733944,0.661712,0.63513,-0.202514,-0.211241,0.983903,-0.113114,-0.238456,0.0322927,-0.0889726,0.633071,-0.087102,-0.0100414,0.122586,-0.924414,-0.541527,-1.27506,-0.80708,-0.311621,-0.235955,0.264286,-0.905481,0.734823,-1.06585,0.0427101
64.8146,0.973872,0.00313476,9,1023,0,-40.1683,-0.00958114,0.334367,0.206895,-0.194686,-0.117511,0.14544,-0.445131,0.509129,-0.951794,-1.0174,-0.511682,-0.265107,-0.145234,0.190139,0.0104605,-0.52731,-0.337543,-0.445121,-0.701839,-0.784182,0.520608,-0.616225,-0.341445,0.0422907,-0.448196,-0.098874,-0.662964,-0.825442,-0.503591,-1.38584,-0.710367,-0.950728,-0.817264,-0.221391,-0.261742,0.389452,-0.782661,0.682894,-1.01371,-0.205319,-0.7302,0.0335606,-0.737275,-0.687445,-0.658218,-0.743032,-0.706059,-0.723566,-0.723467,-0.772542,-0.802973,-0.732601,-0.751033,-0.745549,-0.683042,-0.76306,-0.718109,-0.72097,-0.718882,-0.688634,-0.717189,-0.746772,-0.745316,-0.707559,-0.74369,-0.69824,-0.689712,-0.722818,-0.739325,-0.735146,-0.743312,-0.714526,-0.721561,-0.708562,0.0537802,-0.248227,0.27845,0.227545,0.344442,1.23104,0.345121,0.347187,0.51004,0.416825,-0.17865,-0.0371387,1.02346,-0.166033,0.110559,0.246503,-0.0812043,0.437495,-0.362999,-0.153207,-0.0438237,-0.997884,-0.701868,-1.23427,-0.942818,-0.458872,0.010723,0.628404,-0.87289,0.86737,-1.04649,-0.113618
62.9589,0.996149,0.00313476,9,511,0,-37.8328,-0.0486564,0.476502,0.177797,-0.0394685,-0.171468,0.0961653,-0.354507,0.519412,-0.834751,-1.00278,-0.605638,-0.184392,-0.230516,0.133262,0.0152752,-0.332966,-0.331465,-0.222332,-0.7427,-0.893714,0.605737,-0.501389,-0.168178,0.0104149,-0.188122,0.687899,-0.50502,-0.571973,-0.38441,-1.21439,-0.724853,-0.764849,-0.721087,-0.383128,-0.239131,0.0402947,-0.6768,0.727202,-0.958612,-0.496405,-0.684807,0.0373301,-0.653492,-0.762466,-0.697188,-0.662093,-0.719256,-0.689093,-0.676209,-0.627069,-0.675153,-0.68872,-0.672954,-0.759578,-0.687128,-0.695463,-0.634814,-0.665177,-0.73463,-0.649492,-0.716273,-0.749596,-0.628593,-0.700706,-0.676924,-0.673832,-0.661977,-0.692715,-0.708813,-0.67744,-0.676309,-0.639,-0.66996,-0.686165,0.23831,-0.158617,0.153056,0.488398,0.321876,1.14181,0.45753,0.664887,0.51106,0.641151,-0.141407,-0.197894,0.948602,-0.235369,-0.0155704,0.0335656,0.0725503,1.07967,-0.342151,-0.0980133,-0.104418,-1.03919,-0.618573,-1.08471,-0.810413,-0.519718,-0.095848,0.134676,-0.830636,0.858151,-1.02862,-0.384777
59.8289,0.99804,0.00313476,9,511,0,-28.583,-0.062907,0.369071,0.113383,-0.176103,-0.241648,0.133208,-0.289601,0.510367,-1.06444,-1.11833,-0.507103,-0.19215,-0.22068,0.28475,0.0983896,-0.442472,-0.281428,-0.172284,-0.651235,-1.00733,0.600459,-0.494721,-0.342228,0.310502,-0.401503,0.576878,-0.357004,-0.702864,-0.270907,-1.17409,-0.623739,-0.506418,-0.616475,-0.108144,-0.44896,0.451526,-0.717006,0.710868,-0.709904,-0.354487,-0.718699,0.0379612,-0.681082,-0.782852,-0.711889,-0.658364,-0.766318,-0.662939,-0.694769,-0.664427,-0.723137,-0.711714,-0.615035,-0.674679,-0.715049,-0.738039,-0.676861,-0.680639,-0.685019,-0.728012,-0.810405,-0.715652,-0.738939,-0.771053,-0.738835,-0.720101,-0.742356,-0.687191,-0.705506,-0.66922,-0.706123,-0.714304,-0.730235,-0.743115,0.144067,-0.230085,0.258373,0.459211,0.258688,1.40003,0.424859,0.662364,0.60219,0.74087,-0.102951,-0.330464,0.947502,-0.255975,-0.26563,0.209291,-0.167978,0.992837,-0.261312,-0.173386,-0.0124704,-1.06334,-0.591093,-1.07433,-0.859494,-0.415454,-0.371115,0.460454,-1.05326,0.773646,-0.928012,-0.316619
