# 0.147558, 0.102459, 0.0890595, 0.113047, 0.0197102, 0.00960475, 0.16151, 0.63398, 0.570155, 0.450372, 0.504648, 0.632093, 0.539317, 0.69265, 0.663015, 0.469916, 0.498815, 0.650573, 0.511229, 0.521155, 0.40383, 0.485174, 0.465113, 0.417143, 0.562237, 0.478296, 0.478233, 0.494474, 0.43757, 0.46199, 0.562769, 0.882486, 0.623733, 0.671332, 0.745889, 0.687857, 0.439512, 0.516392, 0.457742, 0.497198, 0.0178551, 0.020765, 0.0201534, 0.0193491, 0.0198507, 0.020173, 0.0157374, 0.0183886, 0.0211551, 0.0201345, 0.0162599, 0.0172846, 0.0187041, 0.0175172, 0.0190362, 0.0185511, 0.0163752, 0.0233177, 0.0198161, 0.0218611, 0.0182352, 0.0234661, 0.0231498, 0.0217257, 0.019984, 0.0213046, 0.0179278, 0.0242394, 0.0215339, 0.0185758, 0.0217854, 0.0200541, 0.725601
-43.6824,0.83994,0.0986047,5,31,0,68.6213,-0.446392,0.138066,-0.134427,-0.128967,-0.277631,0.0226716,-0.188603,0.159254,-0.461975,-1.80967,1.49185,-0.707352,0.943769,1.1265,-0.674053,1.27194,-0.355795,1.41961,-0.778086,0.640203,-0.849095,-0.836006,0.609127,1.06976,0.477245,-1.49799,-0.240967,-1.94676,-0.549162,-0.449716,0.863646,-1.2991,0.0228834,0.0396874,-0.661204,1.58567,0.381327,0.664161,-0.10507,-0.632457,0.721309,0.0135254,0.387973,-1.16328,-0.581835,0.565584,-0.909811,-0.0111711,0.4434,0.472153,-0.387006,0.90898,-0.943142,-0.565442,-0.566543,-0.87746,-1.45972,-0.555779,-0.878679,-0.421633,-0.606737,-0.689487,-1.54272,-2.10785,-1.81037,-1.93015,-0.176989,-0.0333977,-0.966288,-0.76853,-0.783503,-1.43106,0.682488,-0.0599833,-0.583782,-0.0703663,-0.51335,0.215416,-0.132669,-0.351401,0.234702,-0.148191,-0.269433,-0.308194,-0.0782053,-0.787805,-0.907329,-0.784363,-0.686274,-1.03209,-0.633502,-0.791955,-0.859556,-0.902871,-1.05193,-0.748675,-0.93027,-1.13197,-1.15197,-1.14404,-0.485289,-0.883201,-0.726855,-0.785464,-1.37237,-0.262175,-0.476801,0.0489799,-0.301252,-0.038304,-0.00920288,-0.295949,0.0139587,-0.245265,0.0374764,-0.312517,-0.0866481,-0.323825,-0.321741,-0.0915973,-0.0182401,-0.1126,-0.427165,-0.226978,-0.498634,-0.27606,-0.260223,-0.0510639,-0.395491,-0.184959,-0.182283,-0.293903,0.0639211,-0.127875,-0.0828327,-0.205336,-0.289325
-51.9901,0.994205,0.0986047,6,63,0,87.7032,-0.103402,0.582726,-0.0182,-0.548741,0.132646,0.107101,-0.63823,0.229022,1.68245,1.46388,0.625248,-1.00627,1.38952,-0.387676,-0.568147,0.279482,-0.890106,-0.144028,-2.01798,0.109638,-0.469777,0.520841,0.101777,-1.14006,-2.07164,0.691516,-0.130282,0.231517,1.16061,0.802082,1.8172,-0.346121,-1.58953,-2.56469,0.0586406,1.80682,-1.07071,2.03855,1.27581,-0.27697,0.859661,-0.0433054,0.312942,-1.07593,-0.319696,0.449798,-0.935791,0.00969074,0.430906,0.185888,-0.44745,0.649933,-0.784305,-0.437659,-0.564069,-1.09098,-1.414,-0.530896,-0.79363,0.000466429,-0.418332,-0.66159,-1.63753,-2.291,-1.89173,-2.04319,0.132481,-0.155089,-1.19244,-0.355333,-0.903879,-0.922786,0.55281,0.336298,0.433955,0.129866,-0.199472,0.244593,-0.336013,-0.056041,-0.111808,-0.320583,-0.0746345,-0.534577,0.186592,-0.687377,-0.284469,-0.565103,-0.62546,-0.954538,-0.544512,-0.443438,-0.576004,-0.118254,-0.121582,-0.697853,-1.38903,-1.47684,-1.21761,-0.909794,-0.535265,-1.0958,-0.554828,-0.642105,-0.63951,-0.252913,-0.30297,-0.495034,-0.868687,-0.319999,-0.727016,-0.768347,-0.574222,-0.842083,-0.671215,-1.10039,-0.61312,-0.745819,-0.518946,-0.61492,-0.899327,-1.11268,-0.479858,-0.668067,-0.585207,-0.372426,-0.454535,-0.222053,-0.717499,-1.00227,-1.2256,-0.6248,-0.224428,-0.883445,-0.171357,-0.34604,-0.701662
-36.1659,0.902325,0.0986047,5,63,0,70.7249,-1.12745,0.566254,0.242844,0.0570474,-0.470646,0.180475,-0.194617,0.398985,-1.31617,-1.47011,0.899105,-1.56554,-1.65135,0.511178,-1.72996,-0.675459,0.538768,2.24315,-1.2654,-0.425918,0.188598,-1.36537,0.382591,-0.433826,-0.979501,-0.413728,-0.55358,-0.0265196,0.0927092,0.791134,0.378989,-2.40907,-0.610086,-0.171898,0.981533,1.99109,0.884747,-0.0304909,-1.26581,-0.00624325,0.638372,-0.232731,0.392137,-1.08651,-0.458314,0.463211,-0.702417,0.0738092,0.171989,0.46944,-0.423725,0.562632,-0.895919,-0.564391,-0.60949,-0.929037,-1.57756,-0.274091,-0.976409,-0.241009,-0.621649,-0.641688,-1.62595,-2.20819,-1.93447,-1.90696,-0.115389,-0.0881919,-1.05089,-0.850928,-0.995295,-1.49347,0.336426,0.0106175,-0.574918,0.207359,-0.933229,-0.0357636,-0.238485,-0.59124,0.155658,0.43047,0.283613,-0.4466,0.179408,-0.521824,-1.20595,-0.974308,-0.974037,-1.90211,-0.325382,-0.847113,-0.432948,-0.694076,-0.694942,-1.17901,-2.15741,-2.13846,-1.43391,-1.05513,-0.000154993,-0.790978,-1.1095,-1.35202,-1.55999,-0.719748,-0.78117,0.164112,-0.819242,-0.853481,0.00933517,-0.884844,-0.464115,0.0203431,0.700367,-0.699492,-0.364552,-0.11937,-0.73938,-0.0419691,-0.367707,-0.585423,-0.359688,-0.415487,-0.205198,-0.157628,0.121033,-0.0434062,-1.1558,-0.438032,-0.263202,0.196999,0.599797,0.158384,-0.206783,-0.699656,-0.197108
-40.8659,0.993302,0.0986047,5,31,0,77.8523,-0.467149,-0.0577234,-0.305318,-0.287713,-0.365407,0.158212,-0.242281,0.341724,1.15066,-0.936157,0.477563,-0.439193,-2.19898,0.667835,-0.353051,-0.580303,0.0832363,0.96239,-0.881878,1.27558,-2.01744,1.07825,0.690245,-1.25968,0.0115966,0.0754889,-1.0442,0.685307,-0.167122,1.16881,-1.54247,-1.88694,-0.739407,-2.33177,3.17886,0.185354,-1.01149,1.92119,-1.10649,-0.439701,0.620456,-0.211808,0.111966,-0.968959,-0.477909,0.520009,-0.753423,0.378852,0.197513,0.229538,-0.584618,0.780566,-0.795395,-0.585844,-0.730661,-1.12235,-1.2755,-0.522153,-0.854863,-0.0993222,-0.683215,-0.537061,-1.72679,-2.38097,-2.17034,-2.02709,-0.0827406,0.0130889,-0.75263,-0.710401,-0.882314,-1.35565,0.390967,0.683094,-0.43694,-0.0984865,-0.53384,-0.393739,-0.295635,-0.169859,-0.012374,0.0516058,-0.308045,-0.400272,0.599152,-1.29363,-0.267443,-0.797842,-1.17488,-1.32816,-0.239328,-0.965606,-0.234398,-0.747272,-0.507776,-1.55677,-1.58855,-1.73897,-1.79947,-0.0157559,-0.514269,-1.19454,-0.174254,-0.996414,-1.30211,0.150926,-0.562188,-0.0790863,-0.392364,-0.993726,-0.0140659,-0.362927,-0.440585,-0.213837,0.0865906,-0.54364,0.193616,-0.931687,0.126182,-0.00640774,-0.672744,-0.238318,-0.216485,-0.599108,-0.00809525,-0.299391,0.157129,-0.769379,-0.887093,-0.494954,-1.0391,0.844012,-0.178941,-0.587933,0.414235,-0.620394,-0.392538
-36.3143,0.555431,0.0986047,5,31,0,69.6196,-0.671712,0.503362,-0.284242,-0.178101,-0.100333,0.0684615,-0.292699,0.582389,0.890598,-0.383332,0.169911,-0.972238,-0.315056,1.12882,-0.564427,0.281816,0.590707,1.19905,-0.767173,1.03119,0.962076,0.467868,0.665249,1.67142,-0.994966,0.470749,-0.11567,0.83862,0.724305,-0.535699,-0.559347,-1.22149,-1.46011,-0.847197,0.692468,0.178777,-1.46398,-0.0503426,-0.810553,-0.237476,0.795501,-0.144245,0.361406,-1.2926,-0.476161,0.618296,-0.927329,-0.0193198,0.408108,0.1606,-0.59453,0.877632,-0.74791,-0.715077,-0.630362,-1.2159,-1.57144,-0.556265,-0.745279,-0.047224,-0.62519,-0.895909,-1.85336,-2.49803,-1.82272,-1.93429,-0.291652,-0.31385,-0.70574,-0.668403,-1.08724,-1.05142,0.426437,0.422925,-0.43073,-0.173264,-0.871958,-0.260613,0.263168,-0.517575,0.0148123,0.150015,0.298046,-0.674319,0.495051,-0.52559,-0.797091,-0.841408,-0.125949,-1.89023,-0.718624,-1.12949,-0.560246,-0.662642,-1.45604,-1.45218,-1.83923,-2.12718,-1.53734,-0.717992,-0.848141,-1.87935,-1.07611,-1.43549,-1.22322,0.225975,-0.515948,-0.193745,-0.85892,-0.476185,0.364712,-0.621415,-0.128573,0.0513218,0.405616,-0.739493,0.307852,0.267603,-0.020218,0.094734,0.680719,-0.872157,-0.0185402,-0.360064,0.195704,0.129128,-0.604684,-0.618457,-1.00408,-1.14305,-0.786098,0.110586,-0.188582,-1.14531,-0.322018,-0.764757,-0.431003
-45.8108,0.976673,0.0986047,6,63,0,78.1006,-0.54553,0.167876,-0.0945523,-0.247782,-0.0468586,0.029235,-0.0049925,0.31809,1.37534,-1.60015,-0.00446267,-2.0451,-0.626935,0.941214,-0.982275,-0.0402462,1.50421,0.523933,0.582138,0.526004,-0.174287,-0.798423,0.901391,-1.52653,-0.948873,0.0034567,-0.222134,-1.28479,-0.164791,0.743754,-0.612627,-0.198839,-0.821164,-1.4238,0.486756,0.291534,-0.107566,1.72024,0.753226,-0.247843,0.807246,-0.0682283,0.269507,-1.40055,-0.516158,0.602751,-0.778633,-0.160113,0.162438,0.149593,-0.651064,0.609069,-0.788553,-0.373358,-0.740966,-0.947213,-1.43319,-0.321408,-1.2271,-0.18199,-0.525263,-0.501879,-1.82924,-2.0953,-2.01918,-1.75693,-0.0575237,-0.174587,-0.888906,-0.621757,-0.884827,-0.907673,0.554914,0.217226,-0.78143,-0.301353,-0.966114,-0.410981,-0.0520553,-0.576193,-0.255335,0.215068,-0.190341,-0.0938885,-0.0602317,-0.629977,-0.823625,-0.351837,-1.06914,-0.978655,-0.529953,-0.636834,-0.965823,-0.62903,-0.367862,-0.9884,-0.854704,-1.12224,-1.21612,-0.639032,-0.624932,-0.786669,-0.211886,-0.48329,-0.861195,0.432489,-0.513985,-0.00641204,-0.655519,-0.204414,0.294398,-0.317444,-0.0177944,0.473482,0.161665,0.18018,0.162324,-0.0604315,-0.258963,0.281731,-0.490568,-0.306819,-0.00389296,-0.0756512,-0.413672,-0.0574109,0.231588,-0.199863,-0.0682412,-0.266197,-0.45789,0.14984,0.0877415,-0.0392082,0.542198,0.234601,-0.083829
-46.1602,0.999677,0.0986047,6,63,0,80.0367,-0.606956,0.601962,0.0664382,-0.300311,-0.277894,0.129816,-0.476025,0.127726,-0.657771,0.444068,1.06574,0.941018,1.0542,0.75883,-0.969122,0.988677,-0.452869,-0.295286,-0.0989506,1.13741,0.354357,-0.150576,0.844696,-0.680684,0.791202,0.555981,-0.683791,-0.580255,0.85031,-0.778513,0.701711,0.55199,-0.805024,-2.47663,0.779558,1.97985,1.03695,-1.94154,0.345801,-0.359897,0.959331,-0.094155,0.194114,-0.99538,-0.435649,0.416216,-1.03305,0.0710188,0.484667,0.308933,-0.310438,0.467659,-0.863412,-0.633452,-0.572883,-0.957368,-1.52326,-0.396724,-0.774665,-0.205633,-0.517166,-0.879422,-1.68504,-2.30264,-2.23223,-1.91379,-0.154078,0.13381,-0.909417,-0.857414,-1.08485,-0.991577,0.52667,0.267335,0.0986036,0.0585069,-0.0502626,0.537576,-0.199063,-0.03032,0.389075,0.0811665,-0.410195,0.0335317,0.409817,-0.640087,-0.719181,-0.913584,-0.869414,-1.14736,-0.356447,-0.766656,-0.656306,-0.632604,-1.0057,-1.30891,-1.27217,-1.85812,-1.66583,-1.34452,-0.782873,-1.10962,-1.48576,-1.02253,-1.50894,-0.56004,-0.419306,-0.339902,-0.355833,-0.341376,-0.379103,-0.599807,-0.349745,-0.533868,-0.513741,-0.488664,-0.330748,-0.430764,-0.495258,-0.368135,-0.562966,-0.374968,-0.405012,-0.563363,-0.550139,-0.367418,-0.575461,-0.386398,-0.405522,-0.578848,-0.792355,-0.376455,-0.223146,-0.34358,-0.72401,-0.431857,-0.521993
-51.8466,0.970004,0.0986047,6,63,0,91.4583,-1.30644,0.133051,-0.450084,-0.666727,-0.105092,0.190234,0.587194,0.289582,-1.12943,-0.201748,1.36464,-0.72711,0.0822436,1.68747,-0.285509,-1.08952,0.00430355,0.0909088,-0.999586,2.49467,-0.275505,-1.27112,0.0934788,1.62871,-0.22683,-0.486236,-0.399882,0.179544,-0.0417104,-0.435244,-0.802109,0.754769,-1.19976,-2.99523,1.51298,0.830564,0.267473,0.0635517,-1.08028,-1.86448,0.871549,0.111131,0.30507,-1.13119,-0.307804,0.482637,-0.814596,0.0618001,0.566041,0.322133,-0.538948,0.86948,-1.09506,-0.670324,-0.714226,-0.774167,-1.41911,-0.386676,-0.723601,-0.23498,-0.712763,-0.708477,-1.69332,-2.33239,-1.97217,-1.80539,0.113001,0.0363641,-0.926688,-0.738776,-0.9426,-0.934155,0.381819,-0.175057,-0.023447,0.243818,-0.397025,0.195329,-0.0275619,-0.0281976,-0.338128,-0.0681896,-0.377683,-0.394008,0.982734,-0.841581,-0.994275,-1.00299,-0.185742,-1.18156,-0.805079,-0.734177,-0.670797,-0.653863,-0.83024,-1.48288,-1.15205,-1.87408,-1.676,-0.688551,-0.590603,-0.831685,-1.03026,-1.15565,-1.39146,0.260129,0.528771,0.98237,0.376635,0.61101,1.07585,0.504515,0.271689,0.58844,0.613519,0.297731,1.30961,0.507412,0.219099,0.614264,1.05884,0.521508,0.446388,0.471395,0.639186,0.575115,0.461155,0.354917,0.805762,0.239765,-0.280173,1.02533,0.827711,0.664649,0.605597,0.274364,0.0472739
-47.7695,0.994925,0.0986047,6,63,0,90.039,0.14537,0.346934,-0.281992,-0.901621,0.0681163,0.021066,-0.559896,0.200277,1.37771,0.359099,-0.0138807,-1.27237,1.17549,0.869266,-0.340858,-0.0761882,1.01099,1.05412,0.587841,1.43755,-1.03989,-0.784351,0.621139,-0.52938,-3.10051,-0.262559,0.983667,0.918645,0.388329,-1.55062,0.262892,0.742427,-2.08445,0.756627,1.67158,1.56548,-0.275495,-0.734701,2.14873,0.170216,0.896535,-0.00212267,0.212916,-1.1275,-0.21858,0.382169,-0.727787,-0.0819623,0.582524,0.235256,-0.433004,0.838197,-0.964259,-0.65656,-0.591966,-0.90312,-1.39524,-0.408687,-0.741815,-0.160627,-0.60637,-0.862559,-1.59767,-2.34833,-1.8458,-1.77412,0.0555134,-0.08424,-1.04936,-0.67986,-0.891897,-1.00581,0.57732,0.162962,0.0348126,-0.0634811,-0.292771,0.10982,0.0611467,-0.118015,-0.1594,0.0886787,0.169805,0.026688,0.249111,-0.880194,-0.772551,-0.518025,-0.701258,-1.20776,-0.787725,-0.423515,-0.51323,-0.527576,-0.875447,-1.20687,-1.17741,-1.64243,-0.961351,-0.860696,-0.929148,-1.24728,-1.39319,-0.804752,-1.05098,-0.283972,-0.487977,-0.562676,-0.814722,-0.324472,-0.385802,-0.628162,-0.575155,-0.357418,-0.348779,-0.442165,-0.271988,-0.768161,-0.716983,-0.435496,-0.665918,-1.18086,-0.61248,-0.36289,-0.375913,-0.482123,-0.870449,-0.507245,-0.411205,-0.977363,-0.408361,-0.225118,-0.246367,-0.615071,-0.707039,-0.129556,-0.525806
-19.6472,0.931319,0.0986047,5,31,0,62.9288,-0.615754,0.280067,-0.00171095,-0.786406,-0.0836398,0.0303496,-0.0255746,0.58827,1.24018,0.968035,0.00460486,-0.93007,-0.0564892,1.0337,-0.376952,0.591622,1.27329,0.928596,-0.134247,0.717247,-0.445688,0.0134377,-0.286686,-0.534243,-1.40135,-0.54022,-1.20072,-0.341601,0.10116,0.211125,0.12656,-0.838847,-1.31264,-1.00527,2.66813,1.29467,0.764254,0.648271,1.08796,0.741884,0.954275,-0.0717924,0.0538567,-1.20288,-0.541199,0.466522,-0.836993,-0.0169537,0.360715,0.254799,-0.328008,0.508436,-0.914735,-0.580639,-0.759017,-0.789644,-1.34433,-0.607475,-0.968048,-0.312155,-0.39757,-0.625144,-1.57494,-2.18825,-1.80764,-1.90843,-0.155508,-0.0406004,-1.09408,-0.769491,-0.844742,-1.14652,0.318413,0.592658,0.33942,-0.254582,-0.832365,-0.154611,0.302524,-0.436271,0.193199,0.556946,0.208949,-0.299007,0.250181,-0.822986,-0.566013,-0.821894,-0.913035,-1.54592,-0.800979,-1.27406,-0.730708,-0.526827,-0.511814,-1.36659,-1.90898,-2.31189,-2.04382,0.106107,-0.587682,-0.961806,-1.02002,-0.718602,-1.05018,0.703987,0.543891,-0.0228657,-0.572707,-0.0588055,0.58252,-0.247324,0.322459,0.723463,0.52069,-0.104548,0.39636,-0.287759,-0.0176697,-0.194223,-0.339854,-0.849948,-0.34337,-0.731922,-0.226528,0.0339349,0.0986236,0.0488765,-0.519043,-0.797761,-0.616946,1.54401,0.736042,0.424013,0.355784,0.614437,0.410853
-23.8692,0.930296,0.0986047,5,31,0,53.5925,-0.186647,0.221236,-0.304871,-0.510768,-0.103741,0.0695483,-0.36468,0.585663,0.102715,-0.138426,1.39368,-1.69864,-0.386044,1.43659,-0.291164,-0.353386,-0.509454,1.75346,-0.833733,1.79517,-0.730225,-0.526368,0.293951,-0.0610509,-1.07202,0.24458,0.348786,1.74295,0.771737,-0.160997,-0.984119,-1.93524,-1.95123,-1.04443,0.374028,0.748058,0.260481,0.0663682,-1.02644,-0.496643,0.527167,-0.145938,0.586702,-1.19421,-0.456997,0.588712,-0.872367,-0.0692969,0.211877,0.286012,-0.522898,0.792823,-0.943682,-0.589467,-0.679885,-0.977446,-1.47103,-0.664811,-0.871951,-0.102216,-0.597128,-0.712123,-1.66332,-2.23397,-2.11299,-2.00698,-0.330481,-0.153809,-1.07786,-0.823826,-1.22994,-1.18613,0.287506,0.104057,-0.152697,0.678905,-1.16681,-0.162937,0.58034,-0.222896,-0.217209,-0.354823,0.758449,-0.579399,1.08394,-1.11805,-0.983025,-0.664796,-0.741313,-1.54951,-0.450872,-0.462777,0.368907,-0.238176,-0.846058,-1.62306,-2.18033,-2.34373,-1.57682,-0.823562,-0.430985,-0.793558,-0.92673,-1.4818,-1.29836,-0.304524,-0.445751,0.451549,-1.35951,-0.590772,0.476676,-0.535204,-0.571645,-0.663049,0.662255,-0.852967,0.686684,-0.792346,-0.672954,-0.192524,-0.400435,-0.992523,-0.221438,-0.160409,0.656104,0.0872976,-0.45897,-0.941043,-1.49808,-1.50744,-0.976364,-0.145626,0.0734296,-0.212126,-0.325811,-0.965828,-0.655546
-22.4137,0.834496,0.0986047,5,31,0,57.2522,-0.273178,0.20884,-0.156652,-0.309805,-0.303613,0.239512,-0.779139,0.573443,0.182907,-0.51567,-0.52577,-0.670715,-0.556897,2.76255,-0.43615,0.176046,0.576963,1.46866,-0.428735,0.508966,-0.221096,-0.360704,0.771986,0.609237,0.544251,-0.04979,-0.0739487,0.526811,-0.14787,-0.516079,-0.287492,-1.14731,-0.92768,-0.683728,1.89086,1.27712,-0.711275,0.737295,-0.153657,-0.363443,0.7862,-0.252225,0.112347,-1.22628,-0.464465,0.765006,-0.86484,0.063194,0.352283,0.501637,-0.454275,0.757871,-0.746168,-0.480109,-0.601735,-0.91775,-1.32889,-0.659448,-0.819404,-0.0292612,-0.617687,-0.569115,-1.60674,-2.10435,-1.96012,-1.9023,-0.126052,0.00144432,-1.00039,-0.542327,-0.653405,-1.37056,0.308697,0.463857,-0.274841,-0.508875,-0.693424,0.0959734,0.942847,-0.17289,0.265492,0.360154,0.214985,-0.317989,0.653673,-0.778544,-0.776872,-0.673984,-0.310827,-1.05252,-0.398556,-0.589894,-0.23696,-0.699905,-1.09137,-1.44596,-1.97566,-2.30052,-1.32656,-0.148876,0.0429832,-1.32265,-0.584978,-0.811296,-1.26686,-0.674252,-1.07485,-1.08064,-1.16376,-1.09849,0.805026,-1.02925,-0.678186,-0.448283,0.0630558,-1.02499,-0.487276,-0.905924,-0.985982,-0.336449,-0.429776,-0.467042,-0.80769,-0.821544,-0.477042,-0.863934,-1.07508,-0.943999,-1.43706,-1.31111,-1.17122,0.305163,-0.0467838,-1.18701,-0.356342,-0.867252,-0.987553
-22.4971,0.25147,0.0986047,5,63,0,53.2216,-0.436675,0.595464,-0.35777,-0.825008,0.219995,0.213549,-0.544953,0.569116,1.11395,-0.964841,0.499,-1.52214,0.119775,1.30077,-1.12475,0.384226,1.15544,0.721001,-0.578089,0.983209,0.3394,0.174409,0.852056,0.595893,-0.743602,0.740949,-0.154674,1.1491,0.531178,0.57576,-0.659229,-0.203752,0.641408,-1.62405,1.618,1.53296,0.0792085,1.27885,-0.553765,-0.552563,0.73739,-0.19983,0.475734,-1.04465,-0.317428,0.528379,-0.947914,0.159357,0.1457,0.269139,-0.497114,0.87555,-0.860015,-0.487999,-0.389329,-0.815025,-1.41594,-0.708829,-0.89335,-0.152488,-0.632116,-0.547974,-1.53082,-2.53061,-1.84856,-1.90603,-0.237108,0.0433329,-0.928661,-0.669753,-1.37099,-0.983956,0.261126,0.537812,-0.400273,0.211108,-0.865663,-0.0688192,0.207643,-0.532112,-0.123699,0.413209,0.254563,-0.499877,0.848447,-0.775793,-0.541816,-0.534257,-0.236612,-1.26271,-0.751422,-0.745435,-0.396641,-0.306108,-0.150075,-1.85343,-1.95475,-1.1471,-1.49239,-0.205042,-0.260379,-0.924408,-0.561383,-1.42347,-0.792757,0.0890136,-1.09406,-0.260963,-1.41123,-0.476786,0.195336,-1.18507,-0.326283,0.11263,-0.134619,-0.873953,0.0146078,-0.351794,-0.445694,-0.0600333,-0.20582,-0.968149,-0.123266,-0.63298,0.109021,-0.242651,-0.217278,-0.920131,-0.660911,-0.179917,-1.46923,0.375878,0.32748,-0.499874,0.182862,-0.860109,-0.859425
-28.2946,0.916676,0.0986047,5,31,0,62.4848,-0.273217,0.0107046,-0.688047,-0.95183,-0.147459,0.0965226,-0.0954201,0.562961,0.755524,0.149578,0.262427,-1.78231,-0.0650736,0.886425,-0.976138,0.585721,0.441098,0.941114,-1.47641,0.635832,0.663636,0.0470967,1.1547,-0.184633,-0.143111,-0.171788,-0.0406133,1.02578,0.619698,0.690025,-1.33824,-1.02247,0.0805484,-1.22446,1.83092,0.396452,0.257384,0.227863,-0.0329565,0.220174,0.941654,0.00447691,0.565399,-1.2797,-0.467629,0.812775,-0.934171,0.127484,0.317426,0.578878,-0.5161,0.708753,-0.674091,-0.63177,-0.595794,-1.02249,-1.43254,-0.314331,-0.865739,-0.216437,-0.566851,-0.334006,-1.56188,-2.23524,-1.83696,-1.96256,-0.0197471,-0.0329744,-0.841832,-0.606197,-0.845315,-1.15672,0.328435,0.591991,0.0866571,0.0591375,-1.14123,0.157396,0.239274,-0.519708,0.421771,0.27467,0.25711,-0.854074,0.506185,-0.452065,-0.779261,-0.38161,-0.953505,-1.23265,-0.785534,-0.817691,-0.193454,-0.478804,-0.526791,-2.05429,-1.87452,-1.47252,-1.8813,-0.266711,-0.829949,-1.01771,-1.0597,-1.08811,-1.12824,0.32991,-0.0112136,0.0523157,-1.09879,-0.132054,0.403602,-0.644947,0.234318,0.152901,0.43439,-0.92658,0.262528,0.278181,-0.0689065,0.554632,-0.199361,-0.175986,-0.19213,-0.118284,0.482055,0.253445,0.293037,-0.848795,-0.67103,-0.0500745,-0.784742,0.935318,0.127767,0.0494767,0.0328577,-0.113973,0.0285294
-30.2028,0.965116,0.0986047,5,31,0,59.9992,-0.922414,0.652165,-0.317791,-0.525861,-0.046542,0.0827721,0.105249,0.500878,1.27209,-0.363413,0.0125491,-2.3435,-1.18773,0.991359,-1.17463,0.969878,0.365374,0.521643,-0.293252,0.867254,-0.125156,1.09898,1.21347,-0.462036,-0.777351,0.367644,0.608686,0.240601,0.734653,0.65402,-0.277412,-1.30862,1.19042,-0.930142,0.850807,1.06492,0.2018,0.337113,-0.58028,1.18026,0.71913,-0.1915,0.475712,-1.09061,-0.284017,0.524695,-0.737203,0.167036,0.145368,0.519335,-0.359941,0.618965,-0.741143,-0.514169,-0.431911,-0.913717,-1.29854,-0.632507,-1.10049,-0.350278,-0.539221,-0.507759,-1.91108,-2.20957,-1.82722,-2.09829,-0.101066,-0.126306,-0.913835,-0.649362,-0.874734,-0.986988,0.391399,0.794658,-0.0763574,0.030909,-1.16473,-0.428774,0.362539,-0.474041,0.567426,0.243912,0.175488,-0.101528,0.638377,-1.02011,-0.348388,-0.466953,-1.14409,-1.50212,-0.73009,-0.590509,-0.819638,-0.53778,-0.60581,-1.4235,-1.99168,-0.809072,-1.55913,-0.804996,-0.568335,-1.0352,-1.02774,-1.39756,-0.521082,0.74241,-0.0767762,0.111535,-1.06856,-0.489661,0.601799,-0.483098,0.591039,0.288257,0.366528,-0.0416345,0.539637,0.0425614,0.655702,0.713047,-0.126174,-0.284109,0.289394,0.410126,0.225761,0.473221,0.432833,-0.0337002,-0.550211,0.701506,-0.360638,0.5314,0.638642,0.206326,0.274102,-0.1854,0.696416
-46.4201,0.923805,0.0986047,6,63,0,93.9154,0.160491,-0.091668,-0.559434,-0.818985,-0.273106,0.0344781,-0.358067,0.322703,-0.0543507,0.728452,1.56829,-1.63628,0.634817,0.964446,-1.3022,0.0636194,0.851254,0.680171,-0.0909787,0.26016,-1.81438,1.4891,0.0933196,-0.551372,-0.431593,-1.19442,-0.151018,1.28106,0.316721,-0.519977,0.350697,-2.1491,0.0910072,-0.920195,0.199074,0.0242392,-0.00279707,-0.96323,0.170013,0.342897,0.795337,-0.239434,0.296252,-1.21097,-0.36733,0.654501,-0.959382,-0.0434177,0.298208,0.156415,-0.459886,0.626924,-0.859099,-0.530264,-0.510476,-0.754619,-1.40491,-0.339135,-1.23796,-0.168364,-0.393894,-0.524175,-1.47712,-2.44572,-2.22452,-1.94329,0.170815,0.0191165,-1.0223,-0.674179,-1.34211,-1.09601,0.686838,0.231942,0.180422,0.427101,-0.698264,0.505027,0.203833,-0.424187,0.276084,0.408603,-0.0561807,0.0133018,0.155021,-1.20323,-0.244635,-0.82484,-0.984204,-1.21726,-0.749722,-0.753631,-0.102941,-0.663516,-1.09573,-1.01147,-1.67016,-1.35278,-1.65271,-1.19827,-0.946488,-1.15797,-1.37059,-0.929859,-1.35662,-0.375606,-0.122993,0.148027,-0.886098,-0.153209,-0.0468365,-0.778291,-0.337536,-0.0833639,-0.138573,-0.387426,-0.274112,-0.943572,0.12247,-0.327952,-0.535996,-0.497343,-0.74351,-0.406801,0.0553367,-0.25586,-0.525865,-0.244895,-1.05159,-0.328698,-0.655017,-0.293825,-0.350245,-0.358969,-0.668904,-0.303203,-0.247413
