lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_c,s_c,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0673826
# Diagonal elements of inverse mass matrix:
# 0.151116, 0.131662, 0.0192827, 0.0992998, 0.0874991, 0.0805938, 0.145906, 0.0940133, 0.115015, 0.0969005, 0.0667469, 0.0704706, 0.105999, 0.101436, 0.0776744, 0.0806258, 0.0723975, 0.0697971, 0.0804729, 0.0946399, 0.0772536, 0.0838597, 0.0739712, 0.0672451, 0.0657288, 0.0829432, 0.118018, 0.0862225, 0.100077, 0.137086, 0.105778, 0.0665766, 0.0783841, 0.0694422, 0.0760596
-3888.85,0.973755,0.0673826,5,31,0,3906.19,0.469012,-0.447936,1.20868,1.59273,-0.773021,1.05465,-2.1748,-0.677071,1.82611,-1.31781,0.157116,0.619264,1.66665,-0.818677,1.00692,-0.488525,0.185349,0.480789,-0.39831,-0.945681,0.143329,-0.701656,0.421582,0.134292,-0.162822,-0.651457,-1.58988,-0.408955,-0.967179,1.70257,1.79027,0.333668,1.31501,0.421237,-0.122532,1.47716,-1.38227,0.826803,-3.07658,-1.2663,1.75925,-2.04075,-0.258032,0.300557,1.56651,-1.43746,0.769111,-1.03841,-0.223908,0.133186,-0.929366,-1.59096,-0.274697,-1.29601,0.0616223,-0.28562,-0.644736,-1.23534,-2.36959,-0.942232,-1.61695,1.60993,1.71593,-0.044638,1.14149,0.0612058,-0.596038,1.94617,-0.91326,1.29581,-2.60757,-0.797288,2.22827,-1.57173,0.210979,0.769569,2.03552,-0.968445,1.23812,-0.569396,0.245104,0.602197,-0.460355,-1.12195,0.194315,-0.827003,0.530634,0.183392,-0.175724,-0.766329,-1.90058,-0.473221,-1.14794,2.07895,2.18494,0.424374,1.6105,0.530217,-0.127026,0.124971,0.713667,0.21487,0.931347,0.689394,0.0972407,0.828031,0.44745,0.316572,0.115523,0.724809,0.224763,0.638624,0.439029,0.353841,0.613098,0.75435,0.451574,0.695721,0.370369,0.45428,0.543818,0.682726,0.869957,0.616146,0.759134,0.11116,0.101111,0.395471,0.166519,0.370466,0.531714
-3891.65,0.981216,0.0673826,5,31,0,3905.17,0.743925,-0.694558,1.04703,1.78249,-0.786632,1.24762,-1.7112,-0.671118,1.88567,-1.08305,0.0454005,0.551637,1.53877,-1.2604,0.832179,-0.40272,0.0864147,0.46702,-0.287068,-0.634405,-0.0800702,-0.749343,0.545602,0.191793,0.146632,-0.408035,-1.43246,-0.430161,-1.27356,2.3578,1.64575,0.506215,1.22772,0.430999,-0.0067353,1.17178,-1.51819,0.611749,-2.48624,-1.39724,1.2798,-1.82855,-0.647022,-0.116975,0.916587,-2.01425,0.176763,-1.11622,-0.604078,-0.205572,-0.995128,-1.3588,-0.778394,-1.47915,-0.123293,-0.493744,-0.541029,-1.12178,-2.19439,-1.14495,-2.02802,1.77414,1.02859,-0.164533,0.590907,-0.243287,-0.70161,1.9157,-0.774263,1.35567,-1.74232,-0.653316,2.02373,-1.08462,0.0969036,0.62695,1.66051,-1.27032,0.920688,-0.372295,0.139847,0.538354,-0.251203,-0.614876,-0.0344685,-0.735221,0.620632,0.250181,0.202896,-0.377859,-1.45047,-0.401026,-1.2841,2.51807,1.77252,0.579392,1.33483,0.500639,0.0423156,0.128342,0.684442,0.204944,0.850981,0.657757,0.116734,0.747367,0.475793,0.348202,0.159693,0.780797,0.284818,0.592013,0.465095,0.368571,0.562472,0.649052,0.508616,0.67595,0.349638,0.437779,0.449449,0.593357,0.81007,0.598934,0.783146,0.0746011,0.145229,0.359072,0.208361,0.377391,0.489423
-3892.67,0.92275,0.0673826,5,31,0,3907.53,0.700968,-0.706344,1.05461,1.79568,-0.903538,1.19967,-1.78396,-0.678044,1.93192,-1.10344,0.0633558,0.529466,1.53434,-1.30108,0.840877,-0.436489,0.0448135,0.443252,-0.349953,-0.619928,-0.0269142,-0.71825,0.547721,0.216102,0.148081,-0.36554,-1.44068,-0.449088,-1.28091,2.34532,1.58413,0.50024,1.25959,0.407312,0.0367199,1.1874,-1.65923,0.558849,-2.58773,-1.42142,1.33109,-1.87005,-0.639528,-0.147962,0.911791,-2.07848,0.180457,-1.16667,-0.659083,-0.238885,-1.07541,-1.36013,-0.734728,-1.46382,-0.12871,-0.47844,-0.550176,-1.09185,-2.2257,-1.17996,-2.05721,1.76706,0.964303,-0.178784,0.622037,-0.276788,-0.667619,1.88837,-0.95826,1.25982,-1.88676,-0.720451,2.03206,-1.16908,0.0614397,0.553006,1.61276,-1.37752,0.881425,-0.465703,0.0418848,0.462083,-0.374441,-0.659161,-0.0337602,-0.762852,0.572258,0.222529,0.150792,-0.39088,-1.52473,-0.47899,-1.35625,2.46803,1.66527,0.522184,1.32301,0.42418,0.0333491,0.13143,0.722773,0.221005,0.868386,0.672706,0.115878,0.762979,0.484645,0.365167,0.166206,0.798592,0.292883,0.614366,0.48953,0.386492,0.592532,0.659072,0.508439,0.681973,0.360716,0.444596,0.462373,0.596495,0.821234,0.617509,0.795149,0.0781299,0.159056,0.372342,0.210319,0.395517,0.491663
-3889.22,0.955789,0.0673826,5,63,0,3905.13,0.174962,-0.128775,1.17714,1.47298,-0.477583,0.838951,-1.60843,-1.00921,1.42965,-1.08636,0.168248,0.405365,1.51209,-1.15713,1.27972,-0.490351,0.296577,0.174628,-0.644901,-1.022,0.289388,-0.467191,0.387821,0.0408857,-0.152672,-0.755302,-1.31631,-0.466972,-1.08539,1.65404,1.70506,0.256013,1.56503,0.519377,-0.26472,1.60513,-0.690957,0.858786,-2.02212,-1.31676,1.55412,-1.40757,0.0692763,0.348395,1.65117,-1.49088,1.37763,-0.705986,0.220337,0.0767854,-0.887912,-1.33181,0.211874,-0.678723,0.327743,-0.0806471,-0.308491,-1.01787,-1.67825,-0.678466,-1.40643,1.81826,1.87832,0.172587,1.71349,0.482603,-0.440387,1.78009,-0.515995,1.03375,-1.84716,-1.1418,1.72908,-1.23261,0.244238,0.523357,1.82613,-1.31592,1.55259,-0.531024,0.395298,0.251747,-0.71295,-1.15685,0.386836,-0.503761,0.502705,0.0943147,-0.133529,-0.842908,-1.50329,-0.503504,-1.23147,1.99322,2.05328,0.347549,1.88845,0.657565,-0.265425,0.144292,0.626211,0.262358,0.863793,0.75801,0.150705,0.774274,0.439242,0.372068,0.1387,0.788502,0.174712,0.629722,0.402442,0.437393,0.671053,0.76076,0.404479,0.623343,0.376905,0.476439,0.533333,0.699077,0.818064,0.623282,0.774076,0.119917,0.113721,0.413977,0.131422,0.341287,0.565969
-3893.9,0.9362,0.0673826,5,31,0,3909.98,0.359488,-0.301731,1.12046,1.70354,-0.808765,1.11059,-1.75872,-0.816697,2.14502,-1.03897,0.144078,0.68324,1.44483,-0.91279,0.971755,-0.37842,-0.0346413,0.803771,-0.363435,-0.600198,-0.229839,-0.5756,0.71976,0.157841,0.196926,-0.788883,-1.3366,-0.477477,-0.859167,2.56791,1.80794,0.246759,0.809421,0.362529,-0.148637,1.60701,-1.20792,0.94264,-2.27229,-1.2168,2.10167,-1.46585,-0.140297,0.463809,1.31713,-1.32447,0.787078,-0.725734,-0.340545,0.598859,-0.708943,-0.974226,-0.559256,-0.946665,0.504728,-0.124877,-0.081084,-1.18564,-1.79933,-0.836722,-1.26439,2.5755,1.72398,-0.025248,0.605189,0.104467,-0.468271,1.96649,-0.848428,1.30213,-1.91281,-0.857315,2.46116,-1.10636,0.219191,0.823297,1.67662,-0.964983,1.14657,-0.366246,0.0189432,0.958347,-0.349455,-0.614738,-0.199768,-0.587177,0.864216,0.234611,0.278404,-0.826151,-1.43985,-0.477234,-0.904901,2.93499,2.08347,0.33424,0.964677,0.463955,-0.108783,0.122766,0.700237,0.213807,0.871334,0.702099,0.0786263,0.75145,0.445421,0.305064,0.157543,0.724118,0.241117,0.590552,0.495264,0.277209,0.586485,0.649021,0.549776,0.642717,0.296459,0.441615,0.430845,0.695541,0.808431,0.617094,0.711956,0.0504509,0.110714,0.417209,0.275943,0.386048,0.527169
-3896.29,0.869552,0.0673826,6,63,0,3914.01,-0.0567696,0.0725254,0.978069,2.08741,-0.762828,1.95714,-2.03582,-1.16695,2.12542,-1.11828,-0.0368481,0.665803,1.64881,-1.05468,1.61449,-0.632458,-0.0101771,0.384306,-0.539682,-0.772491,-0.134922,-0.918553,0.658153,0.211261,-0.178907,-0.846603,-1.47322,-0.641849,-0.882406,2.21676,1.85809,0.633879,1.47422,0.530982,0.187034,2.11416,-0.673573,1.98675,-1.91865,-1.06883,2.15133,-1.02123,0.0364853,0.723727,1.68518,-0.95902,1.65161,-0.546062,0.0625714,0.448403,-0.455321,-0.683025,-0.0594373,-0.825883,0.716245,0.279153,-0.102458,-0.755511,-1.36839,-0.555247,-0.790528,2.24067,1.88987,0.692503,1.51442,0.591862,0.255458,2.05739,-0.730343,1.92998,-1.97542,-1.1256,2.09456,-1.078,-0.0202843,0.666957,1.62841,-1.01579,1.59484,-0.602832,0.00580178,0.391634,-0.512091,-0.739794,-0.116207,-0.882653,0.659475,0.222383,-0.159228,-0.812281,-1.42516,-0.612016,-0.847298,2.1839,1.8331,0.635733,1.45765,0.535093,0.198688,0.113308,0.67488,0.126753,0.878192,0.755026,0.109626,0.746116,0.505071,0.339178,0.164048,0.734152,0.168704,0.646304,0.49855,0.403324,0.625296,0.676951,0.529019,0.707372,0.340858,0.444632,0.539723,0.692595,0.806146,0.648401,0.7,0.101205,0.13787,0.346212,0.188828,0.36933,0.450491
-3895.71,0.998594,0.0673826,6,63,0,3912.45,-0.238726,0.351857,1.02423,1.54332,-0.661544,0.614054,-1.96437,-0.990162,1.8763,-1.44757,0.376524,0.60418,1.73889,-1.36879,0.864151,-0.63501,0.311539,0.377379,-0.747868,-1.1409,0.0822289,-0.562813,0.857127,0.0434064,0.00394063,-0.478238,-1.65314,-0.400387,-1.37626,2.4778,1.87734,0.0878048,1.57097,0.91587,-0.372822,1.93258,-0.325718,0.980792,-1.66012,-0.6623,2.27363,-1.13079,0.737506,0.970679,2.13288,-1.0501,1.23695,-0.298542,0.670946,0.738382,-0.414134,-0.816688,0.436079,-0.224594,1.22976,0.396316,0.355894,-0.13797,-1.34135,-0.0582326,-1.05776,2.8897,2.27469,0.44179,1.9609,1.28992,-0.029999,1.69385,-0.564445,0.742066,-1.89885,-0.901027,2.03491,-1.36952,0.498779,0.731952,1.89416,-1.28883,0.998224,-0.537268,0.43222,0.499655,-0.65286,-1.05541,0.197353,-0.463321,0.991029,0.157589,0.117167,-0.376696,-1.58007,-0.296959,-1.29649,2.65097,2.03596,0.203064,1.72217,1.0512,-0.268725,0.15527,0.63748,0.322553,0.869761,0.71116,0.115587,0.797302,0.377828,0.324766,0.130771,0.783949,0.269291,0.631177,0.393596,0.377622,0.657655,0.741813,0.450821,0.613802,0.270709,0.460684,0.470742,0.593076,0.829215,0.573699,0.785243,0.0659291,0.115479,0.449408,0.151592,0.258996,0.56678
-3896.58,0.933339,0.0673826,5,31,0,3913.05,0.0328474,0.092956,0.975994,1.45834,-0.911311,1.46567,-2.24464,-1.09607,1.97803,-0.9766,-0.118113,0.718406,1.85468,-1.18245,1.1002,-0.467086,0.344222,0.207488,-0.510059,-0.983414,0.0752486,-0.96228,0.566228,-0.0454087,-0.21811,-0.660421,-1.25184,-0.627137,-1.69478,2.00535,2.16191,0.298466,1.18619,0.862506,-0.513459,1.51628,-0.796478,1.52344,-2.0978,-0.976804,2.0235,-0.860199,-0.0223216,0.794116,1.90311,-1.06111,1.16674,-0.362917,0.428914,0.295463,-0.404858,-0.866849,0.166398,-0.846223,0.645591,0.0486374,-0.119918,-0.55161,-1.12883,-0.519126,-1.56114,2.05017,2.20296,0.384257,1.25067,0.934756,-0.408177,1.54913,-0.76363,1.55629,-2.06495,-0.943957,2.05635,-0.827352,0.0105258,0.826963,1.93595,-1.02826,1.19959,-0.33007,0.461762,0.32831,-0.372011,-0.834002,0.199246,-0.813375,0.678438,0.0814849,-0.0870701,-0.518763,-1.09599,-0.486278,-1.52829,2.08302,2.23581,0.417104,1.28352,0.967604,-0.37533,0.175212,0.682141,0.17418,0.88745,0.719898,0.113412,0.695795,0.497369,0.304288,0.126093,0.736579,0.231548,0.581776,0.386568,0.418652,0.591945,0.6972,0.450353,0.692828,0.33661,0.47964,0.521754,0.626858,0.749507,0.619229,0.821757,0.110758,0.0965805,0.39721,0.216952,0.275358,0.592746
-3894.94,0.997945,0.0673826,5,63,0,3909.78,0.246494,-0.107917,1.04885,1.24713,-0.770419,1.19258,-2.09796,-1.25885,2.09316,-0.940226,-0.138942,0.725823,1.92877,-0.885958,1.29756,-0.642919,0.0607898,0.264181,-0.466578,-0.9239,0.0344397,-1.03852,0.575904,0.0436587,-0.0839949,-0.732064,-1.65885,-0.767597,-1.64131,2.02402,1.95476,0.378637,1.03309,0.596476,-0.140944,1.20013,-0.915969,1.14292,-2.30835,-1.42825,2.08749,-1.09407,-0.253646,0.65336,1.91507,-1.03715,1.25302,-0.782241,-0.0441581,0.169168,-0.597286,-1.07695,-0.0717953,-1.19716,0.496118,-0.062126,-0.196015,-0.875741,-1.84779,-0.913009,-1.82939,2.01497,1.94233,0.289214,0.975633,0.517695,-0.255745,1.44663,-0.669475,1.38941,-2.06186,-1.18176,2.33398,-0.847576,-0.00715184,0.899854,2.16156,-0.790658,1.49952,-0.535747,0.202336,0.415662,-0.350792,-0.830452,0.174699,-0.950667,0.742612,0.184368,0.0504792,-0.629246,-1.6013,-0.666515,-1.5829,2.26146,2.18882,0.535709,1.22213,0.764189,-0.00925117,0.190521,0.661385,0.199501,0.88714,0.765264,0.0883472,0.700058,0.501788,0.28908,0.103256,0.687973,0.182497,0.630822,0.449588,0.397555,0.58681,0.696451,0.456436,0.721249,0.322433,0.454038,0.487383,0.652319,0.8322,0.660722,0.829615,0.0943655,0.100759,0.369186,0.227562,0.317738,0.502313
-3896.49,0.985341,0.0673826,6,63,0,3909.88,-0.106822,0.20195,0.975256,2.11778,-0.890906,1.34028,-2.11174,-0.986645,1.89919,-1.8464,0.251203,0.945624,1.41179,-1.749,1.01051,-0.654216,0.036105,0.375803,-0.819282,-1.12703,-0.117731,-0.452834,0.549299,0.129803,-0.147179,-0.819046,-1.74169,-0.369096,-0.853222,2.53278,1.78708,0.305966,1.61862,0.609285,-0.335364,2.26733,-0.666911,1.50906,-1.85753,-0.760281,2.05415,-1.59876,0.446938,1.12418,1.57881,-1.50377,1.18746,-0.436078,0.237162,0.568454,-0.597059,-0.89719,0.0871323,-0.239679,0.737658,0.328542,0.0584128,-0.59683,-1.49664,-0.158012,-0.630159,2.67206,1.94481,0.500345,1.78051,0.796159,-0.125116,2.16051,-0.773733,1.40224,-1.96436,-0.867103,1.94733,-1.70558,0.340116,1.01735,1.47199,-1.61059,1.08064,-0.542899,0.13034,0.461633,-0.703881,-1.00401,-0.0196892,-0.3465,0.630836,0.22172,-0.0484087,-0.703651,-1.60346,-0.264834,-0.736981,2.56524,1.83798,0.393524,1.67369,0.689338,-0.231937,0.103354,0.684328,0.197461,0.877004,0.704142,0.124845,0.846262,0.415781,0.265543,0.186641,0.833493,0.253385,0.632487,0.467461,0.386599,0.669048,0.731846,0.504922,0.585769,0.347321,0.444796,0.5121,0.668997,0.832502,0.565824,0.676335,0.0714094,0.13729,0.402869,0.157932,0.33418,0.557726
-3893.56,0.973281,0.0673826,6,63,0,3909.14,0.116979,0.0668453,0.9589,1.33858,-0.779064,1.20527,-2.18973,-1.355,2.01737,-1.21007,-0.075467,0.34432,2.03664,-1.05864,1.33186,-0.923105,0.292063,0.335638,-0.742648,-1.05892,-0.259811,-1.0971,0.578914,-0.0192546,-0.309763,-0.795746,-1.54769,-0.867023,-1.54115,2.11664,2.12524,0.234028,1.05049,0.443194,-0.110197,1.35041,-0.680199,1.22258,-2.03289,-1.23247,2.0013,-1.09349,-0.00552001,0.397014,2.01978,-0.948282,1.34396,-0.81832,0.346905,0.388688,-0.64528,-0.948556,-0.182287,-0.985161,0.621966,0.0483821,-0.230186,-0.696196,-1.41723,-0.764543,-1.41096,2.09649,2.10474,0.291254,1.07416,0.491824,-0.0388227,1.46738,-0.56322,1.33955,-1.91591,-1.11549,2.11828,-0.976508,0.111459,0.513993,2.13675,-0.831303,1.46094,-0.701341,0.463884,0.505668,-0.5283,-0.831577,-0.065308,-0.868182,0.738945,0.165361,-0.113207,-0.579217,-1.30025,-0.647564,-1.29398,2.21347,2.22172,0.408234,1.19114,0.608804,0.0781566,0.18734,0.637197,0.207583,0.871681,0.753151,0.107332,0.726415,0.472164,0.374258,0.105575,0.69663,0.188323,0.668485,0.386065,0.37621,0.629087,0.696688,0.516321,0.704367,0.323235,0.458754,0.528272,0.640887,0.785877,0.656461,0.78482,0.0985474,0.0978169,0.399336,0.233056,0.352332,0.480471
-3893.59,0.939653,0.0673826,6,63,0,3910.93,-0.0573861,0.313,1.09691,1.67048,-0.992,0.756111,-2.12623,-1.06696,1.7417,-1.70125,-0.00736111,0.676041,1.01439,-1.67107,0.94135,-0.578417,-0.34631,0.183091,-0.799949,-1.15903,-0.0611771,-0.62463,0.341972,-0.119286,-0.234865,-0.831609,-1.76445,-0.488764,-1.0239,2.20088,1.25455,0.296998,1.25078,0.439775,-0.556536,2.14535,-0.77513,1.14238,-2.01928,-0.857355,2.22348,-1.55311,0.304925,1.05455,1.42568,-1.52,1.34557,-0.321469,-0.0668695,0.513834,-0.564469,-0.95835,0.245894,-0.37216,0.688111,0.182154,0.0553754,-0.599197,-1.62244,-0.223128,-0.810117,2.72716,1.68913,0.638779,1.68498,0.795392,-0.297468,2.08797,-0.832516,1.085,-2.07666,-0.914741,2.16609,-1.6105,0.247539,0.997167,1.3683,-1.57739,1.28819,-0.378855,-0.124256,0.456447,-0.621855,-1.01574,0.188508,-0.429546,0.630724,0.124768,-0.00201075,-0.656583,-1.67983,-0.280514,-0.867503,2.66977,1.63174,0.581393,1.6276,0.738006,-0.354854,0.110272,0.696887,0.252562,0.888614,0.713969,0.102837,0.83348,0.438429,0.269499,0.202895,0.828835,0.21616,0.593597,0.531024,0.387829,0.65064,0.734141,0.453012,0.605765,0.347346,0.468848,0.500503,0.658492,0.842881,0.569672,0.704226,0.0647806,0.163592,0.358612,0.16416,0.32344,0.587794
-3894.67,0.957777,0.0673826,5,63,0,3913.29,-0.0215111,0.332412,1.1999,1.65937,-1.18009,0.562959,-2.18428,-1.01166,1.74717,-1.55329,0.028163,0.612899,1.11626,-1.51319,0.727183,-0.541379,-0.246568,0.128566,-0.856923,-1.32123,-0.117506,-0.68671,0.256875,-0.230937,-0.379047,-0.72034,-1.47685,-0.532859,-1.01968,2.13746,1.17619,0.304784,1.08133,0.460449,-0.388168,2.32349,-1.08357,1.00791,-2.2885,-0.881475,2.42884,-1.53137,0.366205,1.06783,1.67181,-1.48327,1.20496,-0.317188,0.0365561,0.486678,-0.695808,-1.25293,0.191417,-0.49157,0.640636,0.0553117,-0.122406,-0.531922,-1.43966,-0.306964,-0.891099,2.89714,1.74372,0.698122,1.6299,0.884904,-0.133349,2.30198,-1.10509,0.986395,-2.31001,-0.902986,2.40733,-1.55288,0.344694,1.04632,1.65029,-1.50478,1.18345,-0.338699,0.015045,0.465167,-0.717319,-1.27444,0.169906,-0.513082,0.619125,0.0338006,-0.143917,-0.553433,-1.46117,-0.328475,-0.91261,2.87563,1.72221,0.676611,1.60839,0.863393,-0.15486,0.0909594,0.751212,0.271625,0.909703,0.711563,0.0826152,0.82533,0.41467,0.259933,0.161069,0.818286,0.234433,0.583874,0.496239,0.385761,0.672016,0.781502,0.457625,0.625529,0.34998,0.491551,0.535917,0.634932,0.811711,0.581388,0.713534,0.0533714,0.151587,0.337018,0.166813,0.296631,0.538638
-3892.76,0.797954,0.0673826,5,63,0,3909.85,0.0762425,0.344035,1.00573,1.79954,-1.01973,0.852162,-1.95062,-1.21785,1.4552,-1.73189,-0.109507,0.63922,1.09888,-1.32111,0.822529,-0.640331,-0.165837,0.256365,-0.800675,-1.06947,-0.466998,-1.16577,0.176875,-0.349948,-0.513482,-1.2247,-1.67691,-0.847974,-1.30664,1.86462,1.2726,0.0748769,0.873424,0.385117,-0.562687,2.15388,-0.681535,1.20108,-1.61776,-0.880797,1.80757,-1.39778,0.233901,0.986917,1.44921,-0.984645,1.17128,-0.299964,0.177248,0.601869,-0.461227,-0.731558,-0.125638,-0.828409,0.521923,-0.00791743,-0.172389,-0.887686,-1.34248,-0.508797,-0.970089,2.21934,1.62393,0.419341,1.22246,0.731358,-0.221875,2.23013,-0.605292,1.27732,-1.54151,-0.804554,1.88382,-1.32154,0.310143,1.06316,1.52545,-0.908402,1.24752,-0.223722,0.253491,0.678112,-0.384984,-0.655315,-0.0493959,-0.752166,0.598166,0.0683251,-0.0961463,-0.811443,-1.26624,-0.432554,-0.893847,2.29558,1.70017,0.495583,1.29871,0.807601,-0.145633,0.0970776,0.646866,0.218006,0.823685,0.690948,0.131951,0.789437,0.42308,0.256706,0.17866,0.712673,0.22313,0.555698,0.436965,0.336683,0.595075,0.658207,0.512346,0.67965,0.354763,0.482925,0.524018,0.692417,0.780098,0.606483,0.709683,0.0914898,0.154443,0.378579,0.214383,0.308402,0.536344
-3893,1,0.0673826,5,31,0,3905.52,0.00934938,0.399437,1.11255,1.30292,-0.968556,0.797025,-2.28902,-1.56907,1.5456,-1.68608,-0.136475,0.416172,1.13656,-1.49901,1.07538,-1.06598,-0.200975,0.367093,-0.915382,-1.22299,-0.312201,-0.644515,-0.062226,-0.18957,-0.395024,-0.695673,-1.76422,-1.04322,-1.62969,1.54506,1.56529,-0.101582,1.08754,0.0952592,-0.369766,1.849,-0.678131,1.28617,-2.14721,-1.34624,2.11899,-1.47642,0.247601,0.862449,1.66392,-1.26829,1.59585,-0.786523,0.175841,0.807846,-0.618973,-0.9612,0.0520973,-0.317619,0.330207,0.18853,-0.0400472,-0.374535,-1.56335,-0.761196,-1.41368,2.11839,2.1409,0.286422,1.60938,0.505417,-0.0119469,1.85835,-0.668782,1.29552,-2.13786,-1.33689,2.12834,-1.46707,0.25695,0.871798,1.67327,-1.25894,1.6052,-0.777174,0.185191,0.817195,-0.609623,-0.951851,0.0614467,-0.308269,0.339556,0.19788,-0.0306978,-0.365186,-1.554,-0.751846,-1.40433,2.12774,2.15025,0.295771,1.61873,0.514767,-0.00259755,0.134896,0.66123,0.21492,0.894529,0.791977,0.106373,0.812611,0.436114,0.29488,0.157989,0.778843,0.167256,0.685071,0.453834,0.306359,0.647855,0.721487,0.484643,0.576463,0.415917,0.450691,0.507674,0.590295,0.825491,0.679581,0.80287,0.10643,0.104308,0.426592,0.16538,0.374077,0.500649
-3897.97,0.706727,0.0673826,5,31,0,3914.21,0.239622,0.213057,1.004,1.33956,-0.830726,0.491275,-2.58448,-1.42369,1.34561,-1.34876,-0.284153,0.390131,1.05542,-1.46783,1.35434,-0.980557,-0.125138,0.291294,-0.854401,-1.44413,-0.221991,-0.664417,-0.0272273,-0.170016,-0.570801,-0.812576,-1.67989,-1.04893,-1.47022,1.94312,1.46426,-0.212223,1.05648,-0.0254092,-0.701955,1.55798,-0.620993,0.706298,-2.38176,-1.21633,1.56405,-1.1411,-0.0722325,0.604749,1.2727,-1.26064,1.57282,-0.771424,0.0874186,0.505517,-0.644763,-1.23685,-0.00982232,-0.454019,0.185721,0.042361,-0.360028,-0.60277,-1.47355,-0.840067,-1.26304,2.16395,1.68317,-1.48747e-05,1.27376,0.187546,-0.491707,1.7976,-0.381371,0.94592,-2.14214,-0.976705,1.80367,-0.901479,0.16739,0.844371,1.51232,-1.02102,1.81244,-0.531802,0.327041,0.745139,-0.405141,-0.997229,0.2298,-0.214397,0.425343,0.281983,-0.120406,-0.363148,-1.23393,-0.600445,-1.02342,2.40357,1.92279,0.239607,1.51339,0.427168,-0.252085,0.142143,0.594204,0.279706,0.894932,0.726454,0.141405,0.711253,0.45825,0.300615,0.180595,0.735172,0.140343,0.629903,0.418961,0.321881,0.599922,0.730514,0.442802,0.553395,0.395239,0.429968,0.530065,0.589802,0.774505,0.645758,0.735639,0.0829008,0.12755,0.440383,0.180438,0.394803,0.56269
-3893.07,0.99829,0.0673826,5,31,0,3919.51,0.311518,0.208764,0.971863,1.1211,-1.46963,0.795501,-2.26912,-1.49051,1.48439,-1.6988,-0.158621,0.189002,1.10954,-1.65831,0.448093,-1.03302,-0.115887,0.0941821,-1.02259,-1.50317,-0.692939,-1.28077,0.451403,-0.0271785,-0.722494,-1.1737,-2.19591,-1.04603,-1.62586,1.72701,1.33554,0.0112827,0.743226,0.192949,-0.42457,1.29832,-1.21952,0.981882,-1.99651,-1.23981,1.65139,-1.44224,0.0546067,0.392449,1.28708,-1.40289,0.644249,-0.795194,0.0961383,0.300296,-0.785057,-1.25211,-0.464678,-1.03597,0.647467,0.18235,-0.493401,-0.931909,-1.92536,-0.807837,-1.37135,1.88719,1.50673,0.219729,0.931078,0.396284,-0.20386,1.60984,-0.907998,1.2934,-1.68499,-0.928292,1.96291,-1.13072,0.366124,0.703966,1.5986,-1.09137,0.955767,-0.483677,0.407656,0.611814,-0.473539,-0.94059,-0.15316,-0.724454,0.958984,0.493868,-0.181884,-0.620391,-1.61384,-0.496319,-1.05983,2.1987,1.81824,0.531247,1.2426,0.707802,0.107657,0.166611,0.71259,0.215278,0.843564,0.716729,0.123153,0.755972,0.409478,0.330933,0.168177,0.74864,0.277727,0.618616,0.399474,0.351646,0.616221,0.719219,0.538215,0.673587,0.277082,0.378983,0.545346,0.650307,0.833944,0.621594,0.742659,0.099867,0.139645,0.370226,0.223984,0.330085,0.473112
